timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT
1645733746,,,2076.0,12.0,12.0
1645733776,,,2064.0,,
1645733806,,,2092.0,12.0,12.0
1645733836,,,2148.0,,
1645733866,,,2068.0,12.0,12.0
1645733896,,,2056.0,,
1645733926,,,2056.0,12.0,12.0
1645733956,,,2056.0,,
1645733986,,,2208.0,13.0,12.0
1645734016,,,2060.0,,
1645734046,,,2156.0,13.0,12.0
1645734076,,,2148.0,,
1645734106,,,2092.0,12.0,12.0
1645734136,,,2068.0,,
1645734166,,,2056.0,11.0,12.0
1645734196,,,2052.0,,
1645734226,,,2048.0,11.0,11.0
1645734256,,,2048.0,,
1645734286,,,2084.0,12.0,11.0
1645734316,,,2216.0,,
1645734346,,,2100.0,12.0,12.0
1645734376,,,2120.0,,
1645734407,,,2084.0,12.0,12.0
1645734436,,,2088.0,,
1645734467,,,2076.0,12.0,12.0
1645734497,,,2064.0,,
1645734527,,,2292.0,13.0,12.0
1645734557,,,2168.0,,
1645734587,,,2104.0,12.0,12.0
1645734600,39730.8,17053.4,,,
1645734617,,,2084.0,,
1645734647,,,2072.0,12.0,12.0
1645734677,,,2076.0,,
1645734707,,,2068.0,12.0,12.0
1645734737,,,2076.0,,
1645734767,,,2192.0,13.0,12.0
1645734797,,,2164.0,,
1645734827,,,2100.0,12.0,12.0
1645734857,,,2088.0,,
1645734887,,,2064.0,12.0,12.0
1645734917,,,2068.0,,
1645734947,,,2068.0,12.0,12.0
1645734977,,,2068.0,,
1645735007,,,2332.0,15.0,12.0
1645735037,,,2160.0,,
1645735067,,,2100.0,12.0,12.0
1645735097,,,2088.0,,
1645735127,,,2096.0,13.0,12.0
1645735157,,,2116.0,,
1645735187,,,2052.0,12.0,12.0
1645735217,,,2060.0,,
1645735247,,,2256.0,14.0,12.0
1645735277,,,2152.0,,
1645735307,,,2108.0,12.0,12.0
1645735337,,,2116.0,,
1645735367,,,2108.0,12.0,12.0
1645735397,,,2120.0,,
1645735428,,,2092.0,12.0,12.0
1645735457,,,2068.0,,
1645735487,,,2104.0,12.0,12.0
1645735518,,,2132.0,,
1645735548,,,2148.0,12.0,11.0
1645735578,,,2092.0,,
1645735608,,,2068.0,11.0,11.0
1645735638,,,2172.0,,
1645735668,,,2060.0,11.0,11.0
1645735698,,,2048.0,,
1645735728,,,2316.0,13.0,11.0
1645735758,,,2116.0,,
1645735788,,,2068.0,11.0,11.0
1645735818,,,2100.0,,
1645735848,,,2104.0,12.0,12.0
1645735878,,,2164.0,,
1645735908,,,2092.0,12.0,12.0
1645735938,,,2060.0,,
1645735968,,,2272.0,15.0,12.0
1645735998,,,2124.0,,
1645736028,,,2072.0,12.0,12.0
1645736058,,,2056.0,,
1645736088,,,2088.0,12.0,12.0
1645736118,,,2152.0,,
1645736148,,,2096.0,12.0,12.0
1645736178,,,2068.0,,
1645736209,,,2284.0,15.0,12.0
1645736238,,,2124.0,,
1645736268,,,2112.0,13.0,12.0
1645736298,,,2052.0,,
1645736328,,,2076.0,12.0,12.0
1645736358,,,2200.0,,
1645736388,,,2100.0,12.0,12.0
1645736400,39731.9,17053.4,,,
1645736418,,,2060.0,,
1645736448,,,2100.0,13.0,12.0
1645736479,,,2116.0,,
1645736509,,,2132.0,13.0,12.0
1645736539,,,2128.0,,
1645736569,,,2112.0,12.0,12.0
1645736599,,,2140.0,,
1645736629,,,2176.0,13.0,12.0
1645736659,,,2088.0,,
1645736689,,,2072.0,12.0,12.0
1645736719,,,2364.0,,
1645736749,,,2120.0,13.0,12.0
1645736779,,,2064.0,,
1645736809,,,2136.0,12.0,12.0
1645736859,,,2068.0,,
1645736869,,,2132.0,12.0,11.0
1645736899,,,2112.0,,
1645736929,,,2204.0,14.0,12.0
1645736959,,,2116.0,,
1645736989,,,2180.0,12.0,11.0
1645737019,,,2076.0,,
1645737049,,,2100.0,12.0,11.0
1645737079,,,2204.0,,
1645737109,,,2164.0,12.0,11.0
1645737139,,,2068.0,,
1645737169,,,2364.0,14.0,11.0
1645737199,,,2116.0,,
1645737229,,,2128.0,12.0,11.0
1645737259,,,2116.0,,
1645737290,,,2108.0,12.0,11.0
1645737319,,,2160.0,,
1645737350,,,2156.0,12.0,11.0
1645737380,,,2096.0,,
1645737409,,,2068.0,11.0,11.0
1645737440,,,2088.0,,
1645737469,,,2128.0,12.0,11.0
1645737499,,,2084.0,,
1645737530,,,2128.0,12.0,11.0
1645737560,,,2112.0,,
1645737590,,,2144.0,12.0,11.0
1645737620,,,2092.0,,
1645737650,,,2240.0,13.0,11.0
1645737680,,,2088.0,,
1645737710,,,2244.0,12.0,12.0
1645737740,,,2120.0,,
1645737770,,,2132.0,12.0,12.0
1645737800,,,2140.0,,
1645737830,,,2164.0,12.0,11.0
1645737860,,,2120.0,,
1645737890,,,2152.0,12.0,11.0
1645737920,,,2300.0,,
1645737950,,,2136.0,12.0,11.0
1645737980,,,2088.0,,
1645738010,,,2052.0,11.0,11.0
1645738040,,,2084.0,,
1645738070,,,2164.0,12.0,11.0
1645738099,,,2092.0,,
1645738129,,,2040.0,11.0,11.0
1645738159,,,2036.0,,
1645738189,,,2088.0,12.0,11.0
1645738200,39732.9,17053.4,,,
1645738219,,,2056.0,,
1645738250,,,2580.0,14.0,15.0
1645738279,,,2756.0,,
1645738310,,,2752.0,15.0,14.0
1645738339,,,2732.0,,
1645738369,,,3040.0,16.0,16.0
1645738399,,,3128.0,,
1645738429,,,3252.0,17.0,17.0
1645738460,,,3428.0,,
1645738490,,,3728.0,20.0,20.0
1645738519,,,3764.0,,
1645738549,,,4144.0,23.0,20.0
1645738580,,,3876.0,,
1645738610,,,3800.0,20.0,20.0
1645738640,,,3868.0,,
1645738670,,,3960.0,22.0,20.0
1645738700,,,3944.0,,
1645738730,,,3896.0,20.0,20.0
1645738760,,,3976.0,,
1645738790,,,3736.0,20.0,19.0
1645738820,,,3732.0,,
1645738850,,,3696.0,19.0,19.0
1645738880,,,3752.0,,
1645738910,,,3720.0,20.0,19.0
1645738940,,,3788.0,,
1645738970,,,3892.0,21.0,20.0
1645739000,,,4188.0,,
1645739030,,,4004.0,22.0,20.0
1645739060,,,3952.0,,
1645739090,,,3964.0,21.0,21.0
1645739120,,,3916.0,,
1645739151,,,3904.0,21.0,20.0
1645739180,,,3912.0,,
1645739210,,,3960.0,21.0,20.0
1645739240,,,3940.0,,
1645739270,,,3952.0,21.0,20.0
1645739300,,,4120.0,,
1645739330,,,3964.0,20.0,20.0
1645739360,,,3984.0,,
1645739390,,,4232.0,24.0,21.0
1645739421,,,4060.0,,
1645739451,,,4080.0,21.0,21.0
1645739480,,,4164.0,,
1645739511,,,4100.0,21.0,21.0
1645739541,,,4156.0,,
1645739570,,,4172.0,22.0,21.0
1645739601,,,4152.0,,
1645739631,,,4144.0,21.0,21.0
1645739661,,,4084.0,,
1645739691,,,4008.0,21.0,21.0
1645739721,,,4004.0,,
1645739751,,,3992.0,21.0,20.0
1645739781,,,4124.0,,
1645739811,,,4084.0,21.0,21.0
1645739841,,,4072.0,,
1645739871,,,4036.0,21.0,21.0
1645739901,,,4172.0,,
1645739931,,,4308.0,23.0,21.0
1645739961,,,4068.0,,
1645739991,,,4100.0,21.0,21.0
1645740000,39734.8,17053.4,,,
1645740021,,,4140.0,,
1645740051,,,4056.0,21.0,21.0
1645740081,,,4084.0,,
1645740112,,,4060.0,21.0,21.0
1645740141,,,4128.0,,
1645740171,,,4088.0,21.0,21.0
1645740201,,,4104.0,,
1645740231,,,4116.0,21.0,21.0
1645740261,,,4172.0,,
1645740291,,,4084.0,21.0,21.0
1645740321,,,4060.0,,
1645740352,,,4200.0,21.0,21.0
1645740382,,,4116.0,,
1645740412,,,3984.0,21.0,20.0
1645740442,,,3948.0,,
1645740472,,,6392.0,33.0,33.0
1645740502,,,6424.0,,
1645740532,,,6464.0,33.0,33.0
1645740562,,,6472.0,,
1645740592,,,6480.0,33.0,33.0
1645740622,,,6560.0,,
1645740652,,,6504.0,34.0,33.0
1645740682,,,6492.0,,
1645740712,,,6584.0,34.0,33.0
1645740742,,,6660.0,,
1645740772,,,6604.0,35.0,33.0
1645740802,,,4620.0,,
1645740832,,,4492.0,23.0,23.0
1645740862,,,4680.0,,
1645740892,,,4548.0,24.0,23.0
1645740922,,,4500.0,,
1645740952,,,5164.0,32.0,21.0
1645740982,,,4940.0,,
1645741012,,,4176.0,27.0,16.0
1645741042,,,3180.0,,
1645741072,,,3188.0,22.0,12.0
1645741102,,,3508.0,,
1645741133,,,3584.0,24.0,14.0
1645741162,,,4012.0,,
1645741193,,,4164.0,27.0,16.0
1645741222,,,4436.0,,
1645741252,,,2212.0,12.0,12.0
1645741282,,,3192.0,,
1645741313,,,2508.0,16.0,12.0
1645741343,,,3628.0,,
1645741373,,,3028.0,16.0,16.0
1645741402,,,3652.0,,
1645741433,,,2604.0,14.0,14.0
1645741463,,,3348.0,,
1645741493,,,3248.0,17.0,17.0
1645741523,,,3280.0,,
1645741553,,,3172.0,17.0,17.0
1645741583,,,3872.0,,
1645741613,,,4024.0,22.0,20.0
1645741643,,,3980.0,,
1645741673,,,3980.0,21.0,21.0
1645741703,,,3780.0,,
1645741733,,,3800.0,20.0,19.0
1645741763,,,3744.0,,
1645741793,,,3776.0,20.0,19.0
1645741800,39737.0,17053.4,,,
1645741823,,,4104.0,,
1645741853,,,4072.0,22.0,21.0
1645741883,,,4720.0,,
1645741913,,,4112.0,24.0,20.0
1645741943,,,3792.0,,
1645741973,,,3888.0,21.0,20.0
1645742003,,,3796.0,,
1645742033,,,3788.0,20.0,20.0
1645742063,,,4032.0,,
1645742093,,,3880.0,20.0,20.0
1645742123,,,3960.0,,
1645742153,,,3976.0,20.0,21.0
1645742183,,,3836.0,,
1645742214,,,3876.0,20.0,20.0
1645742243,,,4056.0,,
1645742274,,,3796.0,20.0,20.0
1645742303,,,3792.0,,
1645742334,,,3880.0,20.0,20.0
1645742363,,,3716.0,,
1645742394,,,3664.0,19.0,20.0
1645742424,,,3748.0,,
1645742454,,,3772.0,20.0,20.0
1645742484,,,3720.0,,
1645742514,,,3796.0,19.0,20.0
1645742544,,,3676.0,,
1645742574,,,3940.0,21.0,19.0
1645742604,,,3720.0,,
1645742634,,,3592.0,18.0,19.0
1645742664,,,3604.0,,
1645742694,,,3780.0,20.0,19.0
1645742724,,,3672.0,,
1645742754,,,3812.0,19.0,20.0
1645742784,,,3856.0,,
1645742814,,,3860.0,20.0,20.0
1645742844,,,3868.0,,
1645742874,,,3912.0,20.0,21.0
1645742904,,,4016.0,,
1645742934,,,4088.0,21.0,21.0
1645742964,,,4104.0,,
1645742994,,,4124.0,21.0,22.0
1645743024,,,4284.0,,
1645743054,,,4084.0,21.0,22.0
1645743084,,,4008.0,,
1645743115,,,3936.0,20.0,21.0
1645743144,,,3920.0,,
1645743174,,,4056.0,20.0,21.0
1645743204,,,4196.0,,
1645743234,,,4148.0,21.0,22.0
1645743264,,,4152.0,,
1645743294,,,4224.0,22.0,22.0
1645743324,,,4144.0,,
1645743355,,,4024.0,20.0,21.0
1645743384,,,3944.0,,
1645743415,,,4000.0,20.0,21.0
1645743444,,,4004.0,,
1645743475,,,4000.0,20.0,21.0
1645743504,,,3972.0,,
1645743535,,,4064.0,21.0,21.0
1645743565,,,4004.0,,
1645743595,,,3960.0,21.0,21.0
1645743600,39739.0,17053.4,,,
1645743625,,,532.0,,
1645743655,,,480.0,3.0,3.0
1645743685,,,544.0,,
1645743715,,,480.0,3.0,3.0
1645743745,,,460.0,,
1645743775,,,460.0,3.0,3.0
1645743805,,,536.0,,
1645743835,,,424.0,3.0,3.0
1645743865,,,420.0,,
1645743895,,,448.0,3.0,3.0
1645743925,,,464.0,,
1645743955,,,408.0,2.0,3.0
1645743985,,,408.0,,
1645744015,,,552.0,3.0,3.0
1645744045,,,724.0,,
1645744075,,,648.0,4.0,4.0
1645744105,,,624.0,,
1645744135,,,596.0,4.0,4.0
1645744165,,,664.0,,
1645744195,,,620.0,4.0,4.0
1645744225,,,644.0,,
1645744255,,,664.0,4.0,4.0
1645744285,,,1264.0,,
1645744316,,,1912.0,11.0,11.0
1645744345,,,1596.0,,
1645744376,,,1652.0,10.0,9.0
1645744405,,,1712.0,,
1645744435,,,1760.0,10.0,10.0
1645744465,,,1804.0,,
1645744496,,,1744.0,10.0,10.0
1645744525,,,1964.0,,
1645744555,,,1924.0,11.0,11.0
1645744586,,,1920.0,,
1645744616,,,1932.0,11.0,11.0
1645744645,,,2328.0,,
1645744676,,,2016.0,11.0,11.0
1645744706,,,1996.0,,
1645744736,,,1972.0,10.0,10.0
1645744766,,,2196.0,,
1645744796,,,2104.0,11.0,11.0
1645744826,,,2104.0,,
1645744856,,,2148.0,11.0,11.0
1645744886,,,2312.0,,
1645744916,,,2352.0,13.0,12.0
1645744946,,,2340.0,,
1645744976,,,2292.0,12.0,12.0
1645745006,,,2572.0,,
1645745036,,,2580.0,13.0,13.0
1645745066,,,2476.0,,
1645745096,,,2480.0,13.0,13.0
1645745126,,,2596.0,,
1645745156,,,2504.0,13.0,13.0
1645745186,,,2440.0,,
1645745216,,,2576.0,13.0,13.0
1645745246,,,2492.0,,
1645745276,,,2572.0,13.0,13.0
1645745306,,,2432.0,,
1645745336,,,2396.0,12.0,12.0
1645745366,,,2472.0,,
1645745396,,,2508.0,14.0,13.0
1645745400,39739.8,17053.4,,,
1645745426,,,2472.0,,
1645745456,,,2716.0,16.0,13.0
1645745486,,,2348.0,,
1645745516,,,2352.0,13.0,12.0
1645745546,,,2252.0,,
1645745576,,,2244.0,12.0,12.0
1645745606,,,2216.0,,
1645745636,,,2060.0,11.0,11.0
1645745666,,,2016.0,,
1645745696,,,2512.0,16.0,11.0
1645745726,,,2224.0,,
1645745756,,,2228.0,14.0,10.0
1645745786,,,1940.0,,
1645745816,,,1956.0,10.0,10.0
1645745846,,,2088.0,,
1645745876,,,1912.0,11.0,10.0
1645745906,,,1892.0,,
1645745936,,,1996.0,11.0,12.0
1645745966,,,2216.0,,
1645745996,,,2284.0,12.0,12.0
1645746026,,,2184.0,,
1645746056,,,3316.0,22.0,12.0
1645746086,,,3372.0,,
1645746117,,,3420.0,23.0,12.0
1645746146,,,3172.0,,
1645746177,,,3324.0,22.0,12.0
1645746207,,,2304.0,,
1645746237,,,2364.0,12.0,13.0
1645746267,,,2312.0,,
1645746297,,,2260.0,11.0,12.0
1645746326,,,2152.0,,
1645746357,,,2096.0,11.0,12.0
1645746387,,,1984.0,,
1645746417,,,1864.0,10.0,11.0
1645746447,,,1820.0,,
1645746477,,,1904.0,11.0,10.0
1645746506,,,1796.0,,
1645746537,,,3048.0,22.0,10.0
1645746567,,,3092.0,,
1645746597,,,1808.0,10.0,10.0
1645746627,,,1736.0,,
1645746657,,,1696.0,9.0,10.0
1645746687,,,1816.0,,
1645746717,,,1704.0,9.0,10.0
1645746747,,,1640.0,,
1645746777,,,1632.0,8.0,10.0
1645746807,,,1588.0,,
1645746837,,,1592.0,9.0,9.0
1645746867,,,1520.0,,
1645746897,,,1536.0,8.0,9.0
1645746927,,,1552.0,,
1645746957,,,1636.0,9.0,9.0
1645746987,,,1568.0,,
1645747017,,,1576.0,8.0,10.0
1645747047,,,1632.0,,
1645747077,,,1604.0,9.0,10.0
1645747107,,,1720.0,,
1645747137,,,1736.0,9.0,11.0
1645747167,,,1724.0,,
1645747197,,,1796.0,10.0,11.0
1645747200,39740.8,17053.4,,,
1645747227,,,1896.0,,
1645747257,,,1876.0,9.0,10.0
1645747287,,,1876.0,,
1645747317,,,1860.0,9.0,10.0
1645747347,,,2116.0,,
1645747377,,,2080.0,10.0,12.0
1645747408,,,2080.0,,
1645747438,,,2360.0,13.0,12.0
1645747467,,,2088.0,,
1645747498,,,2056.0,10.0,11.0
1645747527,,,2108.0,,
1645747557,,,2104.0,10.0,11.0
1645747587,,,2208.0,,
1645747618,,,2368.0,13.0,11.0
1645747648,,,2128.0,,
1645747678,,,1956.0,10.0,11.0
1645747708,,,1936.0,,
1645747738,,,1896.0,9.0,11.0
1645747768,,,2032.0,,
1645747798,,,2200.0,10.0,12.0
1645747828,,,2240.0,,
1645747858,,,2188.0,11.0,12.0
1645747888,,,2444.0,,
1645747918,,,2384.0,12.0,13.0
1645747948,,,2228.0,,
1645747978,,,2156.0,10.0,12.0
1645748008,,,2440.0,,
1645748038,,,2220.0,11.0,12.0
1645748068,,,2348.0,,
1645748098,,,2304.0,11.0,13.0
1645748128,,,2208.0,,
1645748158,,,3568.0,24.0,12.0
1645748188,,,3300.0,,
1645748219,,,3236.0,21.0,12.0
1645748248,,,3240.0,,
1645748278,,,3300.0,21.0,12.0
1645748308,,,3340.0,,
1645748338,,,3260.0,21.0,12.0
1645748368,,,3244.0,,
1645748398,,,3360.0,21.0,12.0
1645748428,,,3280.0,,
1645748458,,,3200.0,20.0,12.0
1645748488,,,2000.0,,
1645748519,,,3024.0,20.0,11.0
1645748549,,,1920.0,,
1645748579,,,2500.0,12.0,10.0
1645748608,,,2164.0,,
1645748639,,,1828.0,9.0,9.0
1645748669,,,2484.0,,
1645748699,,,1476.0,7.0,9.0
1645748729,,,1280.0,,
1645748759,,,1388.0,7.0,8.0
1645748789,,,1516.0,,
1645748819,,,1400.0,7.0,9.0
1645748849,,,1256.0,,
1645748879,,,1564.0,10.0,9.0
1645748909,,,1420.0,,
1645748940,,,1320.0,8.0,9.0
1645748969,,,1328.0,,
1645748999,,,1284.0,8.0,9.0
1645749000,39741.9,17053.4,,,
1645749030,,,856.0,,
1645749060,,,1040.0,7.0,8.0
1645749090,,,1320.0,,
1645749120,,,1184.0,7.0,9.0
1645749150,,,684.0,,
1645749180,,,1328.0,8.0,9.0
1645749210,,,1316.0,,
1645749240,,,1164.0,7.0,8.0
1645749270,,,1232.0,,
1645749300,,,1312.0,8.0,9.0
1645749330,,,1380.0,,
1645749360,,,1224.0,7.0,9.0
1645749390,,,1280.0,,
1645749420,,,1256.0,8.0,9.0
1645749450,,,1276.0,,
1645749480,,,1268.0,8.0,9.0
1645749510,,,1148.0,,
1645749540,,,1020.0,7.0,8.0
1645749570,,,1144.0,,
1645749600,,,576.0,5.0,6.0
1645749630,,,476.0,,
1645749660,,,708.0,6.0,7.0
1645749690,,,348.0,,
1645749721,,,476.0,5.0,6.0
1645749750,,,436.0,,
1645749780,,,400.0,5.0,6.0
1645749811,,,416.0,,
1645749840,,,392.0,5.0,5.0
1645749870,,,448.0,,
1645749901,,,392.0,5.0,5.0
1645749930,,,352.0,,
1645749961,,,372.0,5.0,5.0
1645749990,,,360.0,,
1645750021,,,8.0,-1.0,3.0
1645750050,,,224.0,,
1645750081,,,248.0,4.0,5.0
1645750111,,,924.0,,
1645750141,,,896.0,5.0,6.0
1645750170,,,1412.0,,
1645750201,,,876.0,5.0,6.0
1645750231,,,60.0,,
1645750261,,,-64.0,-4.0,3.0
1645750291,,,-104.0,,
1645750321,,,444.0,4.0,4.0
1645750351,,,544.0,,
1645750381,,,-64.0,-1.0,4.0
1645750411,,,-156.0,,
1645750441,,,-256.0,-4.0,-4.0
1645750471,,,-336.0,,
1645750501,,,-412.0,-5.0,-4.0
1645750531,,,-496.0,,
1645750561,,,-252.0,2.0,-4.0
1645750591,,,-432.0,,
1645750621,,,-540.0,-5.0,-5.0
1645750651,,,-524.0,,
1645750681,,,-548.0,-5.0,-5.0
1645750711,,,-448.0,,
1645750741,,,-424.0,-5.0,-5.0
1645750771,,,-556.0,,
1645750800,39742.2,17053.5,,,
1645750801,,,-600.0,-6.0,-5.0
1645750831,,,-228.0,,
1645750861,,,-488.0,-5.0,-5.0
1645750891,,,-592.0,,
1645750921,,,-460.0,-6.0,-5.0
1645750951,,,-408.0,,
1645750981,,,-472.0,-6.0,-5.0
1645751012,,,-604.0,,
1645751042,,,-608.0,-6.0,-5.0
1645751071,,,-684.0,,
1645751102,,,-668.0,-5.0,-5.0
1645751132,,,-800.0,,
1645751161,,,-944.0,-7.0,-6.0
1645751191,,,-896.0,,
1645751222,,,-768.0,-5.0,-6.0
1645751251,,,-968.0,,
1645751282,,,-864.0,-6.0,-6.0
1645751312,,,-868.0,,
1645751342,,,-908.0,-6.0,-6.0
1645751372,,,-908.0,,
1645751402,,,-996.0,-7.0,-6.0
1645751432,,,-888.0,,
1645751462,,,-828.0,-6.0,-6.0
1645751492,,,-1256.0,,
1645751522,,,-1176.0,-7.0,-7.0
1645751552,,,-964.0,,
1645751582,,,-1064.0,-7.0,-6.0
1645751612,,,-1188.0,,
1645751642,,,-1260.0,-8.0,-7.0
1645751672,,,-1272.0,,
1645751702,,,-1256.0,-8.0,-7.0
1645751732,,,-1324.0,,
1645751762,,,-1372.0,-9.0,-7.0
1645751792,,,-1164.0,,
1645751822,,,-1308.0,-8.0,-7.0
1645751852,,,-1316.0,,
1645751882,,,-1332.0,-8.0,-7.0
1645751912,,,-1344.0,,
1645751942,,,-1368.0,-8.0,-7.0
1645751972,,,-1524.0,,
1645752002,,,-1500.0,-9.0,-8.0
1645752032,,,-1444.0,,
1645752063,,,-1856.0,-10.0,-9.0
1645752092,,,-1972.0,,
1645752122,,,-1908.0,-10.0,-9.0
1645752153,,,-1864.0,,
1645752182,,,-1960.0,-10.0,-10.0
1645752213,,,-1988.0,,
1645752243,,,-1760.0,-10.0,-8.0
1645752273,,,-1880.0,,
1645752303,,,-1800.0,-10.0,-9.0
1645752333,,,-2092.0,,
1645752363,,,-1840.0,-11.0,-9.0
1645752393,,,-2160.0,,
1645752423,,,-2212.0,-12.0,-11.0
1645752453,,,-1708.0,,
1645752482,,,-1424.0,-8.0,-8.0
1645752512,,,-376.0,,
1645752542,,,-308.0,-4.0,-4.0
1645752572,,,-1472.0,,
1645752600,39742.2,17054.0,,,
1645752602,,,-1016.0,-7.0,-6.0
1645752632,,,-296.0,,
1645752662,,,-344.0,-5.0,-5.0
1645752692,,,-192.0,,
1645752722,,,-216.0,-5.0,-5.0
1645752752,,,-156.0,,
1645752782,,,-168.0,-1.0,-5.0
1645752812,,,-832.0,,
1645752842,,,-1772.0,-10.0,-9.0
1645752872,,,-1812.0,,
1645752902,,,-1464.0,-9.0,-8.0
1645752932,,,-1496.0,,
1645752962,,,-1356.0,-8.0,-7.0
1645752992,,,-1388.0,,
1645753022,,,-1476.0,-9.0,-8.0
1645753052,,,-1496.0,,
1645753082,,,-1060.0,-6.0,-7.0
1645753112,,,-1500.0,,
1645753143,,,-836.0,-6.0,-5.0
1645753172,,,-1200.0,,
1645753203,,,-108.0,-4.0,4.0
1645753232,,,-656.0,,
1645753263,,,-84.0,-4.0,-4.0
1645753293,,,-624.0,,
1645753323,,,-1476.0,-9.0,-8.0
1645753353,,,-1612.0,,
1645753382,,,-912.0,-7.0,-6.0
1645753412,,,-452.0,,
1645753443,,,-1720.0,-10.0,-9.0
1645753473,,,-232.0,,
1645753503,,,-1444.0,-9.0,-8.0
1645753532,,,128.0,,
1645753563,,,232.0,4.0,5.0
1645753593,,,84.0,,
1645753623,,,-436.0,-5.0,-5.0
1645753653,,,-1592.0,,
1645753683,,,-1296.0,-8.0,-7.0
1645753713,,,-1096.0,,
1645753743,,,-68.0,2.0,-4.0
1645753773,,,172.0,,
1645753803,,,112.0,-4.0,5.0
1645753833,,,48.0,,
1645753863,,,40.0,-1.0,4.0
1645753893,,,56.0,,
1645753923,,,-28.0,-4.0,4.0
1645753953,,,-8.0,,
1645753983,,,56.0,-1.0,4.0
1645754013,,,-96.0,,
1645754043,,,-2136.0,-12.0,-10.0
1645754073,,,-2352.0,,
1645754103,,,-2444.0,-13.0,-12.0
1645754133,,,-2488.0,,
1645754163,,,-1940.0,-11.0,-9.0
1645754193,,,-2196.0,,
1645754224,,,-2220.0,-12.0,-11.0
1645754254,,,-2016.0,,
1645754283,,,-2016.0,-11.0,-10.0
1645754313,,,-1796.0,,
1645754344,,,-1492.0,-9.0,-8.0
1645754373,,,-1816.0,,
1645754400,39742.3,17054.5,,,
1645754403,,,-1712.0,-10.0,-10.0
1645754434,,,-324.0,,
1645754464,,,140.0,-1.0,-1.0
1645754493,,,-1028.0,,
1645754524,,,-2076.0,-12.0,-11.0
1645754554,,,-636.0,,
1645754584,,,-736.0,-6.0,-5.0
1645754614,,,-492.0,,
1645754644,,,-1076.0,-7.0,-6.0
1645754674,,,-2652.0,,
1645754704,,,-2884.0,-15.0,-14.0
1645754734,,,-2748.0,,
1645754764,,,-1584.0,-9.0,-8.0
1645754794,,,-2392.0,,
1645754824,,,-1020.0,-7.0,-6.0
1645754854,,,-1864.0,,
1645754884,,,-944.0,-7.0,-6.0
1645754914,,,-1040.0,,
1645754944,,,-1276.0,-8.0,-7.0
1645754974,,,-1220.0,,
1645755004,,,-1704.0,-10.0,-9.0
1645755034,,,-1432.0,,
1645755064,,,-1608.0,-9.0,-8.0
1645755094,,,-1536.0,,
1645755124,,,-2284.0,-13.0,-11.0
1645755154,,,-2640.0,,
1645755184,,,-2036.0,-11.0,-11.0
1645755214,,,-1576.0,,
1645755244,,,-1648.0,-9.0,-8.0
1645755274,,,-2108.0,,
1645755304,,,-2656.0,-14.0,-13.0
1645755334,,,-2836.0,,
1645755365,,,-2276.0,-11.0,-12.0
1645755394,,,-3040.0,,
1645755425,,,-2588.0,-14.0,-13.0
1645755455,,,-2480.0,,
1645755485,,,-2716.0,-14.0,-13.0
1645755515,,,-2552.0,,
1645755545,,,-2464.0,-13.0,-12.0
1645755575,,,-2176.0,,
1645755605,,,-2128.0,-12.0,-11.0
1645755635,,,-276.0,,
1645755665,,,-756.0,-6.0,-5.0
1645755695,,,-1540.0,,
1645755725,,,-820.0,-6.0,-6.0
1645755755,,,-1932.0,,
1645755785,,,-1504.0,-9.0,-8.0
1645755815,,,-1476.0,,
1645755845,,,-1684.0,-10.0,-9.0
1645755875,,,-1572.0,,
1645755905,,,-1240.0,-8.0,-6.0
1645755935,,,-1536.0,,
1645755965,,,-912.0,-6.0,-5.0
1645755995,,,-1244.0,,
1645756025,,,-1552.0,-9.0,-8.0
1645756055,,,-948.0,,
1645756085,,,-616.0,-4.0,-4.0
1645756115,,,-980.0,,
1645756145,,,-1560.0,-9.0,-8.0
1645756175,,,-872.0,,
1645756200,39742.3,17055.4,,,
1645756205,,,-632.0,-5.0,-4.0
1645756235,,,-432.0,,
1645756265,,,-340.0,-4.0,-3.0
1645756295,,,-188.0,,
1645756325,,,48.0,1.0,4.0
1645756355,,,-4.0,,
1645756385,,,-68.0,-4.0,3.0
1645756416,,,212.0,,
1645756445,,,-96.0,-4.0,-3.0
1645756475,,,-244.0,,
1645756505,,,-368.0,-4.0,-4.0
1645756535,,,-612.0,,
1645756566,,,-488.0,-4.0,-4.0
1645756596,,,-388.0,,
1645756626,,,-48.0,1.0,-4.0
1645756656,,,-256.0,,
1645756686,,,100.0,-1.0,-4.0
1645756715,,,1004.0,,
1645756746,,,580.0,8.0,-4.0
1645756776,,,-856.0,,
1645756806,,,-592.0,-5.0,-5.0
1645756836,,,-564.0,,
1645756866,,,-68.0,5.0,-5.0
1645756896,,,-460.0,,
1645756926,,,-1012.0,-6.0,-6.0
1645756956,,,-1304.0,,
1645756986,,,-1304.0,-8.0,-7.0
1645757016,,,-1520.0,,
1645757046,,,-1796.0,-10.0,-9.0
1645757076,,,-1464.0,,
1645757106,,,-1260.0,-8.0,-7.0
1645757136,,,220.0,,
1645757166,,,-228.0,-5.0,-5.0
1645757196,,,40.0,,
1645757226,,,-228.0,-5.0,-5.0
1645757256,,,-656.0,,
1645757287,,,-1200.0,-8.0,-7.0
1645757316,,,-1340.0,,
1645757346,,,-1648.0,-10.0,-9.0
1645757376,,,-1772.0,,
1645757406,,,-1552.0,-9.0,-9.0
1645757437,,,-1688.0,,
