timestamp,acChargingEnergy,acDischargeableElectricEnergy,acDischargingEnergy,workingOperationStatus
1646004254,,,,66.0
1646004314,550180.375,5085.0,355.017,66.0
1646004374,,,,66.0
1646004434,,,,66.0
1646004494,,,,66.0
1646004554,,,,66.0
1646004614,550180.375,5152.0,355.017,66.0
1646004674,,,,66.0
1646004734,,,,66.0
1646004794,,,,66.0
1646004854,,,,66.0
1646004914,550180.887,5152.0,355.017,66.0
1646004974,,,,66.0
1646005034,,,,66.0
1646005094,,,,66.0
1646005155,,,,66.0
1646005215,550180.887,5219.0,355.017,66.0
1646005275,,,,66.0
1646005335,,,,66.0
1646005395,,,,66.0
1646005455,,,,66.0
1646005515,550180.887,5286.0,355.017,66.0
1646005575,,,,66.0
1646005635,,,,66.0
1646005695,,,,66.0
1646005755,,,,66.0
1646005815,550180.887,5353.0,355.017,66.0
1646005875,,,,66.0
1646005935,,,,66.0
1646005995,,,,66.0
1646006055,,,,66.0
1646006116,550180.887,5420.0,355.017,66.0
1646006176,,,,66.0
1646006236,,,,66.0
1646006296,,,,66.0
1646006356,,,,66.0
1646006416,550180.887,5420.0,355.017,66.0
1646006476,,,,66.0
1646006536,,,,66.0
1646006596,,,,66.0
1646006656,,,,66.0
1646006716,550180.887,5420.0,355.017,66.0
1646006776,,,,66.0
1646006836,,,,66.0
1646006896,,,,66.0
1646006956,,,,66.0
1646007017,550180.887,5487.0,355.017,66.0
1646007077,,,,66.0
1646007137,,,,66.0
1646007197,,,,66.0
1646007257,,,,66.0
1646007317,550180.887,5487.0,355.017,66.0
1646007377,,,,66.0
1646007437,,,,66.0
1646007497,,,,66.0
1646007557,,,,66.0
1646007617,550180.887,5554.0,355.017,66.0
1646007677,,,,66.0
1646007737,,,,66.0
1646007797,,,,66.0
1646007856,,,,66.0
1646007917,550180.887,5554.0,355.017,66.0
1646007977,,,,66.0
1646008037,,,,66.0
1646008097,,,,66.0
1646008157,,,,66.0
1646008217,550181.399,5621.0,355.017,66.0
1646008277,,,,66.0
1646008337,,,,66.0
1646008397,,,,66.0
1646008457,,,,66.0
1646008517,550181.399,5688.0,355.017,66.0
1646008577,,,,66.0
1646008637,,,,66.0
1646008697,,,,66.0
1646008757,,,,66.0
1646008818,550181.399,5755.0,355.017,66.0
1646008878,,,,66.0
1646008938,,,,66.0
1646008998,,,,66.0
1646009058,,,,66.0
1646009118,550181.399,5822.0,355.017,66.0
1646009178,,,,66.0
1646009238,,,,66.0
1646009298,,,,66.0
1646009358,,,,66.0
1646009418,550181.399,5822.0,355.017,66.0
1646009478,,,,66.0
1646009538,,,,66.0
1646009598,,,,66.0
1646009658,,,,66.0
1646009718,550181.399,5888.0,355.017,66.0
1646009779,,,,66.0
1646009839,,,,66.0
1646009899,,,,66.0
1646009959,,,,66.0
1646010019,550181.399,5955.0,355.017,66.0
1646010079,,,,66.0
1646010139,,,,66.0
1646010199,,,,66.0
1646010259,,,,66.0
1646010319,550181.399,6022.0,355.017,66.0
1646010379,,,,66.0
1646010439,,,,66.0
1646010499,,,,66.0
1646010559,,,,66.0
1646010619,550181.911,6089.0,355.017,66.0
1646010679,,,,66.0
1646010739,,,,66.0
1646010800,,,,66.0
1646010860,,,,66.0
1646010920,550181.911,6156.0,355.017,66.0
1646010980,,,,66.0
1646011040,,,,66.0
1646011100,,,,66.0
1646011160,,,,66.0
1646011220,550181.911,6223.0,355.017,66.0
1646011280,,,,66.0
1646011340,,,,66.0
1646011400,,,,66.0
1646011460,,,,66.0
1646011520,550181.911,6290.0,355.017,66.0
1646011580,,,,66.0
1646011640,,,,66.0
1646011701,,,,66.0
1646011761,,,,66.0
1646011821,550181.911,6424.0,355.017,66.0
1646011881,,,,66.0
1646011941,,,,66.0
1646012001,,,,66.0
1646012061,,,,66.0
1646012121,550181.911,6491.0,355.017,66.0
1646012181,,,,66.0
1646012241,,,,66.0
1646012301,,,,66.0
1646012361,,,,66.0
1646012421,550181.911,6558.0,355.017,66.0
1646012481,,,,66.0
1646012541,,,,68.0
1646012601,,,,68.0
1646012662,,,,68.0
1646012722,550182.423,6692.0,355.017,68.0
1646012782,,,,68.0
1646012842,,,,68.0
1646012902,,,,68.0
1646012962,,,,68.0
1646013022,550182.423,6692.0,355.017,68.0
1646013082,,,,68.0
1646013111,,,,68.0
1646013142,,,,68.0
1646013202,,,,68.0
1646013262,,,,68.0
1646013286,,,,68.0
1646013322,550182.423,6692.0,355.017,68.0
1646013382,,,,68.0
1646013442,,,,68.0
1646013502,,,,68.0
1646013562,,,,68.0
1646013623,550182.423,6692.0,355.017,68.0
1646013683,,,,68.0
1646013743,,,,68.0
1646013803,,,,68.0
1646013863,,,,68.0
1646013923,550182.423,6692.0,355.017,68.0
1646013983,,,,68.0
1646014043,,,,68.0
1646014103,,,,68.0
1646014163,,,,68.0
1646014223,550182.423,6692.0,355.017,68.0
1646014283,,,,68.0
1646014343,,,,68.0
1646014403,,,,68.0
1646014463,,,,68.0
1646014524,550182.423,6692.0,355.017,68.0
1646014584,,,,68.0
1646014644,,,,68.0
1646014704,,,,68.0
1646014764,,,,68.0
1646014824,550182.423,6692.0,355.017,68.0
1646014884,,,,68.0
1646014944,,,,68.0
1646015004,,,,68.0
1646015064,,,,68.0
1646015124,550182.423,6692.0,355.017,68.0
1646015184,,,,68.0
1646015244,,,,68.0
1646015304,,,,68.0
1646015364,,,,68.0
1646015424,550182.423,6692.0,355.017,68.0
1646015484,,,,68.0
1646015544,,,,68.0
1646015604,,,,68.0
1646015665,,,,68.0
1646015725,550182.423,6692.0,355.017,68.0
1646015785,,,,68.0
1646015845,,,,68.0
1646015905,,,,68.0
1646015965,,,,68.0
1646016025,550182.423,6692.0,355.017,68.0
1646016085,,,,68.0
1646016145,,,,68.0
1646016205,,,,68.0
1646016265,,,,68.0
1646016325,550182.423,6692.0,355.017,68.0
1646016385,,,,68.0
1646016445,,,,68.0
1646016505,,,,68.0
1646016565,,,,68.0
1646016626,550182.423,6692.0,355.017,68.0
1646016686,,,,68.0
1646016746,,,,68.0
1646016806,,,,68.0
1646016866,,,,68.0
1646016926,550182.423,6692.0,355.017,68.0
1646016986,,,,68.0
1646017046,,,,68.0
1646017106,,,,68.0
1646017166,,,,68.0
1646017226,550182.423,6692.0,355.017,68.0
1646017286,,,,68.0
1646017346,,,,68.0
1646017406,,,,68.0
1646017466,,,,68.0
1646017526,550182.423,6692.0,355.034,67.0
1646017587,,,,67.0
1646017647,,,,67.0
1646017707,,,,68.0
1646017767,,,,68.0
1646017827,550182.423,6692.0,355.083,68.0
1646017887,,,,68.0
1646017947,,,,68.0
1646018007,,,,68.0
1646018067,,,,68.0
1646018127,550182.423,6692.0,355.083,68.0
1646018187,,,,68.0
1646018247,,,,68.0
1646018307,,,,68.0
1646018367,,,,68.0
1646018427,550182.423,6692.0,355.083,68.0
1646018487,,,,68.0
1646018548,,,,68.0
1646018608,,,,68.0
1646018668,,,,68.0
1646018728,550182.423,6692.0,355.083,68.0
1646018788,,,,68.0
1646018848,,,,68.0
1646018908,,,,68.0
1646018968,,,,68.0
1646019028,550182.423,6692.0,355.083,68.0
1646019088,,,,68.0
1646019148,,,,68.0
1646019208,,,,68.0
1646019268,,,,68.0
1646019328,550182.423,6692.0,355.083,68.0
1646019388,,,,68.0
1646019448,,,,68.0
1646019509,,,,68.0
1646019569,,,,68.0
1646019629,550182.423,6692.0,355.083,68.0
1646019689,,,,68.0
1646019749,,,,68.0
1646019809,,,,68.0
1646019869,,,,68.0
1646019929,550182.423,6692.0,355.083,68.0
1646019989,,,,68.0
1646020049,,,,68.0
1646020109,,,,68.0
1646020169,,,,68.0
1646020229,550182.423,6692.0,355.083,68.0
1646020289,,,,68.0
1646020349,,,,68.0
1646020409,,,,68.0
1646020470,,,,68.0
1646020530,550182.423,6692.0,355.083,68.0
1646020590,,,,68.0
1646020650,,,,68.0
1646020710,,,,68.0
1646020770,,,,68.0
1646020830,550182.423,6692.0,355.083,68.0
1646020890,,,,68.0
1646020950,,,,68.0
1646021010,,,,68.0
1646021070,,,,68.0
1646021130,550182.423,6692.0,355.083,68.0
1646021190,,,,68.0
1646021250,,,,68.0
1646021310,,,,68.0
1646021371,,,,68.0
1646021431,550182.423,6625.0,355.083,68.0
1646021491,,,,68.0
1646021551,,,,68.0
1646021611,,,,68.0
1646021671,,,,68.0
1646021731,550182.423,6625.0,355.083,68.0
1646021791,,,,68.0
1646021851,,,,68.0
1646021911,,,,68.0
1646021971,,,,68.0
1646022031,550182.423,6625.0,355.083,68.0
1646022091,,,,68.0
1646022151,,,,68.0
1646022211,,,,68.0
1646022271,,,,68.0
1646022331,550182.423,6625.0,355.083,68.0
1646022391,,,,68.0
1646022451,,,,68.0
1646022511,,,,68.0
1646022571,,,,68.0
1646022631,550182.423,6625.0,355.083,68.0
1646022691,,,,68.0
1646022751,,,,68.0
1646022811,,,,68.0
1646022871,,,,68.0
1646022931,550182.423,6625.0,355.083,68.0
1646022991,,,,68.0
1646023051,,,,68.0
1646023111,,,,68.0
1646023171,,,,68.0
1646023232,550182.423,6625.0,355.083,68.0
1646023292,,,,68.0
1646023352,,,,68.0
1646023412,,,,68.0
1646023472,,,,68.0
1646023532,550182.423,6625.0,355.083,68.0
1646023592,,,,68.0
1646023652,,,,68.0
1646023712,,,,68.0
1646023772,,,,68.0
1646023832,550182.423,6625.0,355.083,68.0
1646023892,,,,68.0
1646023952,,,,68.0
1646024012,,,,68.0
1646024072,,,,68.0
1646024133,550182.423,6625.0,355.083,68.0
1646024193,,,,68.0
1646024253,,,,68.0
1646024313,,,,68.0
1646024373,,,,68.0
1646024433,550182.423,6625.0,355.083,68.0
1646024493,,,,68.0
1646024553,,,,68.0
1646024613,,,,68.0
1646024673,,,,68.0
1646024733,550182.423,6625.0,355.083,68.0
1646024793,,,,68.0
1646024853,,,,68.0
1646024913,,,,68.0
1646024973,,,,68.0
1646025033,550182.423,6625.0,355.083,68.0
1646025094,,,,68.0
1646025154,,,,68.0
1646025214,,,,68.0
1646025274,,,,68.0
1646025334,550182.423,6625.0,355.083,68.0
1646025394,,,,68.0
1646025454,,,,68.0
1646025514,,,,68.0
1646025574,,,,68.0
1646025634,550182.423,6625.0,355.083,68.0
1646025694,,,,68.0
1646025754,,,,68.0
1646025814,,,,68.0
1646025874,,,,68.0
1646025934,550182.423,6625.0,355.083,68.0
1646025994,,,,68.0
1646026054,,,,68.0
1646026114,,,,68.0
1646026174,,,,68.0
1646026235,550182.423,6625.0,355.083,68.0
1646026295,,,,67.0
1646026355,,,,67.0
1646026415,,,,68.0
1646026475,,,,68.0
1646026535,550182.423,6625.0,355.129,68.0
1646026595,,,,68.0
1646026655,,,,68.0
1646026715,,,,68.0
1646026775,,,,68.0
1646026835,550182.423,6625.0,355.129,68.0
1646026895,,,,68.0
1646026955,,,,68.0
1646027015,,,,68.0
1646027075,,,,68.0
1646027136,550182.423,6625.0,355.129,67.0
1646027196,,,,68.0
1646027256,,,,68.0
1646027316,,,,68.0
1646027376,,,,68.0
1646027436,550182.423,6558.0,355.129,68.0
1646027496,,,,68.0
1646027556,,,,68.0
1646027616,,,,68.0
1646027676,,,,68.0
1646027736,550182.423,6558.0,355.13,68.0
1646027796,,,,68.0
1646027856,,,,68.0
1646027916,,,,68.0
1646027976,,,,68.0
1646028036,550182.423,6558.0,355.13,68.0
1646028097,,,,68.0
1646028157,,,,68.0
1646028217,,,,68.0
1646028277,,,,68.0
1646028337,550182.423,6558.0,355.13,68.0
1646028397,,,,68.0
1646028457,,,,68.0
1646028517,,,,68.0
1646028577,,,,68.0
1646028637,550182.423,6558.0,355.13,68.0
1646028697,,,,68.0
1646028757,,,,68.0
1646028817,,,,68.0
1646028877,,,,68.0
1646028937,550182.423,6558.0,355.13,68.0
1646028997,,,,68.0
1646029057,,,,68.0
1646029118,,,,68.0
1646029178,,,,68.0
1646029238,550182.423,6558.0,355.132,68.0
1646029298,,,,68.0
1646029358,,,,68.0
1646029418,,,,68.0
1646029478,,,,67.0
1646029538,550182.423,6558.0,355.134,67.0
1646029598,,,,67.0
1646029658,,,,67.0
1646029718,,,,67.0
1646029778,,,,67.0
1646029838,550182.423,6558.0,355.139,68.0
1646029898,,,,68.0
1646029959,,,,67.0
1646030019,,,,67.0
1646030079,,,,67.0
1646030139,550182.423,6558.0,355.144,68.0
1646030199,,,,68.0
1646030259,,,,67.0
1646030319,,,,68.0
1646030379,,,,68.0
1646030439,550182.423,6558.0,355.146,67.0
1646030499,,,,67.0
1646030559,,,,67.0
1646030619,,,,67.0
1646030679,,,,67.0
1646030739,550182.423,6558.0,355.153,67.0
1646030799,,,,67.0
1646030860,,,,67.0
1646030920,,,,67.0
1646030980,,,,67.0
1646031040,550182.423,6558.0,355.16,67.0
1646031100,,,,67.0
1646031160,,,,67.0
1646031220,,,,67.0
1646031280,,,,67.0
1646031340,550182.423,6558.0,355.169,67.0
1646031400,,,,67.0
1646031422,,,,67.0
1646031460,,,,67.0
1646031520,,,,67.0
1646031580,,,,67.0
1646031640,550182.423,6558.0,355.176,67.0
1646031700,,,,67.0
1646031761,,,,67.0
1646031821,,,,67.0
1646031881,,,,67.0
1646031941,550182.423,6558.0,355.181,67.0
1646032001,,,,68.0
1646032061,,,,67.0
1646032121,,,,68.0
1646032181,,,,67.0
1646032241,550182.423,6491.0,355.187,67.0
1646032301,,,,67.0
1646032361,,,,67.0
1646032421,,,,67.0
1646032481,,,,67.0
1646032541,550182.423,6491.0,355.194,67.0
1646032601,,,,67.0
1646032661,,,,67.0
1646032721,,,,67.0
1646032782,,,,67.0
1646032842,550182.423,6491.0,355.204,67.0
1646032902,,,,67.0
1646032962,,,,67.0
1646033022,,,,67.0
1646033081,,,,67.0
1646033141,550182.423,6491.0,355.217,67.0
1646033201,,,,67.0
1646033261,,,,67.0
1646033321,,,,67.0
1646033381,,,,67.0
1646033441,550182.423,6491.0,355.232,67.0
1646033501,,,,67.0
1646033561,,,,67.0
1646033621,,,,67.0
1646033681,,,,67.0
1646033741,550182.423,6424.0,355.246,67.0
1646033801,,,,67.0
1646033861,,,,67.0
1646033922,,,,67.0
1646033982,,,,68.0
1646034042,550182.423,6424.0,355.251,68.0
1646034102,,,,67.0
1646034162,,,,68.0
1646034222,,,,68.0
1646034282,,,,67.0
1646034342,550182.423,6424.0,355.259,67.0
1646034402,,,,67.0
1646034462,,,,67.0
1646034522,,,,67.0
1646034582,,,,67.0
1646034642,550182.423,6357.0,355.343,67.0
1646034702,,,,67.0
1646034762,,,,67.0
1646034823,,,,67.0
1646034883,,,,67.0
1646034943,550182.423,6223.0,355.454,67.0
1646035003,,,,67.0
1646035063,,,,67.0
1646035123,,,,67.0
1646035183,,,,67.0
1646035243,550182.423,6089.0,355.566,67.0
1646035303,,,,67.0
1646035363,,,,67.0
1646035423,,,,67.0
1646035483,,,,67.0
1646035543,550182.423,6022.0,355.68,67.0
1646035603,,,,67.0
1646035663,,,,67.0
1646035723,,,,67.0
1646035784,,,,67.0
1646035844,550182.423,5888.0,355.798,67.0
1646035904,,,,67.0
1646035964,,,,67.0
1646036024,,,,67.0
1646036084,,,,67.0
1646036144,550182.423,5822.0,355.87,67.0
1646036204,,,,67.0
1646036264,,,,67.0
1646036324,,,,67.0
1646036384,,,,67.0
1646036444,550182.423,5755.0,355.929,67.0
1646036504,,,,67.0
1646036564,,,,67.0
1646036624,,,,67.0
1646036684,,,,67.0
1646036745,550182.423,5621.0,356.029,67.0
1646036805,,,,67.0
1646036865,,,,67.0
1646036925,,,,67.0
1646036985,,,,67.0
1646037045,550182.423,5487.0,356.136,67.0
1646037105,,,,67.0
1646037165,,,,67.0
1646037225,,,,67.0
1646037285,,,,67.0
1646037345,550182.423,5420.0,356.206,67.0
1646037405,,,,67.0
1646037465,,,,67.0
1646037525,,,,67.0
1646037585,,,,67.0
1646037646,550182.423,5353.0,356.276,67.0
1646037706,,,,67.0
1646037766,,,,67.0
1646037826,,,,67.0
1646037886,,,,67.0
1646037946,550182.423,5286.0,356.347,67.0
1646038006,,,,67.0
1646038066,,,,67.0
1646038126,,,,67.0
1646038186,,,,67.0
1646038246,550182.423,5219.0,356.408,67.0
1646038306,,,,67.0
1646038366,,,,67.0
1646038426,,,,67.0
1646038486,,,,67.0
1646038546,550182.423,5152.0,356.474,67.0
1646038606,,,,67.0
1646038666,,,,67.0
1646038727,,,,67.0
1646038787,,,,67.0
1646038847,550182.423,5085.0,356.525,67.0
1646038907,,,,67.0
1646038967,,,,67.0
1646039027,,,,67.0
1646039087,,,,67.0
1646039147,550182.423,5085.0,356.572,67.0
1646039207,,,,67.0
1646039267,,,,67.0
1646039327,,,,67.0
1646039387,,,,67.0
1646039447,550182.423,5019.0,356.623,67.0
1646039507,,,,67.0
1646039567,,,,67.0
1646039627,,,,67.0
1646039688,,,,67.0
1646039748,550182.423,4952.0,356.664,67.0
1646039808,,,,67.0
1646039868,,,,67.0
1646039928,,,,67.0
1646039988,,,,67.0
1646040048,550182.423,4952.0,356.702,67.0
1646040108,,,,67.0
1646040168,,,,67.0
1646040228,,,,67.0
1646040288,,,,67.0
1646040348,550182.423,4885.0,356.76,67.0
1646040409,,,,67.0
1646040469,,,,67.0
1646040529,,,,67.0
1646040589,,,,67.0
1646040649,550182.423,4751.0,356.885,67.0
1646040709,,,,67.0
1646040769,,,,67.0
1646040829,,,,67.0
1646040889,,,,67.0
1646040949,550182.423,4617.0,357.014,67.0
1646041009,,,,67.0
1646041069,,,,67.0
1646041129,,,,67.0
1646041189,,,,67.0
1646041249,550182.423,4483.0,357.097,67.0
1646041309,,,,67.0
1646041370,,,,67.0
1646041430,,,,67.0
1646041490,,,,67.0
1646041550,550182.423,4416.0,357.196,67.0
1646041610,,,,67.0
1646041670,,,,67.0
1646041730,,,,67.0
1646041790,,,,67.0
1646041850,550182.423,4349.0,357.269,67.0
1646041910,,,,67.0
1646041970,,,,67.0
1646042030,,,,67.0
1646042090,,,,67.0
1646042150,550182.423,4149.0,357.424,67.0
1646042210,,,,67.0
1646042270,,,,67.0
1646042331,,,,67.0
1646042391,,,,67.0
1646042451,550182.423,4082.0,357.502,67.0
1646042511,,,,67.0
1646042571,,,,67.0
1646042631,,,,67.0
1646042691,,,,67.0
1646042751,550182.423,4015.0,357.558,67.0
1646042811,,,,67.0
1646042871,,,,67.0
1646042931,,,,67.0
1646042991,,,,67.0
1646043051,550182.423,3948.0,357.611,67.0
1646043111,,,,67.0
1646043171,,,,67.0
1646043231,,,,67.0
1646043292,,,,67.0
1646043352,550182.423,3881.0,357.689,67.0
1646043412,,,,67.0
1646043472,,,,67.0
1646043532,,,,67.0
1646043592,,,,67.0
1646043652,550182.423,3747.0,357.815,67.0
1646043712,,,,67.0
1646043772,,,,67.0
1646043832,,,,67.0
1646043891,,,,67.0
1646043951,550182.423,3680.0,357.892,67.0
1646044011,,,,67.0
1646044071,,,,67.0
1646044131,,,,67.0
1646044191,,,,67.0
1646044251,550182.423,3546.0,358.001,67.0
1646044311,,,,67.0
1646044372,,,,67.0
1646044432,,,,67.0
1646044492,,,,67.0
1646044552,550182.423,3479.0,358.084,67.0
1646044612,,,,67.0
1646044672,,,,67.0
1646044732,,,,67.0
1646044792,,,,67.0
1646044852,550182.423,3279.0,358.253,67.0
1646044912,,,,67.0
1646044972,,,,67.0
1646045032,,,,67.0
1646045092,,,,67.0
1646045152,550182.423,3078.0,358.386,67.0
1646045212,,,,67.0
1646045272,,,,67.0
1646045333,,,,67.0
1646045393,,,,67.0
1646045453,550182.423,3011.0,358.464,67.0
1646045513,,,,67.0
1646045573,,,,67.0
1646045633,,,,67.0
1646045693,,,,67.0
1646045753,550182.423,2944.0,358.523,67.0
1646045813,,,,67.0
1646045873,,,,67.0
1646045933,,,,67.0
1646045993,,,,67.0
1646046053,550182.423,2877.0,358.581,67.0
1646046113,,,,67.0
1646046173,,,,67.0
1646046233,,,,67.0
1646046294,,,,67.0
1646046354,550182.423,2877.0,358.632,67.0
1646046414,,,,67.0
1646046474,,,,67.0
1646046534,,,,67.0
1646046594,,,,67.0
1646046654,550182.423,2810.0,358.678,67.0
1646046714,,,,67.0
1646046774,,,,67.0
1646046834,,,,67.0
1646046894,,,,67.0
1646046954,550182.423,2743.0,358.723,67.0
1646047014,,,,67.0
1646047074,,,,67.0
1646047134,,,,67.0
1646047194,,,,67.0
1646047255,550182.423,2743.0,358.767,67.0
1646047315,,,,67.0
1646047375,,,,67.0
1646047435,,,,67.0
1646047495,,,,67.0
1646047555,550182.423,2676.0,358.814,67.0
1646047615,,,,67.0
1646047675,,,,67.0
1646047735,,,,67.0
1646047795,,,,67.0
1646047838,,,,67.0
1646047855,550182.423,2609.0,358.882,67.0
1646047915,,,,67.0
1646047975,,,,67.0
1646048036,,,,67.0
1646048096,,,,67.0
1646048153,,,,67.0
1646048156,550182.423,2342.0,359.095,67.0
1646048216,,,,67.0
1646048276,,,,67.0
1646048336,,,,67.0
1646048396,,,,67.0
1646048456,550182.423,2275.0,359.133,67.0
1646048516,,,,67.0
1646048576,,,,67.0
1646048636,,,,67.0
1646048696,,,,67.0
1646048753,,,,67.0
1646048756,550182.423,2275.0,359.173,67.0
1646048816,,,,67.0
1646048876,,,,67.0
1646048936,,,,67.0
1646048997,,,,67.0
1646049057,550182.423,2208.0,359.214,67.0
1646049117,,,,67.0
1646049177,,,,67.0
1646049237,,,,67.0
1646049297,,,,67.0
1646049353,,,,67.0
1646049357,550182.423,2208.0,359.253,67.0
1646049417,,,,67.0
1646049477,,,,67.0
1646049537,,,,67.0
1646049597,,,,67.0
1646049657,550182.423,2141.0,359.292,67.0
1646049717,,,,67.0
1646049777,,,,67.0
1646049837,,,,67.0
1646049897,,,,67.0
1646049958,550182.423,2074.0,359.339,67.0
1646050018,,,,67.0
1646050078,,,,67.0
1646050138,,,,67.0
1646050198,,,,67.0
1646050258,550182.423,2074.0,359.387,67.0
1646050318,,,,67.0
1646050378,,,,67.0
1646050438,,,,67.0
1646050498,,,,67.0
1646050558,550182.423,2007.0,359.432,67.0
1646050618,,,,67.0
1646050678,,,,67.0
1646050738,,,,67.0
1646050798,,,,67.0
1646050859,550182.423,1940.0,359.48,67.0
1646050919,,,,67.0
1646050979,,,,67.0
1646051039,,,,67.0
1646051099,,,,67.0
1646051159,550182.423,1940.0,359.525,67.0
1646051219,,,,67.0
1646051279,,,,67.0
1646051339,,,,67.0
1646051399,,,,67.0
1646051459,550182.423,1873.0,359.569,67.0
1646051519,,,,67.0
1646051579,,,,67.0
1646051639,,,,67.0
1646051699,,,,67.0
1646051759,550182.423,1806.0,359.613,67.0
1646051819,,,,67.0
1646051880,,,,67.0
1646051940,,,,67.0
1646052000,,,,67.0
1646052060,550182.423,1806.0,359.657,67.0
1646052120,,,,67.0
1646052180,,,,67.0
1646052240,,,,67.0
1646052300,,,,67.0
1646052360,550182.423,1739.0,359.701,67.0
1646052420,,,,67.0
1646052480,,,,67.0
1646052540,,,,67.0
1646052600,,,,67.0
1646052660,550182.423,1673.0,359.745,67.0
1646052720,,,,67.0
1646052781,,,,67.0
1646052841,,,,67.0
1646052901,,,,67.0
1646052961,550182.423,1673.0,359.788,67.0
1646053021,,,,67.0
1646053081,,,,67.0
1646053141,,,,67.0
1646053201,,,,67.0
1646053261,550182.423,1606.0,359.83,67.0
1646053321,,,,67.0
1646053381,,,,67.0
1646053441,,,,67.0
1646053501,,,,67.0
1646053561,550182.423,1539.0,359.875,67.0
1646053621,,,,67.0
1646053681,,,,67.0
1646053742,,,,67.0
1646053802,,,,67.0
1646053862,550182.423,1539.0,359.917,67.0
1646053922,,,,67.0
1646053982,,,,67.0
1646054042,,,,67.0
1646054102,,,,67.0
1646054162,550182.423,1472.0,359.96,67.0
1646054222,,,,67.0
1646054282,,,,67.0
1646054342,,,,67.0
1646054402,,,,67.0
1646054462,550182.423,1472.0,359.998,67.0
1646054522,,,,67.0
1646054582,,,,67.0
1646054641,,,,67.0
1646054702,,,,67.0
1646054718,,,,67.0
1646054762,550182.423,1405.0,360.034,67.0
1646054822,,,,67.0
1646054882,,,,67.0
1646054942,,,,67.0
1646055002,,,,67.0
1646055062,550182.423,1405.0,360.07,67.0
1646055122,,,,67.0
1646055182,,,,67.0
1646055242,,,,67.0
1646055302,,,,67.0
1646055362,550182.423,1338.0,360.124,67.0
1646055422,,,,67.0
1646055482,,,,67.0
1646055542,,,,67.0
1646055602,,,,67.0
1646055663,550182.423,1271.0,360.179,67.0
1646055723,,,,67.0
1646055783,,,,67.0
1646055843,,,,67.0
1646055903,,,,67.0
1646055963,550182.423,1204.0,360.234,67.0
1646056023,,,,67.0
1646056083,,,,67.0
1646056143,,,,67.0
1646056203,,,,67.0
1646056263,550182.423,1137.0,360.288,67.0
1646056323,,,,67.0
1646056383,,,,67.0
1646056443,,,,67.0
1646056503,,,,67.0
1646056564,550182.423,1070.0,360.343,67.0
1646056624,,,,67.0
1646056684,,,,67.0
1646056744,,,,67.0
1646056804,,,,67.0
1646056864,550182.423,1137.0,360.389,66.0
1646056924,,,,66.0
1646056984,,,,66.0
1646057044,,,,66.0
1646057104,,,,66.0
1646057164,550182.423,1405.0,360.389,66.0
1646057224,,,,66.0
1646057284,,,,66.0
1646057344,,,,66.0
1646057404,,,,66.0
1646057464,550182.935,1673.0,360.389,66.0
1646057524,,,,66.0
1646057585,,,,66.0
1646057645,,,,66.0
1646057705,,,,66.0
1646057765,550182.935,1940.0,360.389,66.0
1646057825,,,,66.0
1646057885,,,,66.0
1646057945,,,,66.0
1646058005,,,,66.0
1646058065,550183.447,2208.0,360.389,66.0
1646058125,,,,66.0
1646058185,,,,66.0
1646058245,,,,66.0
1646058305,,,,66.0
1646058365,550183.447,2409.0,360.389,66.0
1646058426,,,,66.0
1646058486,,,,66.0
1646058546,,,,66.0
1646058606,,,,66.0
1646058666,550183.959,2609.0,360.389,66.0
1646058726,,,,66.0
1646058786,,,,66.0
1646058846,,,,66.0
1646058906,,,,66.0
1646058966,550183.959,2944.0,360.389,66.0
1646059026,,,,66.0
1646059086,,,,66.0
1646059146,,,,66.0
1646059206,,,,66.0
1646059266,550184.471,3212.0,360.389,66.0
1646059326,,,,66.0
1646059387,,,,66.0
1646059447,,,,66.0
1646059507,,,,66.0
1646059567,550185.495,3546.0,360.389,66.0
1646059627,,,,66.0
1646059687,,,,66.0
1646059747,,,,66.0
1646059807,,,,66.0
1646059867,550186.007,3881.0,360.389,66.0
1646059927,,,,66.0
1646059987,,,,66.0
1646060047,,,,66.0
1646060107,,,,66.0
1646060167,550186.007,4215.0,360.389,66.0
1646060227,,,,66.0
1646060287,,,,66.0
1646060348,,,,66.0
1646060408,,,,66.0
1646060468,550186.519,4550.0,360.389,66.0
1646060528,,,,66.0
1646060588,,,,66.0
1646060648,,,,66.0
1646060708,,,,66.0
1646060768,550187.031,4818.0,360.389,66.0
1646060828,,,,66.0
1646060888,,,,66.0
1646060948,,,,66.0
1646061008,,,,66.0
1646061068,550187.031,5152.0,360.389,66.0
1646061128,,,,66.0
1646061188,,,,66.0
1646061248,,,,68.0
1646061309,,,,68.0
1646061369,550187.543,5353.0,360.389,68.0
1646061429,,,,68.0
1646061489,,,,68.0
1646061549,,,,68.0
1646061609,,,,68.0
1646061669,550187.543,5353.0,360.389,68.0
1646061729,,,,68.0
1646061789,,,,68.0
1646061849,,,,68.0
1646061909,,,,68.0
1646061969,550187.543,5353.0,360.389,68.0
1646062029,,,,68.0
1646062089,,,,68.0
1646062149,,,,68.0
1646062209,,,,68.0
1646062269,550187.543,5353.0,360.389,68.0
1646062329,,,,68.0
1646062390,,,,68.0
1646062450,,,,68.0
1646062510,,,,68.0
1646062570,550187.543,5353.0,360.389,68.0
1646062630,,,,68.0
1646062690,,,,68.0
1646062750,,,,68.0
1646062810,,,,68.0
