timestamp,generatedElectricity,instanceElectricity_x,normalUsage,reverseUsage,instanceElectricity_y,instanceCurrents,instanceCurrentsT
1644139410,,,,,1264.0,,
1644139441,,,,,884.0,3.0,6.0
1644139454,2424.234,0.0,,,,,
1644139470,,,,,860.0,,
1644139501,,,,,1292.0,7.0,6.0
1644139514,,0.0,,,,,
1644139530,,,,,968.0,,
1644139560,,,,,1100.0,5.0,6.0
1644139574,,0.0,,,,,
1644139590,,,,,1280.0,,
1644139621,,,,,916.0,3.0,6.0
1644139634,,0.0,,,,,
1644139650,,,,,804.0,,
1644139680,,,,,1344.0,7.0,6.0
1644139695,,0.0,,,,,
1644139711,,,,,880.0,,
1644139741,,,,,764.0,3.0,5.0
1644139755,2424.234,0.0,,,,,
1644139771,,,,,1364.0,,
1644139800,,,24621.1,1895.6,,,
1644139801,,,,,756.0,3.0,5.0
1644139815,,0.0,,,,,
1644139831,,,,,764.0,,
1644139861,,,,,1344.0,7.0,6.0
1644139875,,0.0,,,,,
1644139891,,,,,784.0,,
1644139921,,,,,760.0,3.0,5.0
1644139935,,0.0,,,,,
1644139950,,,,,1112.0,,
1644139981,,,,,760.0,3.0,5.0
1644139995,,0.0,,,,,
1644140011,,,,,892.0,,
1644140041,,,,,772.0,3.0,5.0
1644140055,2424.234,0.0,,,,,
1644140071,,,,,708.0,,
1644140101,,,,,800.0,3.0,5.0
1644140115,,0.0,,,,,
1644140131,,,,,704.0,,
1644140161,,,,,704.0,3.0,5.0
1644140175,,0.0,,,,,
1644140191,,,,,812.0,,
1644140221,,,,,704.0,3.0,5.0
1644140235,,0.0,,,,,
1644140251,,,,,764.0,,
1644140281,,,,,1256.0,3.0,10.0
1644140295,,0.0,,,,,
1644140311,,,,,1436.0,,
1644140341,,,,,1576.0,3.0,13.0
1644140355,2424.234,0.0,,,,,
1644140371,,,,,1576.0,,
1644140401,,,,,3604.0,11.0,25.0
1644140415,,0.0,,,,,
1644140431,,,,,3460.0,,
1644140461,,,,,2928.0,3.0,26.0
1644140475,,0.0,,,,,
1644140491,,,,,3240.0,,
1644140521,,,,,2760.0,3.0,24.0
1644140535,,0.0,,,,,
1644140551,,,,,2804.0,,
1644140581,,,,,2780.0,4.0,24.0
1644140595,,0.0,,,,,
1644140611,,,,,2764.0,,
1644140641,,,,,2760.0,3.0,25.0
1644140655,2424.234,0.0,,,,,
1644140671,,,,,3172.0,,
1644140702,,,,,2944.0,3.0,26.0
1644140715,,0.0,,,,,
1644140731,,,,,2640.0,,
1644140761,,,,,2424.0,7.0,17.0
1644140775,,0.0,,,,,
1644140791,,,,,2072.0,,
1644140821,,,,,2132.0,3.0,18.0
1644140835,,0.0,,,,,
1644140852,,,,,2520.0,,
1644140881,,,,,2212.0,3.0,19.0
1644140895,,0.0,,,,,
1644140912,,,,,2460.0,,
1644140941,,,,,3176.0,9.0,23.0
1644140956,2424.234,0.0,,,,,
1644140972,,,,,4452.0,,
1644141002,,,,,4220.0,14.0,28.0
1644141016,,0.0,,,,,
1644141032,,,,,4700.0,,
1644141062,,,,,4164.0,14.0,27.0
1644141076,,0.0,,,,,
1644141092,,,,,3576.0,,
1644141122,,,,,4036.0,18.0,22.0
1644141136,,0.0,,,,,
1644141152,,,,,2192.0,,
1644141182,,,,,2140.0,3.0,19.0
1644141196,,0.0,,,,,
1644141212,,,,,1172.0,,
1644141242,,,,,1392.0,3.0,11.0
1644141256,2424.234,0.0,,,,,
1644141272,,,,,728.0,,
1644141302,,,,,1820.0,7.0,11.0
1644141316,,0.0,,,,,
1644141332,,,,,724.0,,
1644141362,,,,,2080.0,3.0,18.0
1644141376,,0.0,,,,,
1644141392,,,,,1964.0,,
1644141422,,,,,2412.0,3.0,21.0
1644141436,,0.0,,,,,
1644141452,,,,,2268.0,,
1644141482,,,,,1200.0,8.0,4.0
1644141496,,0.0,,,,,
1644141512,,,,,1684.0,,
1644141542,,,,,1592.0,3.0,13.0
1644141556,2424.234,0.0,,,,,
1644141572,,,,,1600.0,,
1644141600,,,24622.1,1895.6,,,
1644141602,,,,,1464.0,3.0,12.0
1644141616,,0.0,,,,,
1644141632,,,,,1592.0,,
1644141662,,,,,1504.0,3.0,12.0
1644141676,,0.0,,,,,
1644141692,,,,,1456.0,,
1644141723,,,,,1580.0,3.0,13.0
1644141736,,0.0,,,,,
1644141752,,,,,1488.0,,
1644141783,,,,,1924.0,7.0,12.0
1644141796,,0.0,,,,,
1644141813,,,,,1216.0,,
1644141843,,,,,1348.0,3.0,11.0
1644141856,2424.234,0.0,,,,,
1644141872,,,,,1900.0,,
1644141903,,,,,1624.0,5.0,11.0
1644141917,,0.0,,,,,
1644141932,,,,,1456.0,,
1644141963,,,,,1936.0,8.0,11.0
1644141977,,0.0,,,,,
1644141993,,,,,1396.0,,
1644142023,,,,,1404.0,3.0,11.0
1644142037,,0.0,,,,,
1644142053,,,,,1888.0,,
1644142083,,,,,744.0,3.0,5.0
1644142097,,0.0,,,,,
1644142113,,,,,780.0,,
1644142143,,,,,704.0,3.0,5.0
1644142157,2424.234,0.0,,,,,
1644142173,,,,,964.0,,
1644142203,,,,,684.0,3.0,4.0
1644142217,,0.0,,,,,
1644142233,,,,,636.0,,
1644142263,,,,,844.0,4.0,4.0
1644142277,,0.0,,,,,
1644142293,,,,,684.0,,
1644142323,,,,,688.0,3.0,5.0
1644142337,,0.0,,,,,
1644142353,,,,,1156.0,,
1644142383,,,,,768.0,4.0,4.0
1644142397,,0.0,,,,,
1644142413,,,,,636.0,,
1644142443,,,,,640.0,3.0,4.0
1644142457,2424.234,0.0,,,,,
1644142473,,,,,800.0,,
1644142503,,,,,640.0,3.0,4.0
1644142517,,0.0,,,,,
1644142533,,,,,636.0,,
1644142563,,,,,1052.0,7.0,3.0
1644142577,,0.0,,,,,
1644142593,,,,,560.0,,
1644142623,,,,,560.0,3.0,3.0
1644142637,,0.0,,,,,
1644142653,,,,,608.0,,
1644142683,,,,,608.0,3.0,3.0
1644142697,,0.0,,,,,
1644142713,,,,,564.0,,
1644142743,,,,,612.0,3.0,4.0
1644142757,2424.234,0.0,,,,,
1644142773,,,,,1084.0,,
1644142803,,,,,564.0,3.0,3.0
1644142817,,0.0,,,,,
1644142833,,,,,616.0,,
1644142864,,,,,1092.0,8.0,3.0
1644142877,,0.0,,,,,
1644142893,,,,,564.0,,
1644142924,,,,,660.0,3.0,4.0
1644142938,,0.0,,,,,
1644142953,,,,,564.0,,
1644142984,,,,,612.0,3.0,4.0
1644142998,,0.0,,,,,
1644143014,,,,,616.0,,
1644143044,,,,,848.0,3.0,6.0
1644143058,2424.234,0.0,,,,,
1644143073,,,,,1180.0,,
1644143104,,,,,832.0,3.0,6.0
1644143118,,0.0,,,,,
1644143134,,,,,2140.0,,
1644143164,,,,,2656.0,22.0,5.0
1644143178,,0.0,,,,,
1644143194,,,,,2104.0,,
1644143224,,,,,720.0,3.0,5.0
1644143238,,0.0,,,,,
1644143254,,,,,820.0,,
1644143284,,,,,696.0,3.0,5.0
1644143298,,0.0,,,,,
1644143314,,,,,1776.0,,
1644143344,,,,,1640.0,3.0,13.0
1644143358,2424.234,0.0,,,,,
1644143374,,,,,1536.0,,
1644143400,,,24622.6,1895.6,,,
1644143404,,,,,1596.0,3.0,13.0
1644143418,,0.0,,,,,
1644143434,,,,,1556.0,,
1644143464,,,,,1548.0,3.0,13.0
1644143478,,0.0,,,,,
1644143494,,,,,2144.0,,
1644143524,,,,,1568.0,3.0,13.0
1644143538,,0.0,,,,,
1644143554,,,,,1808.0,,
1644143584,,,,,3392.0,20.0,13.0
1644143598,,0.0,,,,,
1644143614,,,,,1520.0,,
1644143644,,,,,2776.0,15.0,12.0
1644143658,2424.234,0.0,,,,,
1644143674,,,,,2856.0,,
1644143704,,,,,2384.0,12.0,12.0
1644143718,,0.0,,,,,
1644143733,,,,,2824.0,,
1644143764,,,,,2816.0,15.0,12.0
1644143777,,0.0,,,,,
1644143794,,,,,3452.0,,
1644143824,,,,,2872.0,16.0,12.0
1644143838,,0.0,,,,,
1644143854,,,,,1908.0,,
1644143884,,,,,1664.0,12.0,4.0
1644143898,,0.0,,,,,
1644143914,,,,,736.0,,
1644143944,,,,,632.0,3.0,4.0
1644143958,2424.234,0.0,,,,,
1644143973,,,,,680.0,,
1644144004,,,,,688.0,3.0,4.0
1644144018,,0.0,,,,,
1644144034,,,,,632.0,,
1644144064,,,,,684.0,3.0,4.0
1644144078,,0.0,,,,,
1644144094,,,,,1036.0,,
1644144124,,,,,660.0,3.0,4.0
1644144138,,0.0,,,,,
1644144154,,,,,736.0,,
1644144184,,,,,1164.0,7.0,4.0
1644144198,,0.0,,,,,
1644144214,,,,,716.0,,
1644144244,,,,,980.0,5.0,5.0
1644144258,2424.234,0.0,,,,,
1644144274,,,,,744.0,,
1644144304,,,,,764.0,3.0,5.0
1644144318,,0.0,,,,,
1644144334,,,,,804.0,,
1644144364,,,,,700.0,3.0,5.0
1644144378,,0.0,,,,,
1644144394,,,,,1188.0,,
1644144424,,,,,688.0,3.0,5.0
1644144438,,0.0,,,,,
1644144454,,,,,644.0,,
1644144484,,,,,1964.0,15.0,5.0
1644144498,,0.0,,,,,
1644144514,,,,,2836.0,,
1644144545,,,,,2768.0,16.0,11.0
1644144558,2424.234,0.0,,,,,
1644144574,,,,,1904.0,,
1644144605,,,,,1364.0,3.0,11.0
1644144618,,0.0,,,,,
1644144634,,,,,1424.0,,
1644144665,,,,,1184.0,7.0,5.0
1644144678,,0.0,,,,,
1644144694,,,,,656.0,,
1644144725,,,,,1088.0,6.0,6.0
1644144738,,0.0,,,,,
1644144754,,,,,720.0,,
1644144785,,,,,704.0,3.0,4.0
1644144799,,0.0,,,,,
1644144815,,,,,792.0,,
1644144845,,,,,688.0,3.0,5.0
1644144859,2424.234,0.0,,,,,
1644144875,,,,,1504.0,,
1644144905,,,,,3044.0,18.0,12.0
1644144919,,0.0,,,,,
1644144935,,,,,2512.0,,
1644144965,,,,,2560.0,14.0,11.0
1644144979,,0.0,,,,,
1644144995,,,,,1988.0,,
1644145025,,,,,1476.0,3.0,11.0
1644145039,,0.0,,,,,
1644145055,,,,,1432.0,,
1644145085,,,,,1832.0,6.0,12.0
1644145099,,0.0,,,,,
1644145115,,,,,1464.0,,
1644145145,,,,,1392.0,3.0,11.0
1644145159,2424.234,0.0,,,,,
1644145175,,,,,1412.0,,
1644145200,,,24623.4,1895.6,,,
1644145205,,,,,1436.0,3.0,11.0
1644145219,,0.0,,,,,
1644145235,,,,,1732.0,,
1644145265,,,,,1396.0,3.0,11.0
1644145279,,0.0,,,,,
1644145295,,,,,1404.0,,
1644145325,,,,,1944.0,7.0,12.0
1644145339,,0.0,,,,,
1644145355,,,,,1448.0,,
1644145385,,,,,1392.0,3.0,11.0
1644145399,,0.0,,,,,
1644145415,,,,,1916.0,,
1644145445,,,,,1428.0,3.0,11.0
1644145459,2424.234,0.0,,,,,
1644145475,,,,,1464.0,,
1644145505,,,,,1760.0,5.0,12.0
1644145519,,0.0,,,,,
1644145535,,,,,720.0,,
1644145565,,,,,676.0,3.0,5.0
1644145579,,0.0,,,,,
1644145595,,,,,1156.0,,
1644145626,,,,,652.0,3.0,5.0
1644145639,,0.0,,,,,
1644145655,,,,,792.0,,
1644145686,,,,,700.0,3.0,5.0
1644145699,,0.0,,,,,
1644145715,,,,,636.0,,
1644145746,,,,,980.0,7.0,5.0
1644145760,2424.234,0.0,,,,,
1644145776,,,,,708.0,,
1644145805,,,,,660.0,3.0,5.0
1644145820,,0.0,,,,,
1644145836,,,,,1244.0,,
1644145866,,,,,680.0,3.0,5.0
1644145880,,0.0,,,,,
1644145896,,,,,660.0,,
1644145926,,,,,1204.0,8.0,5.0
1644145940,,0.0,,,,,
1644145956,,,,,636.0,,
1644145986,,,,,632.0,3.0,4.0
1644146000,,0.0,,,,,
1644146016,,,,,1060.0,,
1644146046,,,,,588.0,3.0,4.0
1644146060,2424.234,0.0,,,,,
1644146076,,,,,664.0,,
1644146106,,,,,584.0,3.0,4.0
1644146120,,0.0,,,,,
1644146136,,,,,836.0,,
1644146166,,,,,684.0,3.0,4.0
1644146180,,0.0,,,,,
1644146196,,,,,840.0,,
1644146226,,,,,584.0,3.0,4.0
1644146240,,0.0,,,,,
1644146256,,,,,688.0,,
1644146286,,,,,584.0,3.0,4.0
1644146300,,0.0,,,,,
1644146316,,,,,608.0,,
1644146346,,,,,1116.0,7.0,4.0
1644146360,2424.234,0.0,,,,,
1644146376,,,,,588.0,,
1644146406,,,,,640.0,3.0,4.0
1644146420,,0.0,,,,,
1644146436,,,,,1088.0,,
1644146466,,,,,592.0,3.0,4.0
1644146480,,0.0,,,,,
1644146496,,,,,696.0,,
1644146526,,,,,1068.0,7.0,4.0
1644146540,,0.0,,,,,
1644146556,,,,,588.0,,
1644146587,,,,,656.0,3.0,4.0
1644146600,,0.0,,,,,
1644146616,,,,,908.0,,
1644146647,,,,,600.0,3.0,3.0
1644146660,2424.234,0.0,,,,,
1644146677,,,,,676.0,,
1644146707,,,,,596.0,3.0,4.0
1644146720,,0.0,,,,,
1644146736,,,,,680.0,,
1644146766,,,,,1416.0,7.0,7.0
1644146780,,0.0,,,,,
1644146797,,,,,600.0,,
1644146827,,,,,672.0,3.0,4.0
1644146841,,0.0,,,,,
1644146856,,,,,792.0,,
1644146887,,,,,700.0,3.0,4.0
1644146901,,0.0,,,,,
1644146917,,,,,680.0,,
1644146947,,,,,636.0,3.0,4.0
1644146961,2424.234,0.0,,,,,
1644146977,,,,,704.0,,
1644147000,,,24623.9,1895.6,,,
1644147007,,,,,1168.0,7.0,5.0
1644147021,,0.0,,,,,
1644147037,,,,,636.0,,
1644147067,,,,,936.0,6.0,4.0
1644147081,,0.0,,,,,
1644147097,,,,,800.0,,
1644147127,,,,,688.0,3.0,4.0
1644147141,,0.0,,,,,
1644147157,,,,,1116.0,,
1644147187,,,,,684.0,3.0,5.0
1644147201,,0.0,,,,,
1644147217,,,,,640.0,,
1644147247,,,,,1060.0,7.0,4.0
1644147262,2424.234,0.0,,,,,
1644147277,,,,,632.0,,
1644147307,,,,,632.0,3.0,4.0
1644147321,,0.0,,,,,
1644147337,,,,,888.0,,
1644147367,,,,,584.0,3.0,4.0
1644147381,,0.0,,,,,
1644147397,,,,,1096.0,,
1644147427,,,,,632.0,3.0,4.0
1644147441,,0.0,,,,,
1644147457,,,,,632.0,,
1644147487,,,,,1064.0,7.0,3.0
1644147501,,0.0,,,,,
1644147517,,,,,640.0,,
1644147547,,,,,636.0,4.0,4.0
1644147561,2424.234,0.0,,,,,
1644147577,,,,,1060.0,,
1644147607,,,,,668.0,3.0,4.0
1644147621,,0.0,,,,,
1644147637,,,,,676.0,,
1644147667,,,,,1020.0,5.0,4.0
1644147681,,0.0,,,,,
1644147697,,,,,716.0,,
1644147727,,,,,612.0,3.0,4.0
1644147741,,0.0,,,,,
1644147757,,,,,736.0,,
1644147787,,,,,1204.0,3.0,9.0
1644147801,,0.0,,,,,
1644147817,,,,,1352.0,,
1644147847,,,,,1412.0,3.0,11.0
1644147861,2424.234,0.0,,,,,
1644147877,,,,,1464.0,,
1644147907,,,,,1576.0,3.0,12.0
1644147921,,0.0,,,,,
1644147937,,,,,872.0,,
1644147968,,,,,756.0,3.0,5.0
1644147981,,0.0,,,,,
1644147997,,,,,1168.0,,
1644148028,,,,,844.0,3.0,6.0
1644148041,,0.0,,,,,
1644148057,,,,,744.0,,
1644148088,,,,,1288.0,7.0,6.0
1644148101,,0.0,,,,,
1644148117,,,,,796.0,,
1644148148,,,,,740.0,3.0,5.0
1644148162,2424.234,0.0,,,,,
1644148178,,,,,1280.0,,
1644148208,,,,,744.0,3.0,5.0
1644148222,,0.0,,,,,
1644148238,,,,,736.0,,
1644148268,,,,,1324.0,8.0,6.0
1644148282,,0.0,,,,,
1644148298,,,,,740.0,,
1644148328,,,,,740.0,3.0,5.0
1644148342,,0.0,,,,,
1644148358,,,,,1236.0,,
1644148388,,,,,880.0,3.0,7.0
1644148402,,0.0,,,,,
1644148418,,,,,720.0,,
1644148448,,,,,744.0,3.0,5.0
1644148462,2424.234,0.0,,,,,
1644148478,,,,,684.0,,
1644148508,,,,,924.0,5.0,5.0
1644148522,,0.0,,,,,
1644148538,,,,,672.0,,
1644148568,,,,,1448.0,3.0,11.0
1644148582,,0.0,,,,,
1644148598,,,,,2004.0,,
1644148628,,,,,1420.0,3.0,11.0
1644148642,,0.0,,,,,
1644148658,,,,,1416.0,,
1644148688,,,,,1992.0,8.0,12.0
1644148702,,0.0,,,,,
1644148718,,,,,1416.0,,
1644148748,,,,,1728.0,6.0,11.0
1644148762,2424.234,0.0,,,,,
1644148778,,,,,736.0,,
1644148800,,,24624.4,1895.6,,,
1644148809,,,,,712.0,3.0,4.0
1644148822,,0.0,,,,,
1644148838,,,,,1428.0,,
1644148868,,,,,1092.0,4.0,7.0
1644148882,,0.0,,,,,
1644148898,,,,,936.0,,
1644148928,,,,,1108.0,6.0,5.0
1644148942,,0.0,,,,,
1644148958,,,,,1324.0,,
1644148988,,,,,1208.0,8.0,5.0
1644149002,,0.0,,,,,
1644149018,,,,,1960.0,,
1644149049,,,,,1460.0,11.0,4.0
1644149062,2424.234,0.0,,,,,
1644149079,,,,,1724.0,,
1644149109,,,,,2232.0,17.0,6.0
1644149122,,0.0,,,,,
1644149138,,,,,1736.0,,
1644149169,,,,,2112.0,17.0,5.0
1644149183,,0.0,,,,,
1644149199,,,,,1832.0,,
1644149229,,,,,1824.0,14.0,6.0
1644149243,,0.0,,,,,
1644149259,,,,,2348.0,,
1644149289,,,,,2088.0,14.0,8.0
1644149303,,0.0,,,,,
1644149318,,,,,1740.0,,
1644149349,,,,,2272.0,18.0,6.0
1644149363,2424.234,0.0,,,,,
1644149379,,,,,1944.0,,
1644149409,,,,,2044.0,16.0,6.0
1644149423,,0.0,,,,,
1644149439,,,,,1892.0,,
1644149469,,,,,1452.0,10.0,6.0
1644149483,,0.0,,,,,
1644149499,,,,,2024.0,,
1644149529,,,,,1476.0,9.0,6.0
1644149543,,0.0,,,,,
1644149559,,,,,1492.0,,
1644149589,,,,,1912.0,12.0,6.0
1644149603,,0.0,,,,,
1644149619,,,,,1440.0,,
1644149649,,,,,2052.0,14.0,7.0
1644149663,2424.234,0.0,,,,,
1644149679,,,,,1456.0,,
1644149709,,,,,1476.0,9.0,7.0
1644149723,,0.0,,,,,
1644149739,,,,,1948.0,,
1644149769,,,,,1584.0,9.0,7.0
1644149783,,0.0,,,,,
1644149799,,,,,1320.0,,
1644149829,,,,,1296.0,10.0,4.0
1644149843,,0.0,,,,,
1644149859,,,,,1384.0,,
1644149889,,,,,1820.0,14.0,4.0
1644149903,,0.0,,,,,
1644149919,,,,,1328.0,,
1644149949,,,,,1356.0,9.0,5.0
1644149963,2424.234,0.0,,,,,
1644149979,,,,,1204.0,,
1644150010,,,,,1216.0,8.0,5.0
1644150023,,0.0,,,,,
1644150039,,,,,1660.0,,
1644150070,,,,,1188.0,8.0,4.0
1644150083,,0.0,,,,,
1644150100,,,,,1208.0,,
1644150130,,,,,2840.0,24.0,5.0
1644150143,,0.0,,,,,
1644150160,,,,,2388.0,,
1644150190,,,,,1244.0,8.0,5.0
1644150204,,0.0,,,,,
1644150219,,,,,1224.0,,
1644150250,,,,,1120.0,8.0,4.0
1644150264,2424.234,0.0,,,,,
1644150280,,,,,2008.0,,
1644150310,,,,,1244.0,8.0,5.0
1644150324,,0.0,,,,,
1644150340,,,,,1372.0,,
1644150370,,,,,1608.0,11.0,5.0
1644150384,,0.0,,,,,
1644150400,,,,,1100.0,,
1644150430,,,,,1112.0,7.0,4.0
1644150444,,0.0,,,,,
1644150460,,,,,1448.0,,
1644150490,,,,,1116.0,8.0,4.0
1644150504,,0.0,,,,,
1644150520,,,,,2700.0,,
1644150550,,,,,3452.0,8.0,26.0
1644150564,2424.234,0.0,,,,,
1644150580,,,,,2428.0,,
1644150600,,,24625.2,1895.6,,,
1644150610,,,,,2968.0,12.0,17.0
1644150624,,0.0,,,,,
1644150640,,,,,1636.0,,
1644150670,,,,,1080.0,7.0,4.0
1644150684,,0.0,,,,,
1644150700,,,,,1520.0,,
1644150730,,,,,1144.0,8.0,4.0
1644150744,,0.0,,,,,
1644150760,,,,,1140.0,,
1644150790,,,,,1360.0,9.0,5.0
1644150804,,0.0,,,,,
1644150820,,,,,1512.0,,
1644150850,,,,,1744.0,13.0,4.0
1644150864,2424.234,0.0,,,,,
1644150880,,,,,1412.0,,
1644150910,,,,,1228.0,9.0,4.0
1644150925,,0.0,,,,,
1644150941,,,,,1820.0,,
1644150971,,,,,1488.0,9.0,6.0
1644150985,,0.0,,,,,
1644151001,,,,,2224.0,,
1644151031,,,,,2320.0,10.0,13.0
1644151045,,0.0,,,,,
1644151061,,,,,2236.0,,
1644151091,,,,,2136.0,10.0,13.0
1644151105,,0.0,,,,,
1644151121,,,,,1268.0,,
1644151151,,,,,2096.0,8.0,13.0
1644151165,2424.234,0.0,,,,,
1644151181,,,,,2536.0,,
1644151211,,,,,2100.0,8.0,13.0
1644151225,,0.0,,,,,
1644151241,,,,,2092.0,,
1644151271,,,,,2592.0,12.0,14.0
1644151285,,0.0,,,,,
1644151301,,,,,2176.0,,
1644151331,,,,,2084.0,8.0,14.0
1644151345,,0.0,,,,,
1644151361,,,,,2640.0,,
1644151391,,,,,2288.0,7.0,15.0
1644151405,,0.0,,,,,
1644151421,,,,,1988.0,,
1644151451,,,,,2140.0,8.0,14.0
1644151465,2424.234,0.0,,,,,
1644151481,,,,,2052.0,,
1644151511,,,,,2068.0,8.0,13.0
1644151525,,0.0,,,,,
1644151541,,,,,2052.0,,
1644151572,,,,,2048.0,7.0,14.0
1644151585,,0.0,,,,,
1644151601,,,,,2116.0,,
1644151631,,,,,2056.0,7.0,14.0
1644151645,,0.0,,,,,
1644151661,,,,,2024.0,,
1644151691,,,,,2108.0,8.0,14.0
1644151705,,0.0,,,,,
1644151721,,,,,2244.0,,
1644151751,,,,,2120.0,8.0,13.0
1644151765,2424.234,0.0,,,,,
1644151781,,,,,2004.0,,
1644151812,,,,,2160.0,8.0,13.0
1644151825,,0.0,,,,,
1644151841,,,,,2020.0,,
1644151872,,,,,1972.0,7.0,13.0
1644151886,,0.0,,,,,
1644151902,,,,,2460.0,,
1644151932,,,,,2004.0,8.0,13.0
1644151946,,0.0,,,,,
1644151961,,,,,2012.0,,
1644151992,,,,,2480.0,12.0,13.0
1644152006,,0.0,,,,,
1644152022,,,,,2012.0,,
1644152052,,,,,1980.0,7.0,13.0
1644152066,2424.234,0.0,,,,,
1644152082,,,,,2500.0,,
1644152112,,,,,1880.0,7.0,12.0
1644152126,,0.0,,,,,
1644152142,,,,,2044.0,,
1644152172,,,,,2512.0,12.0,13.0
1644152186,,0.0,,,,,
1644152202,,,,,2048.0,,
1644152232,,,,,2308.0,10.0,13.0
1644152246,,0.0,,,,,
1644152262,,,,,1712.0,,
1644152292,,,,,1232.0,7.0,6.0
1644152306,,0.0,,,,,
1644152322,,,,,1224.0,,
1644152352,,,,,1672.0,11.0,6.0
1644152366,2424.234,0.0,,,,,
1644152382,,,,,1128.0,,
1644152400,,,24626.2,1895.6,,,
1644152412,,,,,1116.0,7.0,5.0
1644152426,,0.0,,,,,
1644152442,,,,,1580.0,,
1644152472,,,,,1464.0,7.0,8.0
1644152486,,0.0,,,,,
1644152502,,,,,1248.0,,
1644152532,,,,,1532.0,11.0,5.0
1644152546,,0.0,,,,,
1644152562,,,,,1128.0,,
1644152592,,,,,1176.0,7.0,6.0
1644152606,,0.0,,,,,
1644152622,,,,,1724.0,,
1644152653,,,,,1176.0,7.0,6.0
1644152666,2424.234,0.0,,,,,
1644152682,,,,,1132.0,,
1644152712,,,,,1656.0,11.0,6.0
1644152726,,0.0,,,,,
1644152742,,,,,1260.0,,
1644152773,,,,,1128.0,7.0,5.0
1644152786,,0.0,,,,,
1644152802,,,,,1680.0,,
1644152833,,,,,1120.0,7.0,5.0
1644152846,,0.0,,,,,
1644152862,,,,,1128.0,,
1644152892,,,,,1364.0,8.0,6.0
1644152907,,0.0,,,,,
1644152923,,,,,1144.0,,
1644152953,,,,,1208.0,7.0,6.0
1644152967,2424.234,0.0,,,,,
1644152983,,,,,1160.0,,
1644153013,,,,,1080.0,7.0,5.0
1644153027,,0.0,,,,,
1644153043,,,,,1184.0,,
1644153073,,,,,1108.0,7.0,5.0
1644153087,,0.0,,,,,
1644153103,,,,,1024.0,,
1644153133,,,,,2488.0,11.0,13.0
1644153147,,0.0,,,,,
1644153163,,,,,2332.0,,
1644153193,,,,,1964.0,7.0,13.0
1644153207,,0.0,,,,,
1644153223,,,,,2428.0,,
1644153253,,,,,1864.0,7.0,12.0
1644153267,2424.234,0.0,,,,,
1644153283,,,,,1880.0,,
1644153313,,,,,2424.0,11.0,13.0
1644153327,,0.0,,,,,
1644153343,,,,,1904.0,,
1644153373,,,,,1976.0,7.0,13.0
1644153387,,0.0,,,,,
1644153403,,,,,2308.0,,
1644153433,,,,,1004.0,7.0,4.0
1644153447,,0.0,,,,,
1644153463,,,,,1964.0,,
1644153493,,,,,2376.0,11.0,13.0
1644153507,,0.0,,,,,
1644153523,,,,,1864.0,,
1644153553,,,,,1968.0,7.0,13.0
1644153567,2424.234,0.0,,,,,
1644153583,,,,,2188.0,,
1644153613,,,,,1944.0,7.0,12.0
1644153627,,0.0,,,,,
1644153643,,,,,2000.0,,
1644153673,,,,,1916.0,7.0,13.0
1644153687,,0.0,,,,,
1644153703,,,,,2000.0,,
1644153734,,,,,2620.0,11.0,15.0
1644153747,,0.0,,,,,
1644153763,,,,,1968.0,,
1644153794,,,,,1924.0,7.0,12.0
1644153807,,0.0,,,,,
1644153823,,,,,2308.0,,
1644153854,,,,,1856.0,7.0,12.0
1644153868,2424.234,0.0,,,,,
1644153883,,,,,1864.0,,
1644153914,,,,,2256.0,9.0,12.0
1644153928,,0.0,,,,,
1644153944,,,,,1916.0,,
1644153974,,,,,1916.0,7.0,13.0
1644153988,,0.0,,,,,
1644154004,,,,,1700.0,,
1644154034,,,,,1564.0,3.0,12.0
1644154048,,0.0,,,,,
1644154064,,,,,1680.0,,
1644154094,,,,,1480.0,3.0,12.0
1644154108,,0.0,,,,,
1644154124,,,,,1496.0,,
1644154154,,,,,1992.0,7.0,12.0
1644154168,2424.234,0.0,,,,,
1644154184,,,,,1492.0,,
1644154200,,,24627.0,1895.6,,,
1644154214,,,,,1448.0,3.0,12.0
1644154228,,0.0,,,,,
1644154244,,,,,1896.0,,
1644154274,,,,,1452.0,3.0,11.0
1644154288,,0.0,,,,,
1644154304,,,,,1760.0,,
1644154334,,,,,1916.0,7.0,11.0
1644154348,,0.0,,,,,
1644154364,,,,,492.0,,
1644154394,,,,,1476.0,3.0,12.0
1644154408,,0.0,,,,,
1644154424,,,,,2004.0,,
1644154454,,,,,1460.0,3.0,12.0
1644154468,2424.234,0.0,,,,,
1644154484,,,,,1408.0,,
1644154514,,,,,1852.0,7.0,11.0
1644154527,,0.0,,,,,
1644154543,,,,,1456.0,,
1644154573,,,,,1692.0,5.0,11.0
1644154587,,0.0,,,,,
1644154603,,,,,1428.0,,
1644154633,,,,,1424.0,3.0,11.0
1644154647,,0.0,,,,,
1644154663,,,,,1408.0,,
1644154693,,,,,1364.0,3.0,11.0
1644154707,,0.0,,,,,
1644154723,,,,,1412.0,,
1644154754,,,,,1412.0,3.0,11.0
1644154767,2424.234,0.0,,,,,
1644154783,,,,,1424.0,,
1644154814,,,,,1440.0,3.0,12.0
1644154827,,0.0,,,,,
1644154844,,,,,1772.0,,
1644154873,,,,,1492.0,3.0,12.0
1644154887,,0.0,,,,,
1644154903,,,,,1500.0,,
