timestamp,temperatureSetting,operationMode,operationStatus,airFlow
1646104017,22.0,67.0,49.0,65.0
1646104317,22.0,67.0,49.0,65.0
1646104618,22.0,67.0,49.0,65.0
1646104917,22.0,67.0,49.0,65.0
1646105217,22.0,67.0,49.0,65.0
1646105518,22.0,67.0,49.0,65.0
1646105818,22.0,67.0,49.0,65.0
1646106118,22.0,67.0,49.0,65.0
1646106419,22.0,67.0,49.0,65.0
1646106719,22.0,67.0,49.0,65.0
1646107019,22.0,67.0,49.0,65.0
1646107320,22.0,67.0,49.0,65.0
1646107620,22.0,67.0,49.0,65.0
1646107920,22.0,67.0,49.0,65.0
1646108220,22.0,67.0,49.0,65.0
1646108521,22.0,67.0,49.0,65.0
1646108821,22.0,67.0,49.0,65.0
1646109121,22.0,67.0,49.0,65.0
1646109422,22.0,67.0,49.0,65.0
1646109722,22.0,67.0,49.0,65.0
1646110022,22.0,67.0,49.0,65.0
1646110323,22.0,67.0,49.0,65.0
1646110623,22.0,67.0,49.0,65.0
1646110923,22.0,67.0,49.0,65.0
1646111223,22.0,67.0,49.0,65.0
1646111524,22.0,67.0,49.0,65.0
1646111824,22.0,67.0,49.0,65.0
1646112124,22.0,67.0,49.0,65.0
1646112425,22.0,67.0,49.0,65.0
1646112725,22.0,67.0,49.0,65.0
1646113025,22.0,67.0,49.0,65.0
1646113326,22.0,67.0,49.0,65.0
1646113626,22.0,67.0,49.0,65.0
1646113926,22.0,67.0,49.0,65.0
1646114227,22.0,67.0,49.0,65.0
1646114527,22.0,67.0,49.0,65.0
1646114827,22.0,67.0,49.0,65.0
1646115127,22.0,67.0,49.0,65.0
1646115428,22.0,67.0,49.0,65.0
1646115727,22.0,67.0,49.0,65.0
1646116027,22.0,67.0,49.0,65.0
1646116328,22.0,67.0,49.0,65.0
1646116628,22.0,67.0,49.0,65.0
1646116928,22.0,67.0,49.0,65.0
1646117229,22.0,67.0,49.0,65.0
1646117529,22.0,67.0,49.0,65.0
1646117829,22.0,67.0,49.0,65.0
1646118129,22.0,67.0,49.0,65.0
1646118430,22.0,67.0,49.0,65.0
1646118730,22.0,67.0,49.0,65.0
1646119030,22.0,67.0,49.0,65.0
1646119331,22.0,67.0,49.0,65.0
1646119631,22.0,67.0,49.0,65.0
1646119931,22.0,67.0,49.0,65.0
1646120232,22.0,67.0,49.0,65.0
1646120532,22.0,67.0,49.0,65.0
1646120832,22.0,67.0,49.0,65.0
1646121132,22.0,67.0,49.0,65.0
1646121433,22.0,67.0,49.0,65.0
1646121733,22.0,67.0,49.0,65.0
1646122033,22.0,67.0,49.0,65.0
1646122334,22.0,67.0,49.0,65.0
1646122634,22.0,67.0,49.0,65.0
1646122934,22.0,67.0,49.0,65.0
1646123235,22.0,67.0,49.0,65.0
1646123535,22.0,67.0,49.0,65.0
1646123835,22.0,67.0,49.0,65.0
1646124135,22.0,67.0,49.0,65.0
1646124436,22.0,67.0,49.0,65.0
1646124736,22.0,67.0,49.0,65.0
1646125036,22.0,67.0,49.0,65.0
1646125337,22.0,67.0,49.0,65.0
1646125637,22.0,67.0,49.0,65.0
1646125937,22.0,67.0,49.0,65.0
1646126238,22.0,67.0,49.0,65.0
1646126537,22.0,67.0,49.0,65.0
1646126837,22.0,67.0,49.0,65.0
1646127138,22.0,67.0,49.0,65.0
1646127143,22.0,67.0,49.0,65.0
1646127150,22.0,67.0,49.0,65.0
1646127158,22.0,67.0,49.0,65.0
1646127438,22.0,67.0,49.0,65.0
1646127738,22.0,67.0,49.0,65.0
1646128038,22.0,67.0,49.0,65.0
1646128339,22.0,67.0,49.0,65.0
1646128639,22.0,67.0,49.0,65.0
1646128939,22.0,67.0,49.0,65.0
1646129240,22.0,67.0,49.0,65.0
1646129540,22.0,67.0,49.0,65.0
1646129840,22.0,67.0,49.0,65.0
1646130140,22.0,67.0,49.0,65.0
1646130441,22.0,67.0,49.0,65.0
1646130741,22.0,67.0,49.0,65.0
1646131041,22.0,67.0,49.0,65.0
1646131342,22.0,67.0,49.0,65.0
1646131642,22.0,67.0,49.0,65.0
1646131942,22.0,67.0,49.0,65.0
1646132243,22.0,67.0,49.0,65.0
1646132543,22.0,67.0,49.0,65.0
1646132843,22.0,67.0,49.0,65.0
1646133144,22.0,67.0,49.0,65.0
1646133444,22.0,67.0,49.0,65.0
1646133744,22.0,67.0,49.0,65.0
1646134045,22.0,67.0,49.0,65.0
1646134345,22.0,67.0,49.0,65.0
1646134645,22.0,67.0,49.0,65.0
1646134945,22.0,67.0,49.0,65.0
1646135246,22.0,67.0,49.0,65.0
1646135546,22.0,67.0,49.0,65.0
1646135846,22.0,67.0,49.0,65.0
1646136147,22.0,67.0,49.0,65.0
1646136447,22.0,67.0,49.0,65.0
1646136747,22.0,67.0,49.0,65.0
1646137048,22.0,67.0,49.0,65.0
1646137347,22.0,67.0,49.0,65.0
1646137647,22.0,67.0,49.0,65.0
1646137947,22.0,67.0,49.0,65.0
1646138248,22.0,67.0,49.0,65.0
1646138548,22.0,67.0,49.0,65.0
1646138848,22.0,67.0,49.0,65.0
1646139149,22.0,67.0,49.0,65.0
1646139449,22.0,67.0,49.0,65.0
1646139749,22.0,67.0,49.0,65.0
1646140049,22.0,67.0,49.0,65.0
1646140350,22.0,67.0,49.0,65.0
1646140650,22.0,67.0,49.0,65.0
1646140950,22.0,67.0,49.0,65.0
1646141251,22.0,67.0,49.0,65.0
1646141551,22.0,67.0,49.0,65.0
1646141851,22.0,67.0,49.0,65.0
1646142152,22.0,67.0,49.0,65.0
1646142452,22.0,67.0,49.0,65.0
1646142752,22.0,67.0,49.0,65.0
1646143053,22.0,67.0,49.0,65.0
1646143353,22.0,67.0,49.0,65.0
1646143653,22.0,67.0,49.0,65.0
1646143953,22.0,67.0,49.0,65.0
1646144254,22.0,67.0,49.0,65.0
1646144554,22.0,67.0,49.0,65.0
1646144854,22.0,67.0,49.0,65.0
1646145155,22.0,67.0,49.0,65.0
1646145455,22.0,67.0,49.0,65.0
1646145755,22.0,67.0,49.0,65.0
1646146056,22.0,67.0,49.0,65.0
1646146356,22.0,67.0,49.0,65.0
1646146656,22.0,67.0,49.0,65.0
1646146956,22.0,67.0,49.0,65.0
1646147257,22.0,67.0,49.0,65.0
1646147557,22.0,67.0,49.0,65.0
1646147857,22.0,67.0,49.0,65.0
1646148157,22.0,67.0,49.0,65.0
1646148457,22.0,67.0,49.0,65.0
1646148757,22.0,67.0,49.0,65.0
1646149058,22.0,67.0,49.0,65.0
1646149358,22.0,67.0,49.0,65.0
1646149658,22.0,67.0,49.0,65.0
1646149958,22.0,67.0,49.0,65.0
1646150259,22.0,67.0,49.0,65.0
1646150559,22.0,67.0,49.0,65.0
1646150859,22.0,67.0,49.0,65.0
1646151160,22.0,67.0,49.0,65.0
1646151460,22.0,67.0,49.0,65.0
1646151760,22.0,67.0,49.0,65.0
1646152061,22.0,67.0,49.0,65.0
1646152361,22.0,67.0,49.0,65.0
1646152661,22.0,67.0,49.0,65.0
1646152962,22.0,67.0,49.0,65.0
1646153262,22.0,67.0,49.0,65.0
1646153562,22.0,67.0,49.0,65.0
1646153862,22.0,67.0,49.0,65.0
1646154163,22.0,67.0,49.0,65.0
1646154463,22.0,67.0,49.0,65.0
1646154763,22.0,67.0,49.0,65.0
1646155064,22.0,67.0,49.0,65.0
1646155364,22.0,67.0,49.0,65.0
1646155664,22.0,67.0,49.0,65.0
1646155964,22.0,67.0,49.0,65.0
1646156265,22.0,67.0,49.0,65.0
1646156565,22.0,67.0,49.0,65.0
1646156865,22.0,67.0,49.0,65.0
1646157166,22.0,67.0,49.0,65.0
1646157466,22.0,67.0,49.0,65.0
1646157766,22.0,67.0,49.0,65.0
1646158067,22.0,67.0,49.0,65.0
1646158367,22.0,67.0,49.0,65.0
1646158667,22.0,67.0,49.0,65.0
1646158967,22.0,67.0,49.0,65.0
1646159267,22.0,67.0,49.0,65.0
1646159567,22.0,67.0,49.0,65.0
1646159867,22.0,67.0,49.0,65.0
