timestamp,evRemainingChargableCapacity,evRemainingDischargableCapacity,vehicleStatus
1645815050,3200.0,5800.0,67.0
1645815350,3200.0,5800.0,67.0
1645815650,3200.0,5800.0,67.0
1645815951,3200.0,5800.0,67.0
1645816251,3200.0,5800.0,67.0
1645816551,3200.0,5800.0,67.0
1645816852,3200.0,5800.0,67.0
1645817152,3200.0,5800.0,67.0
1645817452,3200.0,5800.0,67.0
1645817753,3200.0,5800.0,67.0
1645818053,3200.0,5800.0,67.0
1645818352,3200.0,5800.0,67.0
1645818653,3200.0,5800.0,67.0
1645818953,3200.0,6400.0,67.0
1645819253,2800.0,6600.0,67.0
1645819554,2700.0,7100.0,67.0
1645819854,2500.0,7600.0,67.0
1645820154,2400.0,8000.0,67.0
1645820454,2300.0,8200.0,67.0
1645820755,2000.0,8500.0,67.0
1645821055,1900.0,8600.0,67.0
1645821355,1800.0,8700.0,67.0
1645821656,1600.0,8800.0,67.0
1645821956,1400.0,9000.0,67.0
1645822256,1200.0,9200.0,67.0
1645822557,1000.0,9400.0,67.0
1645822857,1000.0,9400.0,67.0
1645823157,700.0,9600.0,67.0
1645823457,400.0,9900.0,67.0
1645823758,200.0,10100.0,67.0
1645824058,0.0,10200.0,66.0
1645824358,0.0,10200.0,66.0
1645824659,0.0,10200.0,66.0
1645824959,0.0,10200.0,66.0
1645825259,0.0,10200.0,66.0
1645825560,0.0,10200.0,66.0
1645825860,0.0,10200.0,66.0
1645826160,0.0,10200.0,66.0
1645826461,0.0,10200.0,66.0
1645826761,0.0,10200.0,66.0
1645827061,0.0,10200.0,66.0
1645827362,0.0,10200.0,66.0
1645827662,0.0,10200.0,66.0
1645827962,0.0,10200.0,66.0
1645828262,0.0,10200.0,66.0
1645828563,0.0,10200.0,66.0
1645828863,0.0,10200.0,66.0
1645829162,0.0,10200.0,66.0
1645829463,0.0,10200.0,66.0
1645829763,0.0,10200.0,66.0
1645830063,0.0,10200.0,66.0
1645830364,0.0,10200.0,66.0
1645830664,0.0,10200.0,66.0
1645830964,0.0,10200.0,66.0
1645831265,0.0,10200.0,66.0
1645831565,0.0,10200.0,66.0
1645831865,0.0,10200.0,66.0
1645832166,0.0,10200.0,66.0
1645832466,0.0,10200.0,66.0
1645832766,0.0,10200.0,66.0
1645833066,0.0,10200.0,66.0
1645833367,0.0,10200.0,66.0
1645833667,0.0,10200.0,66.0
1645833967,0.0,10200.0,66.0
1645834268,0.0,10200.0,66.0
1645834568,0.0,10200.0,66.0
1645834868,0.0,10200.0,66.0
1645835169,0.0,10200.0,66.0
1645835469,0.0,10200.0,66.0
1645835769,0.0,10200.0,66.0
1645836070,0.0,10200.0,66.0
1645836370,0.0,10200.0,66.0
1645836670,0.0,10200.0,66.0
1645836970,0.0,10200.0,66.0
1645837271,0.0,10200.0,66.0
1645837571,0.0,10200.0,66.0
1645837871,0.0,10200.0,66.0
1645838172,0.0,10200.0,66.0
1645838472,0.0,10200.0,66.0
1645838772,0.0,10200.0,66.0
1645839072,0.0,10200.0,66.0
1645839373,0.0,10200.0,66.0
1645839673,0.0,10200.0,66.0
1645839973,0.0,10200.0,66.0
1645840273,0.0,10200.0,66.0
1645840574,0.0,10200.0,66.0
1645840874,0.0,10200.0,66.0
1645841174,0.0,10200.0,66.0
1645841474,0.0,10200.0,66.0
1645841775,0.0,10200.0,66.0
1645842075,0.0,10200.0,66.0
1645842375,0.0,10200.0,66.0
1645842676,0.0,10200.0,66.0
1645842976,0.0,10200.0,66.0
1645843276,0.0,10200.0,66.0
1645843576,0.0,10200.0,66.0
1645843877,0.0,10200.0,66.0
1645844177,0.0,10200.0,66.0
1645844477,0.0,10300.0,66.0
1645844778,300.0,9700.0,67.0
1645845078,0.0,10000.0,66.0
1645845378,400.0,9500.0,67.0
1645845679,0.0,9800.0,66.0
1645845979,200.0,9300.0,67.0
1645846279,0.0,9500.0,66.0
1645846580,0.0,9300.0,66.0
1645846880,100.0,9100.0,67.0
1645847180,0.0,9200.0,66.0
1645847480,0.0,9500.0,66.0
1645847781,0.0,9300.0,66.0
1645848081,100.0,9100.0,67.0
1645848381,0.0,9300.0,66.0
1645848682,0.0,9200.0,66.0
1645848982,0.0,9300.0,66.0
1645849282,0.0,9300.0,66.0
1645849583,0.0,9400.0,66.0
1645849883,0.0,9200.0,66.0
1645850183,0.0,9400.0,66.0
1645850483,0.0,9300.0,66.0
1645850783,0.0,9300.0,66.0
1645851083,0.0,9200.0,66.0
1645851383,0.0,9300.0,66.0
1645851684,0.0,9400.0,66.0
1645851984,0.0,9200.0,66.0
1645852284,0.0,9300.0,66.0
1645852585,0.0,9400.0,66.0
1645852885,0.0,9300.0,66.0
1645853185,0.0,9300.0,66.0
1645853486,0.0,9200.0,66.0
1645853786,0.0,9300.0,66.0
1645854086,100.0,9100.0,67.0
1645854386,0.0,9300.0,66.0
1645854686,0.0,9300.0,66.0
1645854987,0.0,9100.0,67.0
1645855287,0.0,9300.0,66.0
1645855587,0.0,9200.0,66.0
1645855888,0.0,9200.0,66.0
1645856188,0.0,9100.0,67.0
1645856488,0.0,9200.0,66.0
1645856789,0.0,9200.0,66.0
1645857089,0.0,9300.0,66.0
1645857389,0.0,9300.0,66.0
1645857690,0.0,9300.0,66.0
1645857990,0.0,9300.0,66.0
1645858290,0.0,9300.0,66.0
1645858294,,,66.0
1645858295,,,66.0
1645858301,,,66.0
1645858590,0.0,9300.0,66.0
1645858891,0.0,9300.0,66.0
1645859191,0.0,9300.0,66.0
1645859491,0.0,9300.0,66.0
1645859792,0.0,9300.0,66.0
1645860092,0.0,9300.0,66.0
1645860392,0.0,9300.0,66.0
1645860693,0.0,9500.0,66.0
1645860993,100.0,9300.0,67.0
1645861293,100.0,9400.0,67.0
1645861593,100.0,9400.0,67.0
1645861893,200.0,9200.0,67.0
1645862194,100.0,9000.0,67.0
1645862494,300.0,8900.0,67.0
1645862794,300.0,8900.0,67.0
1645863095,400.0,8800.0,67.0
1645863395,300.0,8800.0,67.0
1645863695,300.0,8800.0,67.0
1645863996,400.0,8700.0,67.0
1645864296,500.0,8600.0,67.0
1645864596,500.0,8600.0,67.0
1645864897,500.0,8600.0,67.0
1645865197,500.0,8600.0,67.0
1645865497,500.0,8600.0,67.0
1645865797,500.0,8500.0,67.0
1645866098,500.0,8400.0,67.0
1645866398,700.0,8200.0,67.0
1645866698,700.0,8200.0,67.0
1645866999,700.0,8200.0,67.0
1645867299,700.0,8200.0,67.0
1645867599,700.0,8200.0,67.0
1645867900,800.0,8100.0,67.0
1645868200,800.0,8100.0,67.0
1645868500,800.0,8100.0,67.0
1645868801,800.0,8100.0,67.0
1645869101,800.0,8100.0,67.0
1645869401,800.0,8100.0,67.0
1645869702,800.0,8100.0,67.0
1645870002,700.0,8000.0,67.0
1645870302,700.0,8000.0,67.0
1645870602,800.0,7900.0,67.0
1645870903,800.0,7900.0,67.0
1645871203,800.0,7900.0,67.0
1645871503,800.0,7900.0,67.0
1645871804,800.0,7900.0,67.0
1645872104,800.0,7900.0,67.0
1645872403,800.0,7900.0,67.0
1645872704,800.0,7900.0,67.0
1645873004,800.0,7900.0,67.0
1645873304,800.0,7900.0,67.0
1645873605,900.0,7800.0,67.0
1645873905,900.0,7800.0,67.0
1645874205,800.0,7800.0,67.0
1645874506,800.0,7800.0,67.0
1645874806,900.0,7700.0,67.0
1645875106,900.0,7700.0,67.0
1645875407,1000.0,7700.0,67.0
1645875707,1000.0,7700.0,67.0
1645876007,1000.0,7700.0,67.0
1645876307,1100.0,7600.0,67.0
1645876608,1100.0,7600.0,67.0
1645876908,1300.0,7400.0,67.0
1645877208,1300.0,7400.0,67.0
1645877509,1400.0,7300.0,67.0
1645877809,1400.0,7300.0,67.0
1645878109,1400.0,7300.0,67.0
1645878410,1500.0,7300.0,67.0
1645878710,1600.0,7200.0,67.0
1645879010,1800.0,7000.0,67.0
1645879311,1800.0,7000.0,67.0
1645879611,1800.0,7000.0,67.0
1645879911,1900.0,6900.0,67.0
1645880212,1900.0,6900.0,67.0
1645880512,2000.0,6800.0,67.0
1645880812,2000.0,6800.0,67.0
1645881112,2000.0,6800.0,67.0
1645881413,2000.0,6800.0,67.0
1645881713,2100.0,6700.0,67.0
1645882013,2200.0,6600.0,67.0
1645882314,2200.0,6600.0,67.0
1645882614,2300.0,6600.0,67.0
1645882914,2400.0,6500.0,67.0
1645883214,2500.0,6400.0,67.0
1645883514,2500.0,6400.0,67.0
1645883814,2500.0,6400.0,67.0
1645884114,2600.0,6300.0,67.0
1645884415,2600.0,6300.0,67.0
1645884715,2600.0,6300.0,67.0
1645885015,2600.0,6300.0,67.0
1645885316,2600.0,6300.0,67.0
1645885616,2600.0,6300.0,67.0
1645885916,2600.0,6300.0,67.0
1645886217,2600.0,6300.0,67.0
1645886517,2600.0,6300.0,67.0
1645886817,2600.0,6300.0,67.0
1645887118,2600.0,6300.0,67.0
1645887418,2600.0,6300.0,67.0
1645887718,2600.0,6300.0,67.0
1645888019,2600.0,6300.0,67.0
1645888319,2600.0,6300.0,67.0
1645888619,2600.0,6300.0,67.0
1645888920,2600.0,6300.0,67.0
1645889220,2600.0,6300.0,67.0
1645889520,2600.0,6300.0,67.0
1645889821,2600.0,6300.0,67.0
1645890121,2600.0,6300.0,67.0
1645890421,2600.0,6300.0,67.0
1645890721,2600.0,6300.0,67.0
1645891022,2600.0,6300.0,67.0
1645891322,2600.0,6300.0,67.0
1645891622,2600.0,6300.0,67.0
1645891923,2600.0,6300.0,67.0
1645892223,2600.0,6300.0,67.0
1645892523,2600.0,6300.0,67.0
1645892824,2600.0,6300.0,67.0
1645893124,2600.0,6300.0,67.0
1645893424,2600.0,6300.0,67.0
1645893724,2600.0,6300.0,67.0
1645894024,2600.0,6300.0,67.0
1645894324,2600.0,6300.0,67.0
1645894625,2600.0,6300.0,67.0
1645894925,2600.0,6300.0,67.0
1645895225,2600.0,6300.0,67.0
1645895525,2600.0,6300.0,67.0
1645895826,2600.0,6300.0,67.0
1645896126,2600.0,6300.0,67.0
1645896426,2600.0,6300.0,67.0
1645896727,2600.0,6300.0,67.0
1645897027,2600.0,6300.0,67.0
1645897327,2600.0,6300.0,67.0
1645897628,2600.0,6300.0,67.0
1645897928,2600.0,6300.0,67.0
1645898228,2600.0,6300.0,67.0
1645898528,2600.0,6300.0,67.0
1645898829,2600.0,6300.0,67.0
1645899129,2600.0,6300.0,67.0
1645899429,2600.0,6300.0,67.0
1645899730,2600.0,6300.0,67.0
1645900030,2600.0,6300.0,67.0
1645900330,2600.0,6300.0,67.0
1645900631,2600.0,6300.0,67.0
1645900931,2600.0,6300.0,67.0
1645901231,2600.0,6300.0,67.0
1645901532,2600.0,6300.0,67.0
1645901832,2600.0,6300.0,67.0
1645902132,2600.0,6300.0,67.0
1645902433,2600.0,6300.0,67.0
1645902733,2600.0,6300.0,67.0
1645903033,2600.0,6300.0,67.0
1645903334,2600.0,6300.0,67.0
1645903634,2600.0,6300.0,67.0
1645903934,2600.0,6300.0,67.0
1645904234,2600.0,6300.0,67.0
1645904535,2600.0,6300.0,67.0
1645904835,2600.0,6300.0,67.0
1645905135,2800.0,6700.0,67.0
1645905436,2500.0,7000.0,67.0
1645905736,2200.0,7500.0,67.0
1645906036,2200.0,7900.0,67.0
1645906337,2200.0,8300.0,67.0
1645906637,2000.0,8500.0,67.0
1645906937,1800.0,8700.0,67.0
1645907238,1600.0,8800.0,67.0
1645907538,1400.0,9000.0,67.0
1645907838,1200.0,9200.0,67.0
1645908138,1100.0,9300.0,67.0
1645908438,600.0,9700.0,67.0
1645908738,400.0,9900.0,67.0
1645909038,0.0,10200.0,66.0
1645909339,0.0,10200.0,66.0
1645909639,0.0,10200.0,66.0
1645909939,0.0,10200.0,66.0
1645910240,0.0,10200.0,66.0
1645910540,0.0,10200.0,66.0
1645910840,0.0,10200.0,66.0
1645911141,0.0,10200.0,66.0
1645911441,0.0,10200.0,66.0
1645911741,0.0,10200.0,66.0
1645912042,0.0,10200.0,66.0
1645912342,0.0,10200.0,66.0
1645912642,0.0,10200.0,66.0
1645912943,0.0,10200.0,66.0
1645913243,0.0,10200.0,66.0
1645913543,0.0,10200.0,66.0
1645913843,0.0,10200.0,66.0
1645914144,0.0,10200.0,66.0
1645914444,0.0,10200.0,66.0
1645914744,0.0,10200.0,66.0
1645915045,0.0,10200.0,66.0
1645915345,0.0,10200.0,66.0
1645915645,0.0,10200.0,66.0
1645915946,0.0,10200.0,66.0
1645916246,0.0,10200.0,66.0
1645916546,0.0,10200.0,66.0
1645916847,0.0,10200.0,66.0
1645917147,0.0,10200.0,66.0
1645917447,0.0,10200.0,66.0
1645917747,0.0,10200.0,66.0
1645918048,0.0,10200.0,66.0
1645918348,0.0,10200.0,66.0
1645918648,0.0,10200.0,66.0
1645918949,0.0,10200.0,66.0
1645919248,0.0,10200.0,66.0
1645919548,0.0,10200.0,66.0
1645919849,0.0,10200.0,66.0
1645920149,0.0,10200.0,66.0
1645920449,0.0,10200.0,66.0
1645920750,0.0,10200.0,66.0
1645921050,0.0,10200.0,66.0
1645921350,0.0,10200.0,66.0
1645921650,0.0,10200.0,66.0
1645921951,0.0,10200.0,66.0
1645922251,0.0,10200.0,66.0
1645922551,0.0,10200.0,66.0
1645922852,0.0,10200.0,66.0
1645923152,0.0,10200.0,66.0
1645923452,0.0,10200.0,66.0
1645923753,0.0,10200.0,66.0
1645924053,0.0,10200.0,66.0
1645924353,0.0,10200.0,66.0
1645924653,0.0,10200.0,66.0
1645924954,0.0,10200.0,66.0
1645925254,0.0,10200.0,66.0
1645925554,0.0,10200.0,66.0
1645925855,0.0,10200.0,66.0
1645926155,0.0,10200.0,66.0
1645926455,0.0,10200.0,66.0
1645926756,0.0,10200.0,66.0
1645927056,0.0,10200.0,66.0
1645927356,0.0,10200.0,66.0
1645927657,0.0,10200.0,66.0
1645927957,0.0,10200.0,66.0
1645928257,0.0,10200.0,66.0
1645928558,0.0,10200.0,66.0
1645928858,0.0,10200.0,66.0
1645929158,0.0,10200.0,66.0
1645929459,0.0,10200.0,66.0
1645929759,0.0,10200.0,66.0
1645930059,0.0,10200.0,66.0
1645930359,0.0,10200.0,66.0
1645930659,0.0,10200.0,66.0
1645930960,0.0,10200.0,66.0
1645931260,200.0,9800.0,67.0
1645931560,0.0,10000.0,66.0
1645931860,0.0,9800.0,66.0
1645932161,0.0,9800.0,66.0
1645932461,0.0,9600.0,66.0
1645932761,0.0,9400.0,66.0
1645933062,0.0,9300.0,66.0
1645933362,0.0,9200.0,66.0
1645933662,0.0,9400.0,66.0
1645933962,0.0,9200.0,66.0
1645934262,0.0,9300.0,66.0
1645934563,0.0,9200.0,66.0
1645934863,0.0,9300.0,66.0
1645935163,0.0,9300.0,66.0
1645935464,0.0,9400.0,66.0
1645935764,0.0,9200.0,66.0
1645936064,100.0,9000.0,67.0
1645936365,0.0,9300.0,66.0
1645936665,100.0,9000.0,67.0
1645936965,0.0,9200.0,66.0
1645937266,0.0,9200.0,66.0
1645937566,0.0,9200.0,66.0
1645937866,0.0,9300.0,66.0
1645938167,0.0,9200.0,66.0
1645938467,0.0,9200.0,66.0
1645938767,0.0,9400.0,66.0
1645939067,0.0,9200.0,66.0
1645939368,0.0,9200.0,66.0
1645939668,0.0,9300.0,66.0
1645939968,0.0,9200.0,66.0
1645940269,0.0,9200.0,66.0
1645940568,0.0,9300.0,66.0
1645940868,0.0,9300.0,66.0
1645941169,0.0,9200.0,66.0
1645941469,0.0,9100.0,67.0
1645941769,0.0,9300.0,66.0
1645942070,0.0,9100.0,67.0
1645942370,0.0,9400.0,66.0
1645942670,0.0,9200.0,66.0
1645942971,0.0,9200.0,66.0
1645943271,0.0,9300.0,66.0
1645943571,0.0,9100.0,67.0
1645943872,0.0,9100.0,67.0
1645944172,0.0,9100.0,67.0
1645944472,0.0,9100.0,67.0
1645944772,0.0,9100.0,67.0
1645945073,0.0,9100.0,67.0
1645945373,0.0,9100.0,67.0
1645945673,0.0,9100.0,67.0
1645945974,0.0,9100.0,67.0
1645946274,0.0,9100.0,67.0
1645946574,0.0,9100.0,67.0
1645946875,0.0,9100.0,67.0
1645947175,0.0,9500.0,66.0
1645947475,0.0,9400.0,66.0
1645947776,0.0,9500.0,66.0
1645948076,0.0,9500.0,66.0
1645948376,100.0,9200.0,67.0
1645948676,200.0,8900.0,67.0
1645948977,200.0,8900.0,67.0
1645949277,300.0,8800.0,67.0
1645949577,400.0,8800.0,67.0
1645949878,400.0,8800.0,67.0
1645950178,300.0,8800.0,67.0
1645950478,300.0,8800.0,67.0
1645950779,300.0,8800.0,67.0
1645951079,400.0,8700.0,67.0
1645951378,500.0,8600.0,67.0
1645951679,500.0,8600.0,67.0
1645951979,500.0,8600.0,67.0
1645952279,500.0,8600.0,67.0
1645952579,500.0,8500.0,67.0
1645952880,400.0,8500.0,67.0
1645953180,500.0,8400.0,67.0
1645953480,600.0,8300.0,67.0
1645953781,700.0,8200.0,67.0
1645954081,700.0,8200.0,67.0
1645954381,700.0,8200.0,67.0
1645954682,700.0,8200.0,67.0
1645954982,700.0,8200.0,67.0
1645955282,800.0,8100.0,67.0
1645955583,800.0,8100.0,67.0
1645955883,800.0,8100.0,67.0
1645956183,900.0,7800.0,67.0
1645956483,800.0,7800.0,67.0
1645956784,900.0,7700.0,67.0
1645957084,900.0,7700.0,67.0
1645957384,1000.0,7700.0,67.0
1645957685,1100.0,7600.0,67.0
1645957985,1200.0,7500.0,67.0
1645958285,1200.0,7500.0,67.0
1645958586,1200.0,7500.0,67.0
1645958886,1100.0,7500.0,67.0
1645959186,1100.0,7500.0,67.0
1645959487,1100.0,7500.0,67.0
1645959787,1100.0,7500.0,67.0
1645960087,1100.0,7500.0,67.0
1645960388,1100.0,7500.0,67.0
1645960688,1000.0,7600.0,67.0
1645960988,1200.0,7500.0,67.0
1645961288,1200.0,7500.0,67.0
1645961589,1300.0,7400.0,67.0
1645961889,1400.0,7300.0,67.0
1645962188,1400.0,7300.0,67.0
1645962489,1500.0,7300.0,67.0
1645962789,1600.0,7200.0,67.0
1645963089,1600.0,7200.0,67.0
1645963390,1600.0,7200.0,67.0
1645963690,1700.0,7100.0,67.0
1645963990,1700.0,7100.0,67.0
1645964291,1700.0,7100.0,67.0
1645964591,1800.0,7000.0,67.0
1645964891,1800.0,7000.0,67.0
1645965192,1900.0,6900.0,67.0
1645965492,2000.0,6800.0,67.0
1645965792,2000.0,6800.0,67.0
1645966092,2000.0,6800.0,67.0
1645966393,2400.0,6500.0,67.0
1645966693,2400.0,6500.0,67.0
1645966993,2500.0,6400.0,67.0
1645967294,2600.0,6300.0,67.0
1645967594,2700.0,6200.0,67.0
1645967894,2700.0,6200.0,67.0
1645968195,2800.0,6100.0,67.0
1645968495,3100.0,5800.0,67.0
1645968795,3200.0,5800.0,67.0
1645969096,3300.0,5700.0,67.0
1645969396,3400.0,5600.0,67.0
1645969696,3500.0,5500.0,67.0
1645969996,3600.0,5400.0,67.0
1645970297,3700.0,5300.0,67.0
1645970597,3700.0,5300.0,67.0
1645970897,3700.0,5300.0,67.0
1645971198,3700.0,5300.0,67.0
1645971498,3700.0,5300.0,67.0
1645971798,3700.0,5300.0,67.0
1645972099,3700.0,5300.0,67.0
1645972399,3700.0,5300.0,67.0
1645972699,3700.0,5300.0,67.0
1645973000,3700.0,5300.0,67.0
1645973300,3700.0,5300.0,67.0
1645973600,3700.0,5300.0,67.0
1645973901,3700.0,5300.0,67.0
1645974201,3700.0,5300.0,67.0
1645974501,3700.0,5300.0,67.0
1645974801,3700.0,5300.0,67.0
1645975102,3700.0,5300.0,67.0
1645975402,3700.0,5300.0,67.0
1645975702,3700.0,5300.0,67.0
1645976003,3700.0,5300.0,67.0
1645976303,3700.0,5300.0,67.0
1645976602,3700.0,5300.0,67.0
1645976903,3700.0,5300.0,67.0
1645977203,3700.0,5300.0,67.0
1645977503,3700.0,5300.0,67.0
1645977804,3700.0,5300.0,67.0
1645978104,3700.0,5300.0,67.0
1645978404,3700.0,5300.0,67.0
1645978705,3700.0,5300.0,67.0
1645979005,3700.0,5300.0,67.0
1645979305,3700.0,5300.0,67.0
1645979606,3700.0,5300.0,67.0
1645979906,3700.0,5300.0,67.0
1645980206,3700.0,5300.0,67.0
1645980506,3700.0,5300.0,67.0
1645980807,3700.0,5300.0,67.0
1645981107,3700.0,5300.0,67.0
1645981407,3700.0,5300.0,67.0
1645981708,3700.0,5300.0,67.0
1645982008,3700.0,5300.0,67.0
1645982308,3700.0,5300.0,67.0
1645982609,3700.0,5300.0,67.0
1645982909,3700.0,5300.0,67.0
1645983209,3700.0,5300.0,67.0
1645983510,3700.0,5300.0,67.0
1645983810,3700.0,5300.0,67.0
1645984110,3700.0,5300.0,67.0
1645984410,3700.0,5300.0,67.0
1645984711,3700.0,5300.0,67.0
1645985011,3700.0,5300.0,67.0
1645985311,3700.0,5300.0,67.0
1645985612,3700.0,5300.0,67.0
1645985912,3700.0,5300.0,67.0
1645986212,3700.0,5300.0,67.0
1645986513,3700.0,5300.0,67.0
1645986813,3700.0,5300.0,67.0
1645987113,3700.0,5300.0,67.0
1645987413,3700.0,5300.0,67.0
1645987713,3700.0,5300.0,67.0
1645988013,3700.0,5300.0,67.0
1645988314,3700.0,5300.0,67.0
1646214004,,,67.0
1646214005,,,67.0
1646214006,,,67.0
1646214016,,,67.0
1646214033,,,67.0
1646221352,,7700.0,
1646221353,1000.0,,67.0
1646221653,1000.0,7700.0,67.0
1646221954,1100.0,7600.0,67.0
1646222254,1100.0,7500.0,67.0
1646222555,1100.0,7500.0,67.0
1646222855,1100.0,7500.0,67.0
1646223155,1200.0,7400.0,67.0
1646223456,1200.0,7400.0,67.0
1646223756,1300.0,7400.0,67.0
1646224056,1400.0,7300.0,67.0
1646224357,1400.0,7300.0,67.0
1646224657,1400.0,7300.0,67.0
1646224957,1500.0,7300.0,67.0
1646225258,1500.0,7300.0,67.0
1646225558,1600.0,7200.0,67.0
1646225859,1600.0,7200.0,67.0
1646226159,1600.0,7200.0,67.0
1646226459,1600.0,7200.0,67.0
1646226760,1700.0,7100.0,67.0
1646227060,1700.0,7100.0,67.0
1646227360,1800.0,7000.0,67.0
1646227661,1800.0,7000.0,67.0
1646227961,1900.0,6900.0,67.0
1646228261,1900.0,6900.0,67.0
1646228562,2000.0,6800.0,67.0
1646228861,2000.0,6800.0,67.0
1646229161,2000.0,6800.0,67.0
1646229462,2100.0,6700.0,67.0
1646229762,2100.0,6700.0,67.0
1646230062,2100.0,6700.0,67.0
1646230363,2100.0,6700.0,67.0
1646230663,2100.0,6700.0,67.0
1646230963,2100.0,6700.0,67.0
1646231264,2100.0,6700.0,67.0
1646231564,2100.0,6700.0,67.0
1646231864,2100.0,6700.0,67.0
1646232165,2100.0,6700.0,67.0
1646232465,2100.0,6700.0,67.0
1646232765,2100.0,6700.0,67.0
1646233066,2100.0,6700.0,67.0
1646233426,2100.0,6700.0,67.0
1646233666,2100.0,6700.0,67.0
1646233967,2100.0,6700.0,67.0
1646234267,2100.0,6700.0,67.0
1646234567,2100.0,6700.0,67.0
1646234868,2100.0,6700.0,67.0
1646235168,2100.0,6700.0,67.0
1646235468,2100.0,6700.0,67.0
1646235768,2100.0,6700.0,67.0
1646236069,2100.0,6700.0,67.0
1646236369,2100.0,6700.0,67.0
1646236669,2100.0,6700.0,67.0
1646236970,2100.0,6700.0,67.0
1646237270,2100.0,6700.0,67.0
1646237570,2100.0,6700.0,67.0
1646237871,2100.0,6700.0,67.0
1646238171,2100.0,6700.0,67.0
1646238471,2100.0,6700.0,67.0
1646238772,2100.0,6700.0,67.0
1646239072,2100.0,6700.0,67.0
1646239372,2100.0,6700.0,67.0
1646239673,2100.0,6700.0,67.0
1646239973,2100.0,6700.0,67.0
1646240273,2100.0,6700.0,67.0
1646240573,2100.0,6700.0,67.0
1646240874,2100.0,6700.0,67.0
1646241174,2100.0,6700.0,67.0
1646241474,2100.0,6700.0,67.0
1646241775,2100.0,6700.0,67.0
1646242075,2100.0,6700.0,67.0
1646242375,2100.0,6700.0,67.0
1646242676,2100.0,6700.0,67.0
1646242975,2100.0,6700.0,67.0
1646243275,2100.0,6700.0,67.0
1646243576,2100.0,6700.0,67.0
1646243876,2100.0,6700.0,67.0
1646244176,2100.0,6700.0,67.0
1646244476,2100.0,6700.0,67.0
1646244777,2100.0,6700.0,67.0
1646245077,2100.0,6700.0,67.0
1646245377,2100.0,6700.0,67.0
1646245678,2100.0,6700.0,67.0
1646245978,2100.0,6700.0,67.0
1646246278,2100.0,6700.0,67.0
1646246579,2100.0,6700.0,67.0
1646246879,2100.0,6700.0,67.0
1646247179,2100.0,6700.0,67.0
1646247480,2100.0,6700.0,67.0
1646247780,2100.0,6700.0,67.0
1646248080,2100.0,6700.0,67.0
1646248380,2100.0,6700.0,67.0
1646248681,2100.0,6700.0,67.0
1646248981,2100.0,6700.0,67.0
1646249281,2100.0,6700.0,67.0
1646249582,2100.0,6700.0,67.0
1646249882,2100.0,6700.0,67.0
1646250182,2100.0,6700.0,67.0
1646250483,2100.0,6700.0,67.0
1646250783,2300.0,7200.0,67.0
1646251083,2000.0,7300.0,67.0
1646251384,1800.0,7800.0,67.0
1646251684,1700.0,8000.0,67.0
1646251984,1700.0,8200.0,67.0
1646252284,1400.0,8800.0,67.0
1646252585,800.0,9000.0,67.0
1646252885,1100.0,9000.0,67.0
1646253185,500.0,9600.0,67.0
1646253486,500.0,9500.0,67.0
1646253785,0.0,10000.0,66.0
1646254085,0.0,10000.0,66.0
1646254386,0.0,10000.0,66.0
1646254686,0.0,10000.0,66.0
1646254986,0.0,10000.0,66.0
1646255287,0.0,10000.0,66.0
1646255587,0.0,10000.0,66.0
1646255887,0.0,10000.0,66.0
1646256188,0.0,10000.0,66.0
1646256488,0.0,10000.0,66.0
1646256788,0.0,10000.0,66.0
1646257088,0.0,10000.0,66.0
1646257389,0.0,10000.0,66.0
1646257689,0.0,10000.0,66.0
1646257989,0.0,10000.0,66.0
1646258290,0.0,10000.0,66.0
1646258590,0.0,10000.0,66.0
1646258890,0.0,10000.0,66.0
1646259191,0.0,10000.0,66.0
1646259491,0.0,10000.0,66.0
1646259791,0.0,10000.0,66.0
1646260092,0.0,10000.0,66.0
1646260392,0.0,10000.0,66.0
1646260692,0.0,10000.0,66.0
1646260992,0.0,10000.0,66.0
1646261293,0.0,10000.0,66.0
1646261593,0.0,10000.0,66.0
1646261893,0.0,10000.0,66.0
1646262194,0.0,10000.0,66.0
1646262494,0.0,10000.0,66.0
1646262794,0.0,10000.0,66.0
1646263095,0.0,10000.0,66.0
1646263395,0.0,10000.0,66.0
1646263695,0.0,10000.0,66.0
1646263996,0.0,10000.0,66.0
1646264296,0.0,10000.0,66.0
1646264595,0.0,10000.0,66.0
1646264896,0.0,10000.0,66.0
1646265196,0.0,10000.0,66.0
1646265496,0.0,10000.0,66.0
1646265797,0.0,10000.0,66.0
1646266097,0.0,10000.0,66.0
1646266397,0.0,10000.0,66.0
1646266697,0.0,10000.0,66.0
1646266998,0.0,10000.0,66.0
1646267298,0.0,10000.0,66.0
1646267598,0.0,10000.0,66.0
1646267899,0.0,10000.0,66.0
1646268199,0.0,10000.0,66.0
1646268499,0.0,10000.0,66.0
1646268800,0.0,10000.0,66.0
1646269100,0.0,10000.0,66.0
1646269400,0.0,10000.0,66.0
1646269701,0.0,10000.0,66.0
1646270001,0.0,10000.0,66.0
1646270301,0.0,10000.0,66.0
1646270602,0.0,10000.0,66.0
1646270902,0.0,10000.0,66.0
1646271202,0.0,10000.0,66.0
1646271502,0.0,10000.0,66.0
1646271803,0.0,10000.0,66.0
1646272103,0.0,10000.0,66.0
1646272403,0.0,10000.0,66.0
1646272704,0.0,10000.0,66.0
1646273004,0.0,10000.0,66.0
