timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT,evRemainingChargableCapacity,evRemainingDischargableCapacity,vehicleStatus
1644810421,,,64.0,,,,,
1644810452,,,60.0,4.0,-3.0,,,
1644810481,,,60.0,,,,,
1644810512,,,64.0,4.0,-3.0,,,
1644810541,,,60.0,,,,,
1644810542,,,,,,600.0,8000.0,67.0
1644810572,,,60.0,3.0,-2.0,,,
1644810602,,,60.0,,,,,
1644810633,,,64.0,4.0,-4.0,,,
1644810662,,,64.0,,,,,
1644810693,,,60.0,3.0,-2.0,,,
1644810721,,,60.0,,,,,
1644810753,,,64.0,3.0,-2.0,,,
1644810782,,,60.0,,,,,
1644810812,,,60.0,3.0,-2.0,,,
1644810842,,,64.0,,,500.0,8100.0,67.0
1644810872,,,56.0,-4.0,4.0,,,
1644810902,,,64.0,,,,,
1644810933,,,76.0,3.0,-1.0,,,
1644810962,,,64.0,,,,,
1644810992,,,64.0,4.0,-3.0,,,
1644811022,,,60.0,,,,,
1644811054,,,64.0,4.0,-3.0,,,
1644811082,,,60.0,,,,,
1644811113,,,64.0,4.0,-3.0,,,
1644811142,,,64.0,,,,,
1644811143,,,,,,500.0,8100.0,67.0
1644811173,,,60.0,4.0,4.0,,,
1644811200,6556.0,1158.2,,,,,,
1644811202,,,64.0,,,,,
1644811233,,,64.0,5.0,-4.0,,,
1644811262,,,64.0,,,,,
1644811293,,,68.0,4.0,-4.0,,,
1644811322,,,64.0,,,,,
1644811353,,,64.0,5.0,-4.0,,,
1644811382,,,64.0,,,,,
1644811413,,,64.0,4.0,3.0,,,
1644811442,,,64.0,,,,,
1644811443,,,,,,600.0,8000.0,67.0
1644811473,,,64.0,4.0,3.0,,,
1644811502,,,64.0,,,,,
1644811534,,,64.0,4.0,-3.0,,,
1644811562,,,60.0,,,,,
1644811593,,,60.0,4.0,-3.0,,,
1644811622,,,68.0,,,,,
1644811654,,,64.0,4.0,-3.0,,,
1644811683,,,64.0,,,,,
1644811713,,,60.0,4.0,-3.0,,,
1644811743,,,64.0,,,700.0,8000.0,67.0
1644811773,,,60.0,4.0,-2.0,,,
1644811802,,,64.0,,,,,
1644811834,,,60.0,4.0,-2.0,,,
1644811864,,,64.0,,,,,
1644811894,,,64.0,4.0,-3.0,,,
1644811923,,,60.0,,,,,
1644811954,,,60.0,4.0,-3.0,,,
1644811983,,,64.0,,,,,
1644812014,,,60.0,4.0,-3.0,,,
1644812043,,,60.0,,,600.0,8000.0,67.0
1644812074,,,64.0,4.0,-3.0,,,
1644812103,,,64.0,,,,,
1644812134,,,64.0,4.0,3.0,,,
1644812163,,,64.0,,,,,
1644812194,,,60.0,4.0,-3.0,,,
1644812224,,,60.0,,,,,
1644812254,,,60.0,4.0,-3.0,,,
1644812283,,,64.0,,,,,
1644812314,,,60.0,4.0,-2.0,,,
1644812343,,,60.0,,,,,
1644812344,,,,,,500.0,8100.0,67.0
1644812374,,,60.0,4.0,-2.0,,,
1644812403,,,60.0,,,,,
1644812434,,,64.0,4.0,-2.0,,,
1644812463,,,60.0,,,,,
1644812494,,,56.0,9.0,-8.0,,,
1644812523,,,60.0,,,,,
1644812554,,,64.0,4.0,-3.0,,,
1644812583,,,60.0,,,,,
1644812614,,,60.0,4.0,-3.0,,,
1644812644,,,60.0,,,400.0,8100.0,67.0
1644812674,,,60.0,4.0,-3.0,,,
1644812704,,,60.0,,,,,
1644812734,,,60.0,4.0,-2.0,,,
1644812764,,,60.0,,,,,
1644812795,,,60.0,4.0,-2.0,,,
1644812824,,,60.0,,,,,
1644812855,,,60.0,4.0,-2.0,,,
1644812884,,,60.0,,,,,
1644812915,,,60.0,4.0,-2.0,,,
1644812944,,,64.0,,,100.0,8600.0,67.0
1644812975,,,-1644.0,-8.0,-10.0,,,
1644813000,6556.0,1158.3,,,,,,
1644813004,,,-1640.0,,,,,
1644813035,,,-1520.0,-7.0,-9.0,,,
1644813064,,,-1372.0,,,,,
1644813096,,,-1152.0,-6.0,-8.0,,,
1644813124,,,60.0,,,,,
1644813155,,,64.0,4.0,-3.0,,,
1644813184,,,60.0,,,,,
1644813215,,,60.0,4.0,-3.0,,,
1644813244,,,60.0,,,,,
1644813245,,,,,,100.0,8600.0,67.0
1644813275,,,60.0,4.0,-3.0,,,
1644813304,,,60.0,,,,,
1644813335,,,60.0,4.0,-3.0,,,
1644813364,,,60.0,,,,,
1644813395,,,64.0,4.0,-2.0,,,
1644813425,,,-1448.0,,,,,
1644813455,,,-1260.0,-6.0,-8.0,,,
1644813485,,,-1016.0,,,,,
1644813515,,,-976.0,-5.0,-7.0,,,
1644813544,,,-1168.0,,,,,
1644813545,,,,,,0.0,8700.0,66.0
1644813575,,,-388.0,-2.0,0.0,,,
1644813604,,,60.0,,,,,
1644813635,,,60.0,4.0,-2.0,,,
1644813664,,,60.0,,,,,
1644813696,,,-1400.0,-7.0,-9.0,,,
1644813725,,,-68.0,,,,,
1644813756,,,-60.0,8.0,-8.0,,,
1644813785,,,-1388.0,,,,,
1644813816,,,-1388.0,-7.0,-8.0,,,
1644813845,,,-1176.0,,,0.0,8800.0,66.0
1644813876,,,-1216.0,-6.0,-8.0,,,
1644813905,,,-1156.0,,,,,
1644813936,,,-1000.0,-5.0,-6.0,,,
1644813965,,,60.0,,,,,
1644813996,,,60.0,4.0,-3.0,,,
1644814025,,,60.0,,,,,
1644814056,,,56.0,4.0,-3.0,,,
1644814085,,,-1112.0,,,,,
1644814116,,,-1640.0,-8.0,-9.0,,,
1644814145,,,-1432.0,,,,,
1644814146,,,,,,0.0,8800.0,66.0
1644814176,,,-1380.0,-7.0,-8.0,,,
1644814205,,,-1384.0,,,,,
1644814237,,,-1428.0,-7.0,-9.0,,,
1644814265,,,-1108.0,,,,,
1644814296,,,-992.0,-6.0,-7.0,,,
1644814325,,,64.0,,,,,
1644814356,,,64.0,4.0,-3.0,,,
1644814385,,,60.0,,,,,
1644814416,,,60.0,4.0,-3.0,,,
1644814445,,,60.0,,,,,
1644814446,,,,,,0.0,8800.0,67.0
1644814476,,,60.0,4.0,-3.0,,,
1644814505,,,60.0,,,,,
1644814536,,,60.0,4.0,-3.0,,,
1644814565,,,60.0,,,,,
1644814597,,,60.0,4.0,-3.0,,,
1644814626,,,-1088.0,,,,,
1644814657,,,-1144.0,-6.0,-7.0,,,
1644814686,,,-1204.0,,,,,
1644814717,,,-1064.0,-7.0,-6.0,,,
1644814746,,,-1324.0,,,0.0,8900.0,66.0
1644814776,,,-1244.0,-6.0,-8.0,,,
1644814800,6556.0,1158.6,,,,,,
1644814806,,,-1128.0,,,,,
1644814837,,,60.0,4.0,-2.0,,,
1644814866,,,64.0,,,,,
1644814898,,,60.0,4.0,-2.0,,,
1644814926,,,-1328.0,,,,,
1644814957,,,-952.0,-5.0,-7.0,,,
1644814986,,,-916.0,,,,,
1644815017,,,-628.0,-5.0,-5.0,,,
1644815046,,,-752.0,,,0.0,9000.0,66.0
1644815077,,,-772.0,-5.0,-6.0,,,
1644815106,,,-700.0,,,,,
1644815137,,,-732.0,-5.0,-6.0,,,
1644815166,,,-776.0,,,,,
1644815197,,,-796.0,-5.0,-6.0,,,
1644815226,,,-1068.0,,,,,
1644815257,,,-1376.0,-7.0,-8.0,,,
1644815286,,,-1484.0,,,,,
1644815317,,,-1580.0,-8.0,-9.0,,,
1644815346,,,-1552.0,,,,,
1644815347,,,,,,0.0,8900.0,66.0
1644815377,,,-1580.0,-7.0,-9.0,,,
1644815406,,,-1668.0,,,,,
1644815439,,,-1504.0,-7.0,-9.0,,,
1644815466,,,-1332.0,,,,,
1644815498,,,64.0,4.0,-2.0,,,
1644815527,,,64.0,,,,,
1644815557,,,60.0,4.0,-2.0,,,
1644815587,,,56.0,,,,,
1644815619,,,-1068.0,-5.0,-7.0,,,
1644815647,,,-984.0,,,0.0,9100.0,66.0
1644815677,,,-944.0,-5.0,-7.0,,,
1644815706,,,-1056.0,,,,,
1644815737,,,-712.0,-4.0,-6.0,,,
1644815767,,,-1364.0,,,,,
1644815799,,,-1156.0,-6.0,-8.0,,,
1644815826,,,-1420.0,,,,,
1644815858,,,-1600.0,-7.0,-10.0,,,
1644815887,,,-1212.0,,,,,
1644815918,,,-656.0,-5.0,-6.0,,,
1644815947,,,-1012.0,,,0.0,8900.0,66.0
1644815978,,,-828.0,-5.0,-6.0,,,
1644816007,,,-876.0,,,,,
1644816038,,,-792.0,-5.0,-6.0,,,
1644816067,,,60.0,,,,,
1644816098,,,60.0,4.0,-3.0,,,
1644816127,,,60.0,,,,,
1644816158,,,64.0,4.0,-3.0,,,
1644816187,,,64.0,,,,,
1644816218,,,64.0,4.0,-3.0,,,
1644816247,,,56.0,,,,,
1644816248,,,,,,0.0,8800.0,67.0
1644816278,,,64.0,4.0,-3.0,,,
1644816307,,,64.0,,,,,
1644816338,,,64.0,4.0,-3.0,,,
1644816368,,,60.0,,,,,
1644816398,,,64.0,4.0,-2.0,,,
1644816428,,,60.0,,,,,
1644816458,,,60.0,4.0,-2.0,,,
1644816488,,,60.0,,,,,
1644816518,,,60.0,4.0,-2.0,,,
1644816548,,,-1120.0,,,0.0,9000.0,66.0
1644816578,,,-1088.0,-6.0,-7.0,,,
1644816600,6556.1,1158.9,,,,,,
1644816608,,,-1092.0,,,,,
1644816639,,,-1424.0,-7.0,-9.0,,,
1644816668,,,-1432.0,,,,,
1644816699,,,-1152.0,-6.0,-8.0,,,
1644816728,,,-1460.0,,,,,
1644816760,,,-1652.0,-8.0,-10.0,,,
1644816788,,,-1200.0,,,,,
1644816819,,,-872.0,-5.0,-6.0,,,
1644816848,,,-1076.0,,,0.0,8900.0,66.0
1644816879,,,-444.0,-4.0,-5.0,,,
1644816908,,,-620.0,,,,,
1644816940,,,-340.0,-4.0,-4.0,,,
1644816968,,,-540.0,,,,,
1644817001,,,-1312.0,-6.0,-8.0,,,
1644817028,,,-1224.0,,,,,
1644817060,,,-440.0,-4.0,-5.0,,,
1644817088,,,-636.0,,,,,
1644817119,,,64.0,4.0,3.0,,,
1644817148,,,64.0,,,,,
1644817149,,,,,,100.0,8800.0,67.0
1644817180,,,64.0,3.0,-2.0,,,
1644817208,,,64.0,,,,,
1644817239,,,-316.0,-4.0,-4.0,,,
1644817268,,,-724.0,,,,,
1644817300,,,-168.0,4.0,-4.0,,,
1644817332,,,-236.0,,,,,
1644817359,,,-268.0,4.0,-4.0,,,
1644817388,,,-1008.0,,,,,
1644817418,,,-588.0,-5.0,-5.0,,,
1644817447,,,-968.0,,,,,
1644817448,,,,,,0.0,8900.0,66.0
1644817478,,,64.0,4.0,-2.0,,,
1644817508,,,56.0,,,,,
1644817539,,,60.0,4.0,-3.0,,,
1644817567,,,60.0,,,,,
1644817598,,,60.0,4.0,3.0,,,
1644817628,,,56.0,,,,,
1644817658,,,60.0,4.0,-3.0,,,
1644817687,,,60.0,,,,,
1644817719,,,48.0,4.0,-3.0,,,
1644817748,,,60.0,,,100.0,8800.0,67.0
1644817779,,,56.0,-5.0,5.0,,,
1644817808,,,64.0,,,,,
1644817839,,,64.0,4.0,-3.0,,,
1644817868,,,64.0,,,,,
1644817899,,,64.0,4.0,-3.0,,,
1644817928,,,64.0,,,,,
1644817959,,,60.0,4.0,-2.0,,,
1644817988,,,64.0,,,,,
1644818019,,,68.0,4.0,-3.0,,,
1644818048,,,60.0,,,,,
1644818049,,,,,,100.0,8800.0,67.0
1644818080,,,64.0,4.0,-3.0,,,
1644818109,,,60.0,,,,,
1644818139,,,60.0,3.0,-2.0,,,
1644818168,,,60.0,,,,,
1644818199,,,60.0,3.0,-2.0,,,
1644818229,,,-1160.0,,,,,
1644818259,,,-868.0,-5.0,-6.0,,,
1644818288,,,-860.0,,,,,
1644818319,,,-1040.0,-5.0,-7.0,,,
1644818348,,,-800.0,,,,,
1644818349,,,,,,0.0,8800.0,66.0
1644818379,,,64.0,4.0,-3.0,,,
1644818400,6556.1,1159.1,,,,,,
1644818409,,,64.0,,,,,
1644818439,,,64.0,4.0,-2.0,,,
1644818468,,,60.0,,,,,
1644818500,,,64.0,4.0,-3.0,,,
1644818529,,,60.0,,,,,
1644818559,,,64.0,4.0,-2.0,,,
1644818589,,,60.0,,,,,
1644818619,,,64.0,4.0,-2.0,,,
1644818649,,,60.0,,,0.0,8800.0,67.0
1644818679,,,64.0,4.0,-3.0,,,
1644818710,,,64.0,,,,,
1644818740,,,60.0,4.0,-3.0,,,
1644818769,,,-1200.0,,,,,
1644818799,,,-76.0,4.0,-4.0,,,
1644818829,,,-984.0,,,,,
1644818859,,,-392.0,-4.0,-5.0,,,
1644818890,,,-896.0,,,,,
1644818920,,,-576.0,-4.0,-5.0,,,
1644818949,,,-144.0,,,0.0,9000.0,66.0
1644818980,,,-100.0,4.0,-4.0,,,
1644819010,,,4.0,,,,,
1644819040,,,-12.0,5.0,-4.0,,,
1644819069,,,-116.0,,,,,
1644819100,,,-288.0,-1.0,-4.0,,,
1644819129,,,-364.0,,,,,
1644819160,,,-488.0,-4.0,-5.0,,,
1644819189,,,-580.0,,,,,
1644819220,,,64.0,4.0,-2.0,,,
1644819249,,,60.0,,,,,
1644819250,,,,,,100.0,8800.0,67.0
1644819280,,,60.0,4.0,-2.0,,,
1644819309,,,60.0,,,,,
1644819340,,,64.0,4.0,-3.0,,,
1644819369,,,-572.0,,,,,
1644819400,,,-516.0,-4.0,-5.0,,,
1644819429,,,-612.0,,,,,
1644819460,,,-816.0,-5.0,-6.0,,,
1644819490,,,-1000.0,,,,,
1644819520,,,-868.0,-6.0,-5.0,,,
1644819550,,,-580.0,,,0.0,8900.0,66.0
1644819580,,,-684.0,-5.0,-6.0,,,
1644819610,,,-768.0,,,,,
1644819641,,,-324.0,-4.0,-4.0,,,
1644819670,,,64.0,,,,,
1644819701,,,60.0,4.0,-3.0,,,
1644819730,,,60.0,,,,,
1644819761,,,60.0,4.0,-2.0,,,
1644819790,,,60.0,,,,,
1644819821,,,-1108.0,-6.0,-7.0,,,
1644819850,,,-952.0,,,0.0,9000.0,66.0
1644819881,,,-732.0,-5.0,-6.0,,,
1644819910,,,-1144.0,,,,,
1644819941,,,-1000.0,-5.0,-7.0,,,
1644819970,,,-1132.0,,,,,
1644820001,,,-872.0,-5.0,-6.0,,,
1644820030,,,-852.0,,,,,
1644820061,,,-728.0,-5.0,-6.0,,,
1644820090,,,-492.0,,,,,
1644820121,,,60.0,4.0,3.0,,,
1644820150,,,60.0,,,,,
1644820151,,,,,,0.0,8900.0,66.0
1644820181,,,64.0,4.0,-3.0,,,
1644820200,6556.1,1159.3,,,,,,
1644820210,,,60.0,,,,,
1644820241,,,64.0,4.0,3.0,,,
1644820270,,,124.0,,,,,
1644820301,,,116.0,3.0,-2.0,,,
1644820330,,,156.0,,,,,
1644820361,,,136.0,3.0,-2.0,,,
1644820390,,,108.0,,,,,
1644820421,,,-260.0,-1.0,-3.0,,,
1644820450,,,-304.0,,,,,
1644820451,,,,,,0.0,8800.0,67.0
1644820481,,,-124.0,3.0,-3.0,,,
1644820511,,,-20.0,,,,,
1644820541,,,96.0,3.0,-2.0,,,
1644820571,,,-12.0,,,,,
1644820601,,,-196.0,3.0,-3.0,,,
1644820630,,,-404.0,,,,,
1644820661,,,-528.0,-3.0,-4.0,,,
1644820691,,,-556.0,,,,,
1644820722,,,-252.0,-3.0,-2.0,,,
1644820751,,,-248.0,,,0.0,8800.0,67.0
1644820783,,,-360.0,-3.0,-3.0,,,
1644820811,,,-432.0,,,,,
1644820842,,,-320.0,-3.0,-3.0,,,
1644820871,,,-128.0,,,,,
1644820902,,,-260.0,3.0,-3.0,,,
1644820931,,,-212.0,,,,,
1644820962,,,-184.0,3.0,-3.0,,,
1644820991,,,-68.0,,,,,
1644821022,,,28.0,3.0,-2.0,,,
1644821051,,,76.0,,,,,
1644821052,,,,,,0.0,8800.0,67.0
1644821082,,,-272.0,-1.0,-3.0,,,
1644821111,,,-364.0,,,,,
1644821142,,,-592.0,-4.0,-5.0,,,
1644821171,,,-588.0,,,,,
1644821202,,,-336.0,-3.0,-4.0,,,
1644821231,,,0.0,,,,,
1644821262,,,-64.0,3.0,-3.0,,,
1644821291,,,92.0,,,,,
1644821322,,,12.0,3.0,-2.0,,,
1644821352,,,16.0,,,0.0,8800.0,67.0
1644821382,,,112.0,3.0,-2.0,,,
1644821411,,,-16.0,,,,,
1644821443,,,68.0,3.0,-2.0,,,
1644821472,,,44.0,,,,,
1644821502,,,96.0,4.0,-2.0,,,
1644821531,,,44.0,,,,,
1644821563,,,16.0,4.0,-2.0,,,
1644821592,,,28.0,,,,,
1644821622,,,112.0,3.0,2.0,,,
1644821652,,,124.0,,,0.0,8800.0,67.0
1644821683,,,120.0,3.0,2.0,,,
1644821712,,,124.0,,,,,
1644821743,,,124.0,3.0,2.0,,,
1644821772,,,120.0,,,,,
1644821803,,,116.0,3.0,2.0,,,
1644821832,,,92.0,,,,,
1644821862,,,116.0,3.0,2.0,,,
1644821892,,,120.0,,,,,
1644821923,,,124.0,3.0,2.0,,,
1644821952,,,124.0,,,0.0,8800.0,67.0
1644821983,,,120.0,3.0,2.0,,,
1644822000,6556.1,1159.4,,,,,,
1644822012,,,112.0,,,,,
1644822043,,,104.0,3.0,2.0,,,
1644822072,,,124.0,,,,,
1644822103,,,116.0,3.0,2.0,,,
1644822132,,,124.0,,,,,
1644822163,,,132.0,3.0,-1.0,,,
1644822192,,,128.0,,,,,
1644822224,,,132.0,3.0,1.0,,,
1644822252,,,148.0,,,,,
1644822253,,,,,,0.0,8800.0,67.0
1644822283,,,124.0,3.0,2.0,,,
1644822312,,,56.0,,,,,
1644822343,,,136.0,3.0,1.0,,,
1644822373,,,120.0,,,,,
1644822403,,,112.0,3.0,0.0,,,
1644822432,,,120.0,,,,,
1644822463,,,120.0,3.0,-1.0,,,
1644822492,,,136.0,,,,,
1644822523,,,136.0,3.0,1.0,,,
1644822553,,,124.0,,,0.0,8800.0,67.0
1644822584,,,124.0,3.0,2.0,,,
1644822612,,,124.0,,,,,
1644822643,,,124.0,3.0,2.0,,,
1644822673,,,124.0,,,,,
1644822704,,,124.0,3.0,2.0,,,
1644822733,,,124.0,,,,,
1644822765,,,124.0,3.0,2.0,,,
1644822793,,,124.0,,,,,
1644822823,,,124.0,3.0,2.0,,,
1644822853,,,124.0,,,0.0,8800.0,67.0
1644822884,,,124.0,3.0,2.0,,,
1644822913,,,124.0,,,,,
1644822944,,,124.0,3.0,2.0,,,
1644822973,,,128.0,,,,,
1644823004,,,116.0,3.0,2.0,,,
1644823033,,,128.0,,,,,
1644823064,,,124.0,3.0,2.0,,,
1644823093,,,124.0,,,,,
1644823124,,,124.0,3.0,2.0,,,
1644823154,,,124.0,,,0.0,8800.0,67.0
1644823184,,,4.0,3.0,-2.0,,,
1644823213,,,0.0,,,,,
1644823244,,,80.0,3.0,2.0,,,
1644823273,,,120.0,,,,,
1644823304,,,124.0,3.0,2.0,,,
1644823334,,,124.0,,,,,
1644823364,,,108.0,3.0,2.0,,,
1644823393,,,108.0,,,,,
1644823424,,,124.0,3.0,2.0,,,
1644823454,,,124.0,,,0.0,8800.0,67.0
1644823484,,,120.0,3.0,2.0,,,
1644823514,,,64.0,,,,,
1644823544,,,68.0,3.0,2.0,,,
1644823575,,,72.0,,,,,
1644823606,,,76.0,3.0,2.0,,,
1644823634,,,76.0,,,,,
1644823664,,,76.0,3.0,2.0,,,
1644823694,,,96.0,,,,,
1644823724,,,100.0,3.0,2.0,,,
1644823754,,,96.0,,,0.0,8800.0,67.0
1644823785,,,92.0,3.0,2.0,,,
1644823800,6556.2,1159.4,,,,,,
1644823814,,,68.0,,,,,
1644823845,,,84.0,3.0,2.0,,,
1644823874,,,60.0,,,,,
1644823905,,,64.0,4.0,3.0,,,
1644823934,,,64.0,,,,,
1644823965,,,64.0,4.0,3.0,,,
1644823994,,,60.0,,,,,
1644824025,,,64.0,4.0,3.0,,,
1644824054,,,64.0,,,,,
1644824055,,,,,,200.0,9200.0,67.0
1644824085,,,64.0,4.0,3.0,,,
1644824114,,,64.0,,,,,
1644824145,,,64.0,4.0,-3.0,,,
1644824174,,,60.0,,,,,
1644824205,,,64.0,4.0,-3.0,,,
1644824234,,,64.0,,,,,
1644824265,,,60.0,4.0,-3.0,,,
1644824294,,,64.0,,,,,
1644824325,,,60.0,4.0,-3.0,,,
1644824354,,,64.0,,,,,
1644824355,,,,,,300.0,9100.0,67.0
1644824385,,,64.0,4.0,3.0,,,
1644824414,,,64.0,,,,,
1644824445,,,60.0,4.0,3.0,,,
1644824474,,,64.0,,,,,
1644824505,,,64.0,4.0,3.0,,,
1644824534,,,64.0,,,,,
1644824565,,,60.0,4.0,3.0,,,
1644824595,,,64.0,,,,,
1644824626,,,64.0,4.0,3.0,,,
1644824655,,,64.0,,,300.0,9100.0,67.0
1644824685,,,64.0,4.0,3.0,,,
1644824715,,,64.0,,,,,
1644824745,,,64.0,4.0,3.0,,,
1644824774,,,64.0,,,,,
1644824806,,,64.0,4.0,3.0,,,
1644824835,,,60.0,,,,,
1644824866,,,64.0,4.0,3.0,,,
1644824895,,,64.0,,,,,
1644824926,,,64.0,4.0,3.0,,,
1644824955,,,68.0,,,400.0,9000.0,67.0
1644824986,,,64.0,4.0,3.0,,,
1644825015,,,64.0,,,,,
1644825046,,,64.0,4.0,3.0,,,
1644825075,,,64.0,,,,,
1644825106,,,60.0,4.0,3.0,,,
1644825135,,,60.0,,,,,
1644825166,,,60.0,4.0,3.0,,,
1644825195,,,64.0,,,,,
1644825226,,,64.0,4.0,3.0,,,
1644825255,,,64.0,,,,,
1644825256,,,,,,500.0,8800.0,67.0
1644825286,,,64.0,4.0,3.0,,,
1644825315,,,64.0,,,,,
1644825346,,,64.0,4.0,3.0,,,
1644825375,,,64.0,,,,,
1644825406,,,64.0,4.0,3.0,,,
1644825435,,,64.0,,,,,
1644825466,,,64.0,4.0,3.0,,,
1644825495,,,64.0,,,,,
1644825526,,,64.0,4.0,3.0,,,
1644825556,,,60.0,,,500.0,8700.0,67.0
1644825586,,,60.0,4.0,3.0,,,
1644825600,6556.2,1159.4,,,,,,
1644825616,,,64.0,,,,,
1644825647,,,64.0,4.0,3.0,,,
1644825676,,,60.0,,,,,
1644825707,,,64.0,4.0,3.0,,,
1644825736,,,60.0,,,,,
1644825766,,,64.0,4.0,3.0,,,
1644825796,,,60.0,,,,,
1644825827,,,60.0,4.0,3.0,,,
1644825856,,,60.0,,,500.0,8700.0,67.0
1644825887,,,60.0,4.0,3.0,,,
1644825916,,,60.0,,,,,
1644825947,,,60.0,4.0,3.0,,,
1644825976,,,64.0,,,,,
1644826007,,,64.0,4.0,3.0,,,
1644826036,,,60.0,,,,,
1644826067,,,60.0,4.0,3.0,,,
1644826096,,,60.0,,,,,
1644826127,,,64.0,4.0,3.0,,,
1644826156,,,60.0,,,,,
1644826157,,,,,,500.0,8700.0,67.0
1644826187,,,60.0,4.0,3.0,,,
1644826216,,,64.0,,,,,
1644826247,,,60.0,4.0,3.0,,,
1644826276,,,64.0,,,,,
1644826307,,,60.0,4.0,3.0,,,
1644826336,,,60.0,,,,,
1644826367,,,60.0,4.0,3.0,,,
1644826396,,,60.0,,,,,
1644826427,,,60.0,4.0,3.0,,,
1644826457,,,64.0,,,600.0,8600.0,67.0
1644826487,,,60.0,4.0,3.0,,,
1644826516,,,60.0,,,,,
1644826548,,,64.0,4.0,3.0,,,
1644826577,,,60.0,,,,,
1644826608,,,60.0,3.0,2.0,,,
1644826637,,,64.0,,,,,
1644826668,,,64.0,3.0,2.0,,,
1644826697,,,64.0,,,,,
1644826728,,,64.0,3.0,2.0,,,
1644826757,,,64.0,,,700.0,8600.0,67.0
1644826788,,,64.0,3.0,2.0,,,
1644826817,,,64.0,,,,,
1644826848,,,64.0,3.0,2.0,,,
1644826878,,,60.0,,,,,
1644826908,,,64.0,3.0,2.0,,,
1644826937,,,64.0,,,,,
1644826968,,,60.0,3.0,2.0,,,
1644826997,,,64.0,,,,,
1644827028,,,60.0,3.0,2.0,,,
1644827057,,,64.0,,,,,
1644827058,,,,,,600.0,8500.0,67.0
1644827088,,,60.0,3.0,3.0,,,
1644827117,,,64.0,,,,,
1644827148,,,64.0,3.0,2.0,,,
1644827177,,,64.0,,,,,
1644827208,,,64.0,3.0,2.0,,,
1644827237,,,60.0,,,,,
1644827268,,,64.0,3.0,2.0,,,
1644827298,,,64.0,,,,,
1644827328,,,64.0,4.0,-3.0,,,
1644827357,,,64.0,,,,,
1644827358,,,,,,700.0,8300.0,67.0
1644827388,,,64.0,4.0,-2.0,,,
1644827400,6556.2,1159.4,,,,,,
1644827417,,,60.0,,,,,
1644827449,,,60.0,4.0,3.0,,,
1644827478,,,64.0,,,,,
1644827508,,,64.0,3.0,3.0,,,
1644827538,,,64.0,,,,,
1644827569,,,52.0,4.0,-3.0,,,
1644827598,,,64.0,,,,,
1644827628,,,76.0,5.0,-4.0,,,
1644827658,,,64.0,,,700.0,8300.0,67.0
1644827690,,,64.0,4.0,-3.0,,,
1644827718,,,64.0,,,,,
1644827749,,,60.0,4.0,3.0,,,
1644827778,,,64.0,,,,,
1644827809,,,60.0,5.0,-4.0,,,
1644827838,,,68.0,,,,,
1644827869,,,64.0,4.0,3.0,,,
1644827898,,,60.0,,,,,
1644827929,,,60.0,4.0,3.0,,,
1644827958,,,52.0,,,800.0,8200.0,67.0
1644827990,,,60.0,4.0,2.0,,,
1644828018,,,64.0,,,,,
1644828049,,,64.0,4.0,3.0,,,
1644828078,,,64.0,,,,,
1644828109,,,60.0,4.0,2.0,,,
1644828140,,,64.0,,,,,
1644828169,,,60.0,4.0,3.0,,,
1644828198,,,64.0,,,,,
1644828228,,,64.0,4.0,-2.0,,,
1644828257,,,64.0,,,,,
1644828289,,,64.0,3.0,-2.0,,,
1644828318,,,,,,800.0,8200.0,67.0
1644828319,,,68.0,,,,,
1644828348,,,60.0,3.0,2.0,,,
1644828378,,,64.0,,,,,
1644828408,,,60.0,3.0,2.0,,,
1644828438,,,60.0,,,,,
1644828468,,,64.0,3.0,2.0,,,
1644828498,,,64.0,,,,,
1644828529,,,64.0,5.0,-4.0,,,
1644828557,,,64.0,,,,,
1644828558,,,,,,700.0,8200.0,67.0
1644828589,,,68.0,4.0,-4.0,,,
1644828618,,,52.0,,,,,
1644828649,,,64.0,6.0,-5.0,,,
1644828678,,,64.0,,,,,
1644828709,,,68.0,5.0,-5.0,,,
1644828738,,,48.0,,,,,
1644828769,,,64.0,6.0,-5.0,,,
1644828798,,,64.0,,,,,
1644828829,,,60.0,4.0,-2.0,,,
1644828859,,,64.0,,,,,
1644828889,,,64.0,4.0,0.0,,,
1644828918,,,72.0,,,1100.0,7800.0,67.0
1644828949,,,60.0,-5.0,5.0,,,
1644828978,,,52.0,,,,,
1644829009,,,60.0,-5.0,5.0,,,
1644829040,,,64.0,,,,,
1644829069,,,60.0,4.0,-3.0,,,
1644829098,,,64.0,,,,,
1644829129,,,68.0,4.0,-3.0,,,
1644829158,,,68.0,,,,,
1644829159,,,,,,1000.0,7900.0,67.0
1644829189,,,60.0,3.0,2.0,,,
1644829200,6556.3,1159.4,,,,,,
1644829219,,,60.0,,,,,
1644829249,,,64.0,4.0,-3.0,,,
1644829279,,,64.0,,,,,
1644829310,,,60.0,3.0,2.0,,,
1644829338,,,60.0,,,,,
1644829369,,,60.0,4.0,2.0,,,
1644829398,,,64.0,,,,,
1644829430,,,60.0,4.0,2.0,,,
1644829459,,,60.0,,,1000.0,7900.0,67.0
1644829490,,,60.0,4.0,3.0,,,
1644829518,,,60.0,,,,,
1644829550,,,60.0,4.0,2.0,,,
1644829579,,,60.0,,,,,
1644829610,,,64.0,4.0,2.0,,,
1644829639,,,64.0,,,,,
