timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT
1646118806,,,7.0,-2.0,2.0
1646118835,,,7.0,,
1646118866,,,37.0,-2.0,-2.0
1646118895,,,2.0,,
1646118926,,,1.0,2.0,-2.0
1646118955,,,-4.0,,
1646118986,,,5.0,2.0,-2.0
1646119015,,,-1.0,,
1646119046,,,2.0,2.0,-2.0
1646119075,,,36.0,,
1646119107,,,17.0,2.0,-2.0
1646119135,,,-1.0,,
1646119166,,,1.0,2.0,-2.0
1646119196,,,0.0,,
1646119226,,,27.0,2.0,-2.0
1646119255,,,-2.0,,
1646119287,,,34.0,-2.0,-2.0
1646119315,,,4.0,,
1646119346,,,-1.0,2.0,-2.0
1646119375,,,153.0,,
1646119407,,,3.0,2.0,-2.0
1646119435,,,12.0,,
1646119466,,,6.0,2.0,-2.0
1646119495,,,69.0,,
1646119527,,,8.0,2.0,-2.0
1646119554,,,-1.0,,
1646119586,,,3.0,2.0,2.0
1646119615,,,-1.0,,
1646119646,,,8.0,2.0,-2.0
1646119675,,,7.0,,
1646119706,,,0.0,2.0,-1.0
1646119735,,,117.0,,
1646119766,,,13.0,2.0,-2.0
1646119795,,,-7.0,,
1646119800,5348.9,658.5,,,
1646119827,,,73.0,2.0,-1.0
1646119856,,,64.0,,
1646119888,,,28.0,2.0,-1.0
1646119916,,,49.0,,
1646119946,,,-8.0,4.0,2.0
1646119975,,,-1.0,,
1646120006,,,20.0,2.0,-1.0
1646120036,,,77.0,,
1646120066,,,-8.0,2.0,-1.0
1646120096,,,-10.0,,
1646120127,,,60.0,3.0,-1.0
1646120155,,,27.0,,
1646120186,,,-12.0,2.0,-1.0
1646120215,,,52.0,,
1646120247,,,-7.0,2.0,-1.0
1646120276,,,1.0,,
1646120307,,,32.0,2.0,-1.0
1646120335,,,-4.0,,
1646120367,,,9.0,2.0,-1.0
1646120396,,,56.0,,
1646120427,,,3.0,2.0,-2.0
1646120456,,,0.0,,
1646120487,,,35.0,2.0,-1.0
1646120516,,,-6.0,,
1646120547,,,-13.0,2.0,-1.0
1646120576,,,-44.0,,
1646120607,,,6.0,2.0,-1.0
1646120636,,,-2.0,,
1646120667,,,-1.0,2.0,-1.0
1646120696,,,-8.0,,
1646120727,,,0.0,2.0,-1.0
1646120756,,,0.0,,
1646120787,,,11.0,2.0,1.0
1646120816,,,-3.0,,
1646120847,,,8.0,2.0,-2.0
1646120876,,,-2.0,,
1646120908,,,-1.0,2.0,-2.0
1646120936,,,89.0,,
1646120968,,,10.0,3.0,1.0
1646120996,,,1.0,,
1646121027,,,15.0,2.0,-2.0
1646121057,,,-1.0,,
1646121088,,,5.0,2.0,-2.0
1646121116,,,9.0,,
1646121148,,,-3.0,2.0,-2.0
1646121176,,,3.0,,
1646121208,,,4.0,2.0,-2.0
1646121236,,,-3.0,,
1646121268,,,-8.0,2.0,-2.0
1646121297,,,-4.0,,
1646121328,,,-4.0,2.0,-2.0
1646121357,,,15.0,,
1646121388,,,3.0,2.0,-2.0
1646121416,,,-2.0,,
1646121448,,,4.0,2.0,-2.0
1646121477,,,30.0,,
1646121508,,,-7.0,2.0,-2.0
1646121537,,,-3.0,,
1646121568,,,35.0,2.0,-2.0
1646121596,,,8.0,,
1646121600,5348.9,658.5,,,
1646121628,,,14.0,2.0,-2.0
1646121657,,,2.0,,
1646121688,,,10.0,2.0,-2.0
1646121717,,,30.0,,
1646121748,,,2.0,2.0,-1.0
1646121777,,,7.0,,
1646121808,,,13.0,2.0,-1.0
1646121837,,,1.0,,
1646121868,,,-3.0,2.0,-1.0
1646121897,,,-5.0,,
1646121929,,,8.0,2.0,-1.0
1646121957,,,-6.0,,
1646121988,,,-5.0,2.0,-1.0
1646122017,,,-7.0,,
1646122049,,,4.0,3.0,-1.0
1646122077,,,36.0,,
1646122109,,,54.0,2.0,-1.0
1646122137,,,-5.0,,
1646122170,,,1.0,2.0,-1.0
1646122198,,,-5.0,,
1646122229,,,-5.0,2.0,-1.0
1646122258,,,-7.0,,
1646122289,,,1.0,2.0,-1.0
1646122317,,,10.0,,
1646122349,,,-7.0,2.0,-1.0
1646122378,,,13.0,,
1646122410,,,4.0,2.0,-1.0
1646122437,,,54.0,,
1646122469,,,-1.0,2.0,-2.0
1646122498,,,2.0,,
1646122529,,,-4.0,2.0,-1.0
1646122558,,,31.0,,
1646122589,,,-2.0,2.0,-1.0
1646122618,,,-5.0,,
1646122649,,,-3.0,2.0,-1.0
1646122678,,,1.0,,
1646122709,,,-1.0,2.0,-1.0
1646122738,,,-4.0,,
1646122769,,,-5.0,2.0,-1.0
1646122798,,,1.0,,
1646122830,,,0.0,1.0,-1.0
1646122858,,,2.0,,
1646122889,,,6.0,1.0,-1.0
1646122918,,,-4.0,,
1646122950,,,-3.0,2.0,-1.0
1646122978,,,-5.0,,
1646123009,,,-7.0,2.0,-1.0
1646123038,,,-10.0,,
1646123069,,,-4.0,1.0,-1.0
1646123098,,,3.0,,
1646123130,,,-2.0,2.0,-1.0
1646123158,,,2.0,,
1646123190,,,0.0,2.0,-1.0
1646123218,,,-6.0,,
1646123249,,,-9.0,2.0,-1.0
1646123279,,,3.0,,
1646123310,,,-4.0,2.0,-1.0
1646123338,,,-3.0,,
1646123370,,,-3.0,2.0,-1.0
1646123399,,,0.0,,
1646123400,5348.9,658.5,,,
1646123430,,,-10.0,2.0,-1.0
1646123459,,,-9.0,,
1646123490,,,-4.0,2.0,-1.0
1646123519,,,-14.0,,
1646123551,,,-11.0,2.0,-1.0
1646123579,,,-11.0,,
1646123610,,,-3.0,1.0,-1.0
1646123639,,,-16.0,,
1646123670,,,-12.0,1.0,-1.0
1646123699,,,-11.0,,
1646123731,,,3.0,2.0,-1.0
1646123759,,,-4.0,,
1646123790,,,-1.0,2.0,-1.0
1646123819,,,8.0,,
1646123852,,,1.0,2.0,-1.0
1646123879,,,13.0,,
1646123910,,,2.0,2.0,-1.0
1646123939,,,3.0,,
1646123970,,,-4.0,2.0,-1.0
1646123999,,,-1.0,,
1646124031,,,-10.0,2.0,-1.0
1646124060,,,-3.0,,
1646124091,,,-8.0,2.0,-1.0
1646124119,,,-5.0,,
1646124151,,,-9.0,2.0,-1.0
1646124180,,,7.0,,
1646124211,,,-8.0,2.0,-1.0
1646124239,,,-2.0,,
1646124271,,,-4.0,2.0,-1.0
1646124300,,,-6.0,,
1646124331,,,7.0,2.0,-2.0
1646124360,,,-4.0,,
1646124391,,,-10.0,2.0,-2.0
1646124420,,,4.0,,
1646124451,,,-8.0,2.0,-2.0
1646124480,,,4.0,,
1646124511,,,-4.0,2.0,-2.0
1646124540,,,-2.0,,
1646124571,,,-4.0,2.0,-2.0
1646124600,,,-1.0,,
1646124631,,,0.0,2.0,-2.0
1646124661,,,2.0,,
1646124691,,,7.0,2.0,-1.0
1646124720,,,8.0,,
1646124752,,,4.0,2.0,-2.0
1646124780,,,2.0,,
1646124811,,,4.0,2.0,-1.0
1646124840,,,0.0,,
1646124872,,,8.0,2.0,-1.0
1646124900,,,10.0,,
1646124932,,,12.0,2.0,-1.0
1646124960,,,2.0,,
1646124991,,,8.0,2.0,-1.0
1646125021,,,-1.0,,
1646125052,,,1.0,2.0,-1.0
1646125080,,,5.0,,
1646125112,,,10.0,-2.0,1.0
1646125140,,,6.0,,
1646125175,,,2.0,2.0,-1.0
1646125200,5348.9,658.5,3.0,,
1646125233,,,4.0,2.0,-1.0
1646125260,,,1.0,,
1646125293,,,7.0,2.0,-1.0
1646125321,,,9.0,,
1646125352,,,12.0,2.0,-2.0
1646125381,,,1.0,,
1646125412,,,4.0,-2.0,1.0
1646125441,,,-6.0,,
1646125472,,,-2.0,-2.0,1.0
1646125501,,,0.0,,
1646125532,,,-6.0,-2.0,2.0
1646125562,,,1.0,,
1646125592,,,0.0,-2.0,1.0
1646125621,,,-5.0,,
1646125652,,,-2.0,-2.0,1.0
1646125681,,,-9.0,,
1646125712,,,-2.0,-2.0,1.0
1646125742,,,3.0,,
1646125772,,,-3.0,-2.0,1.0
1646125801,,,-1.0,,
1646125833,,,-5.0,-2.0,1.0
1646125861,,,-6.0,,
1646125892,,,9.0,-2.0,1.0
1646125921,,,-5.0,,
1646125952,,,5.0,-2.0,2.0
1646125981,,,7.0,,
1646126012,,,-4.0,-2.0,1.0
1646126042,,,-8.0,,
1646126073,,,-8.0,-2.0,1.0
1646126101,,,3.0,,
1646126132,,,12.0,-2.0,2.0
1646126161,,,1.0,,
1646126193,,,6.0,-2.0,1.0
1646126221,,,7.0,,
1646126254,,,-1.0,-2.0,1.0
1646126281,,,63.0,,
1646126313,,,14.0,-2.0,2.0
1646126342,,,8.0,,
1646126373,,,8.0,-2.0,1.0
1646126402,,,5.0,,
1646126434,,,8.0,-2.0,1.0
1646126462,,,2.0,,
1646126493,,,-6.0,-2.0,1.0
1646126522,,,3.0,,
1646126553,,,-6.0,-2.0,1.0
1646126582,,,-5.0,,
1646126613,,,-4.0,-2.0,1.0
1646126642,,,-5.0,,
1646126673,,,9.0,-2.0,1.0
1646126702,,,7.0,,
1646126733,,,10.0,-2.0,1.0
1646126762,,,2.0,,
1646126794,,,13.0,-2.0,1.0
1646126822,,,28.0,,
1646126853,,,15.0,-6.0,6.0
1646126882,,,18.0,,
1646126915,,,28.0,-7.0,7.0
1646126943,,,33.0,,
1646126974,,,26.0,-6.0,6.0
1646127000,5348.9,658.5,,,
1646127002,,,22.0,,
1646127034,,,26.0,-6.0,6.0
1646127062,,,27.0,,
1646127094,,,21.0,-6.0,6.0
1646127122,,,35.0,,
1646127154,,,33.0,-6.0,7.0
1646127182,,,36.0,,
1646127214,,,26.0,-6.0,6.0
1646127243,,,25.0,,
1646127274,,,29.0,-6.0,6.0
1646127302,,,14.0,,
1646127335,,,29.0,-6.0,7.0
1646127363,,,28.0,,
1646127394,,,20.0,-6.0,6.0
1646127423,,,17.0,,
1646127454,,,22.0,-6.0,6.0
1646127483,,,32.0,,
1646127514,,,33.0,-6.0,6.0
1646127543,,,40.0,,
1646127574,,,30.0,-6.0,6.0
1646127603,,,28.0,,
1646127634,,,-6.0,-2.0,1.0
1646127663,,,3.0,,
1646127695,,,-2.0,-2.0,1.0
1646127723,,,-6.0,,
1646127754,,,-6.0,-2.0,1.0
1646127783,,,-2.0,,
1646127814,,,-5.0,-2.0,1.0
1646127843,,,6.0,,
1646127875,,,8.0,-2.0,1.0
1646127903,,,-8.0,,
1646127935,,,36.0,-7.0,8.0
1646127963,,,34.0,,
1646127995,,,35.0,-6.0,7.0
1646128024,,,6.0,,
1646128055,,,10.0,-4.0,4.0
1646128083,,,28.0,,
1646128115,,,34.0,-6.0,7.0
1646128143,,,30.0,,
1646128175,,,29.0,-6.0,7.0
1646128204,,,28.0,,
1646128235,,,26.0,-6.0,6.0
1646128264,,,31.0,,
1646128295,,,-2.0,-2.0,1.0
1646128324,,,0.0,,
1646128355,,,5.0,-2.0,1.0
1646128384,,,30.0,,
1646128415,,,35.0,-2.0,1.0
1646128444,,,-8.0,,
1646128475,,,-6.0,2.0,-2.0
1646128505,,,0.0,,
1646128536,,,-4.0,-2.0,2.0
1646128564,,,5.0,,
1646128595,,,-1.0,-2.0,1.0
1646128624,,,8.0,,
1646128655,,,-7.0,-2.0,1.0
1646128684,,,1.0,,
1646128715,,,0.0,2.0,-2.0
1646128744,,,5.0,,
1646128775,,,1.0,2.0,-2.0
1646128800,5348.9,658.5,,,
1646128804,,,-1.0,,
1646128835,,,0.0,3.0,-2.0
1646128864,,,-3.0,,
1646128896,,,-4.0,2.0,-2.0
1646128924,,,4.0,,
1646128956,,,-3.0,2.0,-1.0
1646128984,,,-6.0,,
1646129016,,,-5.0,2.0,-2.0
1646129045,,,-2.0,,
1646129076,,,-4.0,2.0,-2.0
1646129104,,,-5.0,,
1646129136,,,4.0,2.0,-1.0
1646129164,,,5.0,,
1646129196,,,2.0,2.0,-1.0
1646129224,,,-1.0,,
1646129256,,,-3.0,2.0,-1.0
1646129286,,,5.0,,
1646129316,,,3.0,2.0,-1.0
1646129345,,,2.0,,
1646129376,,,6.0,2.0,-1.0
1646129405,,,-7.0,,
1646129436,,,-3.0,2.0,-2.0
1646129465,,,3.0,,
1646129496,,,-7.0,2.0,-2.0
1646129525,,,1.0,,
1646129558,,,4.0,3.0,-2.0
1646129585,,,32.0,,
1646129617,,,65.0,8.0,-7.0
1646129645,,,72.0,,
1646129676,,,65.0,8.0,-7.0
1646129705,,,64.0,,
1646129736,,,69.0,8.0,-7.0
1646129765,,,60.0,,
1646129797,,,66.0,8.0,-7.0
1646129825,,,64.0,,
1646129857,,,62.0,8.0,-7.0
1646129886,,,72.0,,
1646129917,,,75.0,8.0,-7.0
1646129945,,,-4.0,,
1646129977,,,-5.0,3.0,-2.0
1646130007,,,-5.0,,
1646130037,,,-7.0,3.0,-2.0
1646130065,,,-24.0,,
1646130097,,,-4.0,3.0,-2.0
1646130126,,,-12.0,,
1646130157,,,-12.0,3.0,-2.0
1646130185,,,3.0,,
1646130217,,,1.0,3.0,-2.0
1646130246,,,-4.0,,
1646130278,,,0.0,3.0,-2.0
1646130306,,,4.0,,
1646130339,,,15.0,2.0,-2.0
1646130366,,,4.0,,
1646130397,,,3.0,2.0,-1.0
1646130426,,,8.0,,
1646130457,,,4.0,2.0,-2.0
1646130486,,,15.0,,
1646130518,,,3.0,3.0,-2.0
1646130546,,,-8.0,,
1646130577,,,52.0,3.0,-2.0
1646130600,5348.9,658.5,,,
1646130606,,,6.0,,
1646130638,,,-4.0,3.0,-2.0
1646130667,,,-4.0,,
1646130697,,,-7.0,2.0,-1.0
1646130726,,,-3.0,,
1646130758,,,-5.0,2.0,-1.0
1646130786,,,-3.0,,
1646130817,,,33.0,2.0,-1.0
1646130847,,,52.0,,
1646130878,,,3.0,2.0,-1.0
1646130907,,,10.0,,
1646130938,,,-2.0,2.0,-2.0
1646130966,,,-4.0,,
1646130998,,,3.0,2.0,-2.0
1646131027,,,-2.0,,
1646131058,,,1.0,2.0,-2.0
1646131087,,,10.0,,
1646131121,,,0.0,2.0,-2.0
1646131147,,,-4.0,,
1646131178,,,-8.0,2.0,-2.0
1646131207,,,-3.0,,
1646131238,,,-2.0,2.0,-1.0
1646131267,,,1.0,,
1646131298,,,89.0,10.0,-9.0
1646131327,,,-4.0,,
1646131358,,,19.0,3.0,-2.0
1646131387,,,338.0,,
1646131418,,,86.0,9.0,-7.0
1646131447,,,90.0,,
1646131478,,,92.0,9.0,-8.0
1646131507,,,101.0,,
1646131538,,,100.0,9.0,-8.0
1646131567,,,86.0,,
1646131598,,,91.0,15.0,-13.0
1646131627,,,96.0,,
1646131659,,,92.0,15.0,-13.0
1646131687,,,91.0,,
1646131720,,,96.0,15.0,-13.0
1646131747,,,127.0,,
1646131779,,,283.0,10.0,-7.0
1646131808,,,300.0,,
1646131839,,,232.0,12.0,-8.0
1646131867,,,273.0,,
1646131899,,,251.0,11.0,-7.0
1646131928,,,299.0,,
1646131960,,,314.0,11.0,-8.0
1646131987,,,285.0,,
1646132021,,,313.0,11.0,-6.0
1646132048,,,301.0,,
1646132079,,,279.0,11.0,-7.0
1646132107,,,290.0,,
1646132140,,,218.0,6.0,-5.0
1646132169,,,119.0,,
1646132199,,,93.0,13.0,-12.0
1646132228,,,108.0,,
1646132259,,,290.0,6.0,-4.0
1646132288,,,52.0,,
1646132320,,,382.0,5.0,-5.0
1646132348,,,229.0,,
1646132379,,,-3.0,2.0,-2.0
1646132400,5349.0,658.5,,,
1646132408,,,225.0,,
1646132440,,,240.0,11.0,-7.0
1646132468,,,243.0,,
1646132500,,,252.0,10.0,-7.0
1646132529,,,12.0,,
1646132560,,,126.0,2.0,-2.0
1646132588,,,-3.0,,
1646132619,,,0.0,2.0,-2.0
1646132648,,,111.0,,
1646132680,,,-6.0,2.0,-2.0
1646132708,,,-4.0,,
1646132739,,,44.0,2.0,-2.0
1646132769,,,-5.0,,
1646132800,,,-3.0,2.0,-2.0
1646132828,,,2.0,,
1646132860,,,-10.0,2.0,-2.0
1646132889,,,-16.0,,
1646132920,,,-6.0,3.0,-2.0
1646132949,,,6.0,,
1646132980,,,9.0,3.0,-2.0
1646133009,,,34.0,,
1646133040,,,2.0,3.0,-2.0
1646133069,,,4.0,,
1646133100,,,9.0,3.0,-2.0
1646133130,,,11.0,,
1646133160,,,1.0,3.0,-2.0
1646133189,,,1.0,,
1646133220,,,6.0,3.0,-2.0
1646133249,,,24.0,,
1646133280,,,-1.0,3.0,-2.0
1646133309,,,-14.0,,
1646133340,,,8.0,3.0,-2.0
1646133369,,,15.0,,
1646133400,,,11.0,3.0,-2.0
1646133429,,,13.0,,
1646133460,,,8.0,3.0,-2.0
1646133489,,,-2.0,,
1646133521,,,2.0,3.0,-2.0
1646133549,,,0.0,,
1646133580,,,5.0,3.0,-2.0
1646133610,,,3.0,,
1646133641,,,7.0,3.0,-2.0
1646133669,,,13.0,,
1646133701,,,16.0,2.0,-2.0
1646133729,,,-10.0,,
1646133761,,,-9.0,2.0,-2.0
1646133790,,,26.0,,
1646133821,,,2.0,2.0,-2.0
1646133849,,,-4.0,,
1646133880,,,6.0,3.0,-2.0
1646133909,,,1.0,,
1646133940,,,23.0,2.0,-2.0
1646133969,,,-3.0,,
1646134000,,,-4.0,2.0,-2.0
1646134029,,,-1.0,,
1646134060,,,-5.0,2.0,-2.0
1646134089,,,8.0,,
1646134123,,,166.0,8.0,-5.0
1646134149,,,21.0,,
1646134180,,,26.0,5.0,-4.0
1646134200,5349.0,658.5,,,
1646134210,,,3.0,,
1646134240,,,-10.0,3.0,-2.0
1646134269,,,-8.0,,
1646134301,,,87.0,3.0,-2.0
1646134329,,,-7.0,,
1646134360,,,35.0,4.0,-2.0
1646134389,,,-3.0,,
1646134421,,,-5.0,2.0,-2.0
1646134449,,,-7.0,,
1646134481,,,-10.0,3.0,-2.0
1646134509,,,7.0,,
1646134542,,,11.0,3.0,-2.0
1646134569,,,6.0,,
1646134600,,,7.0,3.0,-2.0
1646134629,,,26.0,,
1646134661,,,11.0,4.0,-3.0
1646134689,,,12.0,,
1646134722,,,15.0,4.0,-3.0
1646134749,,,4.0,,
1646134781,,,1.0,2.0,-2.0
1646134810,,,-3.0,,
1646134841,,,5.0,2.0,-2.0
1646134870,,,4.0,,
1646134901,,,8.0,2.0,-2.0
1646134929,,,4.0,,
1646134961,,,5.0,2.0,-1.0
1646134991,,,-3.0,,
1646135021,,,0.0,3.0,-2.0
1646135050,,,-6.0,,
1646135081,,,4.0,3.0,-2.0
1646135110,,,-11.0,,
1646135141,,,5.0,2.0,-2.0
1646135170,,,0.0,,
1646135201,,,2.0,3.0,-2.0
1646135230,,,28.0,,
1646135261,,,1.0,2.0,-2.0
1646135290,,,0.0,,
1646135322,,,-1.0,2.0,-2.0
1646135350,,,-1.0,,
1646135381,,,52.0,2.0,1.0
1646135410,,,-2.0,,
1646135441,,,-4.0,2.0,-2.0
1646135470,,,22.0,,
1646135501,,,7.0,2.0,-2.0
1646135531,,,0.0,,
1646135561,,,1.0,3.0,-2.0
1646135591,,,0.0,,
1646135622,,,3.0,2.0,-2.0
1646135650,,,0.0,,
1646135681,,,11.0,2.0,-1.0
1646135710,,,3.0,,
1646135742,,,7.0,2.0,-2.0
1646135770,,,8.0,,
1646135802,,,-17.0,2.0,-2.0
1646135831,,,-7.0,,
1646135863,,,-3.0,2.0,-2.0
1646135891,,,-6.0,,
1646135922,,,-9.0,2.0,-2.0
1646135951,,,5.0,,
1646135982,,,-5.0,2.0,-2.0
1646136000,5349.0,658.5,,,
1646136011,,,-5.0,,
1646136042,,,4.0,2.0,-2.0
1646136071,,,-2.0,,
1646136102,,,-5.0,2.0,-2.0
1646136131,,,-2.0,,
1646136162,,,30.0,2.0,-1.0
1646136191,,,5.0,,
1646136222,,,-5.0,2.0,-2.0
1646136251,,,-8.0,,
1646136282,,,-3.0,2.0,-2.0
1646136311,,,-2.0,,
1646136344,,,-4.0,2.0,-2.0
1646136371,,,-12.0,,
1646136402,,,-12.0,2.0,-1.0
1646136431,,,-7.0,,
1646136465,,,2.0,2.0,-2.0
1646136491,,,23.0,,
1646136523,,,5.0,2.0,-1.0
1646136551,,,-8.0,,
1646136582,,,-1.0,2.0,-2.0
1646136611,,,-4.0,,
1646136642,,,1.0,2.0,-2.0
1646136672,,,-4.0,,
1646136704,,,4.0,2.0,-2.0
1646136732,,,5.0,,
1646136763,,,1.0,2.0,-1.0
1646136791,,,13.0,,
1646136823,,,4.0,2.0,-2.0
1646136852,,,-1.0,,
1646136883,,,-4.0,2.0,-2.0
1646136912,,,33.0,,
1646136943,,,-2.0,2.0,-2.0
1646136971,,,6.0,,
1646137003,,,-1.0,2.0,-2.0
1646137032,,,-2.0,,
1646137063,,,1.0,2.0,-2.0
1646137092,,,-4.0,,
1646137125,,,-3.0,2.0,-2.0
1646137152,,,13.0,,
1646137183,,,-7.0,2.0,-2.0
1646137212,,,-5.0,,
1646137243,,,-4.0,3.0,-2.0
1646137272,,,3.0,,
1646137303,,,-6.0,2.0,-2.0
1646137332,,,8.0,,
1646137364,,,6.0,2.0,-2.0
1646137392,,,-4.0,,
1646137424,,,5.0,2.0,-2.0
1646137452,,,14.0,,
1646137484,,,-1.0,2.0,-2.0
1646137512,,,35.0,,
1646137543,,,2.0,2.0,-2.0
1646137573,,,8.0,,
1646137604,,,9.0,2.0,-2.0
1646137632,,,3.0,,
1646137664,,,10.0,2.0,-2.0
1646137692,,,-3.0,,
1646137724,,,-3.0,2.0,-1.0
1646137753,,,3.0,,
1646137784,,,-1.0,2.0,-2.0
1646137800,5349.0,658.5,,,
1646137813,,,-5.0,,
1646137844,,,-9.0,2.0,-1.0
1646137873,,,-9.0,,
1646137904,,,-9.0,2.0,-2.0
1646137933,,,-2.0,,
1646137964,,,2.0,2.0,-2.0
1646137993,,,1.0,,
1646138024,,,4.0,2.0,-2.0
1646138053,,,-7.0,,
1646138084,,,6.0,2.0,-2.0
1646138113,,,-10.0,,
1646138144,,,0.0,2.0,-1.0
1646138173,,,-2.0,,
1646138204,,,4.0,2.0,-1.0
1646138234,,,3.0,,
1646138266,,,-3.0,2.0,-1.0
1646138293,,,3.0,,
1646138324,,,3.0,2.0,-1.0
1646138353,,,6.0,,
1646138386,,,0.0,2.0,-1.0
1646138413,,,-5.0,,
1646138445,,,7.0,2.0,-1.0
1646138473,,,-9.0,,
1646138505,,,-1.0,2.0,-1.0
1646138533,,,-2.0,,
1646138565,,,-7.0,2.0,-1.0
1646138593,,,32.0,,
1646138625,,,-6.0,2.0,-1.0
1646138654,,,-6.0,,
1646138685,,,1.0,2.0,-1.0
1646138714,,,3.0,,
1646138745,,,2.0,1.0,-1.0
1646138773,,,-4.0,,
1646138805,,,-1.0,2.0,-1.0
1646138834,,,0.0,,
1646138865,,,5.0,2.0,-1.0
1646138894,,,-1.0,,
1646138925,,,-1.0,2.0,-1.0
1646138954,,,-2.0,,
1646138985,,,0.0,2.0,-1.0
1646139014,,,-8.0,,
1646139045,,,-7.0,2.0,-1.0
1646139074,,,3.0,,
1646139105,,,-4.0,2.0,-1.0
1646139134,,,6.0,,
1646139165,,,24.0,-1.0,1.0
1646139194,,,-6.0,,
1646139226,,,-3.0,2.0,-1.0
1646139254,,,-4.0,,
1646139287,,,-9.0,2.0,-1.0
1646139314,,,-7.0,,
1646139346,,,-9.0,2.0,-1.0
1646139374,,,-7.0,,
1646139406,,,-3.0,2.0,-1.0
1646139434,,,6.0,,
1646139466,,,-6.0,1.0,-1.0
1646139495,,,2.0,,
1646139527,,,2.0,1.0,-1.0
1646139555,,,1.0,,
1646139586,,,1.0,2.0,-1.0
1646139600,5349.0,658.5,,,
1646139614,,,1.0,,
1646139646,,,30.0,2.0,-1.0
1646139675,,,2.0,,
1646139706,,,1.0,2.0,-1.0
1646139736,,,-3.0,,
1646139766,,,0.0,2.0,-1.0
1646139795,,,2.0,,
1646139826,,,5.0,2.0,-1.0
1646139855,,,0.0,,
1646139886,,,6.0,2.0,-1.0
1646139915,,,2.0,,
1646139946,,,-6.0,2.0,-1.0
1646139975,,,-5.0,,
1646140006,,,-10.0,2.0,-1.0
1646140035,,,-12.0,,
1646140067,,,2.0,2.0,-1.0
1646140096,,,-10.0,,
1646140126,,,0.0,2.0,-1.0
1646140155,,,-6.0,,
1646140186,,,-9.0,2.0,-1.0
1646140215,,,2.0,,
1646140246,,,0.0,2.0,-1.0
1646140275,,,-3.0,,
1646140307,,,-6.0,2.0,-1.0
1646140336,,,-5.0,,
1646140366,,,-9.0,2.0,-2.0
1646140395,,,-12.0,,
1646140427,,,22.0,-2.0,-1.0
1646140455,,,-7.0,,
1646140488,,,-3.0,2.0,-2.0
1646140515,,,-4.0,,
1646140547,,,-6.0,2.0,-2.0
1646140576,,,-10.0,,
1646140607,,,-6.0,2.0,-1.0
1646140636,,,34.0,,
1646140667,,,-3.0,2.0,-1.0
1646140695,,,-5.0,,
1646140727,,,-5.0,2.0,-1.0
1646140756,,,-8.0,,
1646140787,,,-1.0,2.0,-1.0
1646140816,,,-6.0,,
1646140847,,,1.0,2.0,-1.0
1646140876,,,1.0,,
1646140907,,,3.0,2.0,-1.0
1646140936,,,1.0,,
1646140967,,,20.0,-2.0,-1.0
1646140996,,,-4.0,,
1646141027,,,-3.0,2.0,-1.0
1646141055,,,8.0,,
1646141086,,,1.0,2.0,-2.0
1646141115,,,-1.0,,
1646141147,,,-6.0,2.0,-1.0
1646141175,,,13.0,,
1646141207,,,7.0,2.0,-1.0
1646141235,,,0.0,,
1646141266,,,8.0,2.0,-1.0
1646141296,,,1.0,,
1646141327,,,1.0,2.0,-1.0
1646141355,,,-1.0,,
1646141387,,,-4.0,2.0,-1.0
1646141400,5349.0,658.5,,,
1646141416,,,-3.0,,
1646141447,,,-8.0,2.0,-1.0
1646141476,,,-5.0,,
1646141507,,,-9.0,2.0,-1.0
1646141536,,,-7.0,,
1646141567,,,4.0,2.0,-1.0
1646141595,,,8.0,,
1646141627,,,7.0,2.0,-1.0
1646141656,,,9.0,,
1646141687,,,-1.0,2.0,1.0
1646141716,,,1.0,,
1646141747,,,1.0,2.0,-1.0
1646141776,,,5.0,,
1646141808,,,6.0,2.0,-1.0
1646141836,,,6.0,,
1646141868,,,3.0,2.0,-1.0
1646141896,,,51.0,,
1646141927,,,2.0,2.0,-1.0
1646141956,,,8.0,,
1646141987,,,13.0,2.0,-1.0
1646142016,,,8.0,,
1646142047,,,4.0,2.0,-1.0
1646142076,,,11.0,,
1646142107,,,13.0,2.0,-1.0
1646142137,,,0.0,,
1646142168,,,6.0,2.0,-1.0
1646142196,,,-4.0,,
1646142228,,,-5.0,2.0,-1.0
1646142256,,,-1.0,,
1646142288,,,-6.0,2.0,-1.0
1646142317,,,-5.0,,
1646142348,,,-4.0,2.0,-1.0
1646142376,,,0.0,,
1646142408,,,5.0,-2.0,-1.0
1646142437,,,5.0,,
1646142468,,,22.0,-2.0,2.0
1646142497,,,7.0,,
1646142528,,,0.0,2.0,-1.0
1646142557,,,-9.0,,
1646142588,,,11.0,2.0,-1.0
1646142617,,,-3.0,,
1646142648,,,4.0,-2.0,2.0
1646142677,,,-6.0,,
1646142708,,,-8.0,2.0,-1.0
1646142737,,,6.0,,
1646142768,,,3.0,2.0,-1.0
1646142797,,,-6.0,,
1646142828,,,-5.0,2.0,-1.0
1646142858,,,-6.0,,
1646142890,,,4.0,2.0,-1.0
1646142917,,,-1.0,,
1646142948,,,-4.0,2.0,-1.0
1646142977,,,38.0,,
1646143008,,,-2.0,2.0,-1.0
1646143037,,,-7.0,,
1646143069,,,-2.0,2.0,-1.0
1646143097,,,-5.0,,
1646143128,,,9.0,2.0,-1.0
1646143158,,,3.0,,
1646143189,,,3.0,2.0,-1.0
